"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Gymnotus_carapo"	"Colossoma_mitrei"	"Pterodoras_granulosus"	"Salminus_brasiliensis"	"Serrasalmus_spilopleura"	"Luciopimelodus_pati"	"Pseudoplatystoma_fasciatum"	"Aequidens_portalegrensis"	"Hoplias_malabaricus"	"Leporinus_obtusidens"	"Potamotrygon_motoro"	"Ageneiosus_inermis"	"Auchenipterus_nigripinnis"	"Paulicea_luetkeni"	"Pimelodus_clarias"	"Prochilodus_lineatus"	"Ageneiosus_brevifilis"	"Ageneiosus_militaris"	"Auchenipterus_nuchalis"	"Jenynsia_lineata"	"Sorubim_lima"	"Triportheus_paranensis"	"Zungaro_zungaro"	"Acestrorhynchus_pantaneiro"	"Apareiodon_affinis"	"Astyanax_bimaculatus"	"Brycon_orbygnianus"	"Cheirodon_piaba"	"Ephyppicharax_orbicularis_paraguayensis"	"Holoshestes_pequira"	"Hoplosternum_littorale"	"Hyphessobrycon_callistus"	"Lepidosiren_paradoxa"	"Leporinus_maculatus"	"Leporinus_sp."	"Metynnis_maculatus"	"Oligosarcus_jenynsii"	"Oxydoras_kneri"	"Pimelodella_gracilis"	"Pimelodella_howesi"	"Pimelodus_argenteus"	"Pimelodus_clarias_maculatus"	"Pimelodus_maculatus"	"Pimelodus_ornatus"	"Potamotrygon_falkneri"	"Potamotrygon_s_Province"	"Pseudopimelodus_zungaro"	"Salminus_maxillosus"	"Serrasalmus_marginatus"	"Serrasalmus_nattereri"	"Serrasalmus_sp."	"Thoracocharax_stellatus"	"Genarchella_genarchella"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"	"Therodamas_fluviatilis"	"Dolops_longicauda"	"Crepidostomum_macrorchis"	"Genarchella_szidati"	"Argulus_nattereri"	"Argulus_salminei"	"Henneguya_sp."	"Ageneiella_brevifilis"	"Gibsoniela_meursaulti"	"Monticellia_magna"	"Dadaytrema_oxycephala"	"Travassosinia_dilatata"	"Rondonia_rondoni"	"Spectatus_spectatus"	"Lernaea_argentinensis"	"Myxobolus_paranensis"	"Amphocleithrum_paraguayensis"	"Demidospermus_armostus"	"Demidospermus_bidiverticulatum"	"Demidospermus_idolus"	"Demidospermus_majusculus"	"Demidospermus_sp"	"Unibarra_paranoplatensis"	"Vancleaveus_janauacaensis"	"Scleroductus_yuncensi"	"Monogenea_n.n."	"Jauella_glandicephala"	"Luciaella_ivanovae"	"Monticellia_belavistensis"	"Monticellia_ventrei"	"Spatulifer_maringaensis"	"Spatulifer_rugosa"	"Travassiella_avitellina"	"Peltidocotyle_rugosa"	"Rudolphiella_szidati"	"Nomimoscolex_chubbi"	"Nomimoscolex_dechambrieri"	"Nomimoscolex_guillermoi"	"Nomimoscolex_lopesi"	"Acanthobothrium_ramiroi"	"Rhinebothrium_paranaensis"	"Rhinebothroides_campbelli"	"Rhinebothroides_mclennanae"	"Paroncomegas_araya"	"Creptotrema_creptotrema"	"Creptotrematina_dispar"	"Creptotrematina_dissimilis"	"Curumai_curumai"	"Prosorhynchoides_cambapuntaensis"	"Rhipidocotyle_santanaensis"	"Diplostomulum_gymnoti"	"Neodiplostomulum_gymnoti"	"Sphinclerodiplostomum_musculosum"	"Kalipharynx_piramboae"	"Chalcinotrema_salobrensis"	"Saccocoelioides_elongatus"	"Saccocoelioides_szidati"	"Herpetodiplostomulum_gymnoti"	"Cystodiplostomulum_gymnoti"	"Tetracotyloides_gymnoti"	"Tylodelphylus_jenynsiae"	"Tylodelphylus_sp."	"Digenea_n.n."	"Eustrongylides_sp."	"Contracaecum_sp."	"Goezia_spinulosa"	"Klossinemella_iheringi"	"Cucullanus_paulicea"	"Procamallanus_(Spirocamallanus)_rarus"	"Spinitectus_asperus"	"Paracavisoma_impudica"	"Echinorhynchus_jucundus"	"Gracilisentis_variabilis"	"Mizobdella_platensis"	"Mollusca_n.n."	"Taurocherus_tarangophilus"	"Ergasilidae_n.n."	"Argulus_paranensis"	"Argulus_pestifer"	"Argulus_cf._violaceus"	"Dipteropeltis_hirundo"	"Dolops_cf._bidentata"	"Dolops_cf._Carvalhoi"	"Dolops_striata"	"Braga_fluviatilis"	"Isonebula_maculatus"	"Paracymothoa_oliverosae"	"Paracymothoa_parva"	"Isopoda_n.n."
"Hoplias_malabaricus"	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0.133333333333333	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0
"Leporinus_obtusidens"	0.00945080005492841	0.0196831386143439	0	0	0	0.00813886266381871	0.0122012932902285	0.0186926011987682	0.00845648597414995	0	0	1.16144741767531	0	0	0.00757268925050934	0.00801571202828816	0.00754815398988178	0	0.00722850562143646	0	0.000892929226935867	0.000122388912237875	0.00763401145551253	0.000122388912237875	0	0	0	0	0.00958673044232238	0	0.00958673044232238	0	0	0	0	0.00958673044232238	0	0	0.00667976002357346	0	0.000344183629072871	0.000344183629072871	0	0	0	0.000344183629072871	0	0.000302694857114613	0.000177296485227623	0	0.00958673044232238	0.00958673044232238	0	0	0.160314240565763	0.00619530532331169	0.172561147961803	0.00419368269788352	0	0.00242155885691691	0.00329247358717797	0.000642541789248844	0.00208264743085171	0.00106377891136574	0	0	0	0	0	0	0	0	0.00168886409522969	0	0.000984156930717197	0.000393783335622017	0.000393783335622017	0.000393783335622017	0.000393783335622017	0.000393783335622017	0	0	0.000393783335622017	0	0	0	0	0.00155771676656402	0.00190850286387813	0.000704707164512496	0.00133595200471469	0	0.00155771676656402	0	0	0	0.000704707164512496	0	0	0	0	0	0.145180927209414	3.05972280594688e-05	0	0	0.000581347333129907	0	0	0	0	0	0	0	0.145180927209414	0	0	0	3.05972280594688e-05	0	0	0.000871520949302035	0.000871520949302035	0.000984156930717198	0	0.00133595200471469	0.000393783335622017	0	0	0	0	0	0	0	0	0.000581347333129907	0.000984156930717197	0.000871520949302035	0.000581347333129907	0.000871520949302035	0.000871520949302035	0	0.000871520949302035	0	0	0	0
"Potamotrygon_motoro"	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_inermis"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21739130434783	0	0	0	0	0	0.115942028985507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231884057971014	0.231884057971014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202898550724638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nigripinnis"	0.0259769355826837	0.0249433994738352	0	0	0	0.0105331950137922	0.000369485387235074	0.0235695302172618	0.0109218938101329	0	0	0.0100969190006791	0	0	1.053172938312	0.0102533930141771	0.0213150927520434	0	0.041383112896742	0	0.0446284441335215	0.000158393909981838	0.00976513620397823	0.000158393909981838	0	0	0	0	0.000290309947113273	0	0.000290309947113273	0	0	0	0	0.000290309947113273	0	0	0.00854449417848095	0	0.0117898254152604	0.0117898254152604	0	0	0	0.0117898254152604	0	0.000387959848482209	0.000333589706974343	0	0.000290309947113273	0.000290309947113273	0	0	0.205067860283543	0.212216857474687	0.00522557904803891	0.00784618526641595	0	0.00310367878785767	0.197031712309566	0.000831568027404646	0.00323970010714799	0.00200153824184606	0	0	0	0	0	0	0	0	0.00215732779120284	0	0.00124716997369176	0.00108237231594516	0.00108237231594516	0.00108237231594515	0.00108237231594516	0.00108237231594516	0	0	0.00108237231594516	0	0	0	0	0.00196412751810515	0.00244128405099456	0.000910157817511079	0.00170889883569619	0	0.00196412751810515	0	0	0	0.000910157817511079	0	0	0	0	0	0.00126211487508489	3.95984774954594e-05	0	0	0.000752371072413728	0	0	0	0	0	0	0	0.00126211487508489	0	0	0	3.95984774954594e-05	0	0	2.63918133739339e-05	2.63918133739339e-05	0.00124716997369176	0	0.00170889883569619	0.00108237231594515	0	0	0	0	0	0	0	0	0.000752371072413728	0.00124716997369176	2.63918133739339e-05	0.000752371072413728	2.63918133739339e-05	2.63918133739339e-05	0	2.63918133739339e-05	0	0	0	0
"Paulicea_luetkeni"	0.0123532374677855	0.0121007253568166	0	0	0	0.011040336105623	0.000236602385960154	0.0110830873752589	0.0111266578393323	0	0	0.0106876160377176	0	0	0.0102533930141771	1.21099891458998	0.00997359488597102	0	0.00990876165210083	0	0.00108763085585726	0.00016602009181388	0.0104751567523656	0.00016602009181388	0	0	0	0	0.000185901874682978	0	0.000185901874682978	0	0	0	0	0.000185901874682978	0	0	0.00916576215831987	0	0.000344631362076312	0.000344631362076312	0	0	0	0.000344631362076312	0	0.000309447092075705	0.000236966120716424	0	0.000185901874682978	0.000185901874682978	0	0	0.219978291799677	0.00620336451737361	0.0033462337442936	0.00370561092459864	0	0.00247557673660564	0.00445799696268571	0.000871605482022871	0.00204697598227625	0.00142179672429854	0	0	0	0	0	0	0	0	0.00153225775445185	0	0.000605036267840831	0.000514718227824398	0.000514718227824397	0.000514718227824397	0.000514718227824397	0.000514718227824397	0	0	0.000514718227824397	0	0	0	0	0.000923590614604909	0.00261878918809139	0.000927221486611023	0.201833152431664	0	0.000923590614604909	0	0	0	0.000927221486611024	0	0	0	0	0	0.00133595200471469	4.15050229534701e-05	0	0	0.000788595436115931	0	0	0	0	0	0	0	0.00133595200471469	0	0	0	4.15050229534701e-05	0	0	1.69001704257253e-05	1.69001704257253e-05	0.000605036267840831	0	0.201833152431664	0.000514718227824397	0	0	0	0	0	0	0	0	0.000788595436115931	0.000605036267840831	1.69001704257253e-05	0.000788595436115931	1.69001704257253e-05	1.69001704257253e-05	0	1.69001704257253e-05	0	0	0	0
"Pimelodus_clarias"	0.0515261627476156	0.0490715804072922	0	0	0	0.0106837072034205	0.000629809833188532	0.0469631152548236	0.0116214748706903	0	0	0.0100642053198424	0	0	0.0213150927520434	0.00997359488597101	1.0425546717337	0	0.00985590101019638	0	0.0130037636804008	0.000160657251179255	0.00949866179616287	0.000160657251179255	0	0	0	0	0.000494850583219561	0	0.000494850583219561	0	0	0	0	0.000494850583219561	0	0	0.00831132907164251	0	0.011459191741847	0.011459191741847	0	0	0	0.011459191741847	0	0.000558020960358702	0.000529099161985233	0	0.000494850583219561	0.000494850583219561	0	0	0.19947189771942	0.206265451353245	0.00890731049795209	0.182273207361701	0	0.00446416768286961	0.00926743163132319	0.00084345056869109	0.00556895870740612	0.0031745949719114	0	0	0	0	0	0	0	0	0.0034220352595888	0	0.00245357902036461	0.00214692344781732	0.00214692344781732	0.00214692344781732	0.00214692344781732	0.00214692344781732	0	0	0.00214692344781732	0	0	0	0	0.00391359293790197	0.00237466544904072	0.000968456239224191	0.0016622658143285	0	0.00391359293790197	0	0	0	0.000968456239224192	0	0	0	0	0	0.0012580256649803	4.01643127948139e-05	0	0	0.000763121943101463	0	0	0	0	0	0	0	0.0012580256649803	0	0	0	4.01643127948139e-05	0	0	4.49864166563238e-05	4.49864166563237e-05	0.00245357902036461	0	0.0016622658143285	0.00214692344781732	0	0	0	0	0	0	0	0	0.000763121943101463	0.00245357902036461	4.49864166563237e-05	0.000763121943101463	4.49864166563237e-05	4.49864166563237e-05	0	4.49864166563237e-05	0	0	0	0
"Prochilodus_lineatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_brevifilis"	0.0182651267893715	0.0178371457692637	0	0	0	0.014945332633528	0.000335914437584439	0.0164157646774716	0.015095484669832	0	0	0.0144570112428729	0	0	0.062074669345113	0.0148631424781512	0.0147838515152946	0	1.06036237737999	0	0.049688717279987	0.000224741844113202	0.0141553737887155	0.000224741844113202	0	0	0	0	0.000263932772387774	0	0.000263932772387774	0	0	0	0	0.000263932772387774	0	0	0.012385952065126	0	0.00171229196512369	0.00171229196512369	0	0	0	0.00171229196512369	0	0.000428978413842697	0.00033246740165361	0	0.000263932772387774	0.000263932772387774	0	0	0.297262849563025	0.0308212553722265	0.00475078990297993	0.00548485988035873	0	0.00343182731074158	0.287858551889179	0.00117989468159431	0.00291086129383966	0.00199480440992166	0	0	0	0	0	0	0	0	0.00214981434428252	0	0.000891857288463187	0.000761046949557145	0.000761046949557144	0.000761046949557144	0.000761046949557144	0.000761046949557144	0	0	0.000761046949557144	0	0	0	0	0.0013679803897893	0.00353884344717887	0.00125795705581933	0.00247719041302521	0	0.0013679803897893	0	0	0	0.00125795705581933	0	0	0	0	0	0.00180712640535912	5.61854610283006e-05	0	0	0.00106752375953771	0	0	0	0	0	0	0	0.00180712640535912	0	0	0	5.61854610283006e-05	0	0	2.39938883988885e-05	2.39938883988885e-05	0.000891857288463187	0	0.00247719041302521	0.000761046949557144	0	0	0	0	0	0	0	0	0.00106752375953771	0.000891857288463186	2.39938883988885e-05	0.00106752375953771	2.39938883988885e-05	2.39938883988885e-05	0	2.39938883988885e-05	0	0	0	0
"Ageneiosus_militaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173913043478261	0	0	0	0	0	1.15942028985507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318840579710145	0.318840579710145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0289855072463768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nuchalis"	0.0235238565392937	0.022289192514732	0	0	0	0.00199937238865949	0.00025847509840242	0.021500436106819	0.00247451841603407	0	0	0.00178585845387173	0	0	0.0669426662002822	0.0016314462837859	0.0195056455206013	0	0.0496887172799869	0	1.06558312763046	3.00657502054059e-05	0.00155375836551038	3.00657502054059e-05	0	0	0	0	0.000203087577316187	0	0.000203087577316187	0	0	0	0	0.000203087577316187	0	0	0.00135953856982158	0	0.0172539489202952	0.0172539489202952	0	0	0	0.0172539489202952	0	0.000195130907628682	0.000204176909565985	0	0.000203087577316187	0.000203087577316187	0	0	0.0326289256757179	0.310571080565314	0.00365557639169136	0.00713726424387563	0	0.00156104726102946	0.289975072260992	0.000157845188578381	0.00230083018287668	0.00122506145739591	0	0	0	0	0	0	0	0	0.00132066949373944	0	0.0011144596257366	0.000980160689137238	0.000980160689137237	0.000980160689137236	0.000980160689137237	0.000980160689137237	0	0	0.000980160689137237	0	0	0	0	0.00179170300890159	0.000388439591377594	0.00020620986800284	0.000271907713964316	0	0.00179170300890159	0	0	0	0.00020620986800284	0	0	0	0	0	0.000223232306733967	7.51643755135148e-06	0	0	0.000142812313475678	0	0	0	0	0	0	0	0.000223232306733967	0	0	0	7.51643755135148e-06	0	0	1.84625070287443e-05	1.84625070287443e-05	0.0011144596257366	0	0.000271907713964316	0.000980160689137236	0	0	0	0	0	0	0	0	0.000142812313475678	0.0011144596257366	1.84625070287443e-05	0.000142812313475678	1.84625070287443e-05	1.84625070287443e-05	0	1.84625070287443e-05	0	0	0	0
"Jenynsia_lineata"	0.00126652614307963	0.000988896858948848	0	0	0	0.0616735963732207	8.47061300773062e-06	0.00027015420918307	0.000954123655502423	0	0	0.00024477782447575	0	0	0.000237590864972756	0.000249030137720821	0.000240985876768883	0	0.000224741844113202	0	3.00657502054059e-05	1.20393494129885	0.000237171559734115	0.0610777984417026	0	0	0	0	6.6554816489312e-06	0	6.6554816489312e-06	0	0	0	0	6.6554816489312e-06	0	0	0.00020752511476735	0	1.2849020859554e-05	1.2849020859554e-05	0	0	0	1.2849020859554e-05	0	0.000604561604183216	0.000810550692078145	0	6.6554816489312e-06	6.6554816489312e-06	0	0	0.00498060275441641	0.000231282375471972	0.000119798669680762	0.00016489392913583	0	0.00483649283346573	0.000103300376075111	0.320658441818938	0.000181727070200962	0.00486330415246887	0	0	0	0	0	0	0	0	0.000128955147572644	0	4.94448429474425e-05	5.27719226283182e-05	5.27719226283181e-05	5.27719226283181e-05	5.27719226283181e-05	5.27719226283181e-05	0	0	5.27719226283181e-05	0	0	0	0	2.25128507652559e-05	5.92928899335287e-05	7.9510304625202e-05	4.15050229534701e-05	0	2.25128507652559e-05	0	0	0	7.9510304625202e-05	0	0	0	0	0	3.05972280594688e-05	0.0152694496104256	0	0	0.00440525688380147	0	0	0	0	0	0	0	3.05972280594688e-05	0	0	0	0.300983735324711	0	0	6.05043786266473e-07	6.05043786266473e-07	4.94448429474425e-05	0	4.15050229534701e-05	5.27719226283181e-05	0	0	0	0	0	0	0	0	0.00440525688380147	4.94448429474424e-05	6.05043786266472e-07	0.00440525688380147	6.05043786266473e-07	6.05043786266473e-07	0	6.05043786266473e-07	0	0	0	0
"Sorubim_lima"	0.0176474820968365	0.017286750509738	0	0	0	0.0157719087223186	0.000338003408514505	0.0158329819646556	0.0158952254847604	0	0	0.0152680229110251	0	0	0.0146477043059673	0.0157127351285484	0.0142479926942443	0	0.0141553737887155	0	0.00155375836551038	0.000237171559734115	1.15782165250338	0.000237171559734115	0	0	0	0	0.000265574106689968	0	0.000265574106689968	0	0	0	0	0.000265574106689968	0	0	0.013093945940457	0	0.000492330517251874	0.000492330517251874	0	0	0	0.000492330517251874	0	0.000442067274393864	0.000338523029594891	0	0.000265574106689968	0.000265574106689968	0	0	0.314254702570967	0.00886194931053373	0.00478033392041943	0.00529372989228377	0	0.00353653819515091	0.00636856708955102	0.0012451506886041	0.00292425140325179	0.00203113817756934	0	0	0	0	0	0	0	0	0.00218893964921694	0	0.000864337525486901	0.000735311754034854	0.000735311754034853	0.000735311754034853	0.000735311754034853	0.000735311754034853	0	0	0.000735311754034853	0	0	0	0	0.0013194151637213	0.289455413125845	0.00132460212373003	0.00261878918809139	0	0.0013194151637213	0	0	0	0.00132460212373003	0	0	0	0	0	0.00190850286387813	5.92928899335287e-05	0	0	0.00112656490873704	0	0	0	0	0	0	0	0.00190850286387813	0	0	0	5.92928899335287e-05	0	0	2.4143100608179e-05	2.41431006081789e-05	0.000864337525486902	0	0.00261878918809139	0.000735311754034853	0	0	0	0	0	0	0	0	0.00112656490873704	0.000864337525486901	2.41431006081789e-05	0.00112656490873704	2.41431006081789e-05	2.41431006081789e-05	0	2.41431006081789e-05	0	0	0	0
"Triportheus_paranensis"	0.00126652614307963	0.000988896858948848	0	0	0	0.0616735963732207	8.47061300773061e-06	0.00027015420918307	0.000954123655502423	0	0	0.00024477782447575	0	0	0.000237590864972756	0.000249030137720821	0.000240985876768883	0	0.000224741844113202	0	3.00657502054059e-05	0.0610777984417026	0.000237171559734115	1.20393494129885	0	0	0	0	6.6554816489312e-06	0	6.6554816489312e-06	0	0	0	0	6.6554816489312e-06	0	0	0.00020752511476735	0	1.2849020859554e-05	1.2849020859554e-05	0	0	0	1.2849020859554e-05	0	0.000604561604183216	0.000810550692078145	0	6.6554816489312e-06	6.6554816489312e-06	0	0	0.00498060275441641	0.000231282375471972	0.000119798669680762	0.00016489392913583	0	0.00483649283346573	0.000103300376075111	0.320658441818938	0.000181727070200962	0.00486330415246887	0	0	0	0	0	0	0	0	0.000128955147572644	0	4.94448429474425e-05	5.27719226283182e-05	5.27719226283181e-05	5.27719226283181e-05	5.27719226283181e-05	5.27719226283181e-05	0	0	5.27719226283181e-05	0	0	0	0	2.25128507652559e-05	5.92928899335287e-05	7.9510304625202e-05	4.15050229534701e-05	0	2.25128507652559e-05	0	0	0	7.9510304625202e-05	0	0	0	0	0	3.05972280594688e-05	0.300983735324711	0	0	0.00440525688380147	0	0	0	0	0	0	0	3.05972280594688e-05	0	0	0	0.0152694496104256	0	0	6.05043786266473e-07	6.05043786266473e-07	4.94448429474425e-05	0	4.15050229534701e-05	5.27719226283181e-05	0	0	0	0	0	0	0	0	0.00440525688380147	4.94448429474424e-05	6.05043786266472e-07	0.00440525688380147	6.05043786266473e-07	6.05043786266473e-07	0	6.05043786266473e-07	0	0	0	0
"Zungaro_zungaro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Acestrorhynchus_pantaneiro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apareiodon_affinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08333333333333	0	0	0.0833333333333333	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Astyanax_bimaculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brycon_orbygnianus"	0.0021947065227856	0.0386391717581623	0	0	0	0.00088517905930785	0.0421130205508993	0.0377163857575414	0.00178105631119414	0	0	0.0383469217692896	0	0	0.000870929841339819	0.000557705624048933	0.00148455174965868	0	0.000527865544775548	0	0.000406175154632374	1.33109632978624e-05	0.000531148213379937	1.33109632978624e-05	0	0	0	0	1.03308880186142	0	0.0330888018614209	0	0	0	0	0.0330888018614209	0	0	0.000464754686707445	0	0.000343064296564271	0.000343064296564271	0	0	0	0.000343064296564271	0	0.000285814269711885	2.81223965056205e-05	0	0.0330888018614209	0.0330888018614209	0	0	0.0111541124809787	0.00617515733815688	0.595598433505576	0.00541386213109574	0	0.00228651415769508	0.000378665148408617	6.98825573137775e-05	0.00217182605229036	0.000168734379033723	0	0	0	0	0	0	0	0	0.00208037994717429	0	0.00193195858790811	9.14461051160666e-05	9.14461051160665e-05	9.14461051160664e-05	9.14461051160665e-05	9.14461051160665e-05	0	0	9.14461051160666e-05	0	0	0	0	0.00314303214646178	0.000132787053344984	0.000148421359266178	9.2950937341489e-05	0	0.00314303214646178	0	0	0	0.000148421359266179	0	0	0	0	0	0.0047933652211612	3.3277408244656e-06	0	0	6.32270756648464e-05	0	0	0	0	0	0	0	0.0047933652211612	0	0	0	3.3277408244656e-06	0	0	0.00300807289649281	0.00300807289649281	0.00193195858790811	0	9.2950937341489e-05	9.14461051160665e-05	0	0	0	0	0	0	0	0	6.32270756648464e-05	0.00193195858790811	0.00300807289649281	6.32270756648464e-05	0.00300807289649281	0.00300807289649281	0	0.00300807289649281	0	0	0	0
"Cheirodon_piaba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	1.08333333333333	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
