"Nephrosperma_vanhoutteanum"	"Medusagyne_oppositifolia"	"Mimusops_sechellarum"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Apis_mellifera"	"Lygistorrhina_sp1_M_PL_085"	"Unidentified_sp2_M_PL_085"	"Unidentified_sp1_M_PL_085"	"Lasioglossum_mahense"	"Parasarcophaga_hirticeps"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Geron_seychellarum"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_085"	"Chalcidoma_disjunctum"	"Hemipyrellia_germana"	"Simosyrphus_aegyptius"	"Unidentified_sp3_M_PL_085"	"Unidentified_sp4_M_PL_085"	"Unidentified_sp5_M_PL_085"
"Parasarcophaga_hirticeps"	2.5163706348757	0.964442126475258	0.757624386874077	0.259708254759033	0.238696702279086	0.789025210311424	0.161766683670581	0.161766683670581	0.56474297964427	0.392279056343257	1.45109932161316	0.161766683670581	0.161766683670581	0.161766683670581	0.113643658031111	0.275410341701692	0.161766683670581	0.161766683670581	0.107413516025589	0.161766683670581	0.161766683670581	0.113643658031112
"Eristalinus_vicarians"	3.23585306579238	0.385047472276933	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	1.20801912565808	0.208019125658082	0.208019125658082	0.103830438217479	0.311849563875561	0.208019125658082	0.208019125658082	0.0841373813237276	0.208019125658082	0.208019125658082	0.103830438217479
"Rhiparida_seychellensis"	3.23585306579238	0.385047472276932	0.692202921449862	0.236766687246804	0.186971958497172	0.618046196143431	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	1.20801912565808	0.208019125658082	0.103830438217479	0.311849563875561	0.208019125658082	0.208019125658082	0.0841373813237275	0.208019125658082	0.208019125658082	0.103830438217479
"Geron_seychellarum"	3.23585306579238	0.385047472276932	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	0.208019125658082	1.20801912565808	0.103830438217479	0.311849563875561	0.208019125658082	0.208019125658082	0.0841373813237275	0.208019125658082	0.208019125658082	0.103830438217479
"Nectarinia_dussumieri"	1.61514015004968	0.411522926149146	2.15319768254808	0.314689676956904	0.242291669559353	0.80090857437675	0.103830438217479	0.103830438217479	0.550266968444434	0.568420445230297	0.227287316062223	0.103830438217479	0.103830438217479	0.103830438217479	1.32297965238221	0.426810090599691	0.103830438217479	0.103830438217479	0.109031251301709	0.103830438217479	0.103830438217479	0.322979652382211
"Phelsuma_sp1_M_PL_085"	2.42549660792103	0.398285199213039	1.42270030199897	0.275728182101854	0.214631814028263	0.70947738526009	0.155924781937781	0.155924781937781	0.488815387001538	0.49340750918346	0.275410341701692	0.155924781937781	0.155924781937781	0.155924781937781	0.213405045299845	1.36932982723763	0.155924781937781	0.155924781937781	0.0965843163127182	0.155924781937781	0.155924781937781	0.213405045299845
"Chalcidoma_disjunctum"	3.23585306579238	0.385047472276932	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	0.208019125658082	0.208019125658082	0.103830438217479	0.311849563875561	1.20801912565808	0.208019125658082	0.0841373813237275	0.208019125658082	0.208019125658082	0.103830438217479
"Hemipyrellia_germana"	3.23585306579238	0.385047472276932	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	0.208019125658082	0.208019125658082	0.103830438217479	0.311849563875561	0.208019125658082	1.20801912565808	0.0841373813237275	0.208019125658082	0.208019125658082	0.103830438217479
"Simosyrphus_aegyptius"	1.30880370948021	0.4356321690915	0.726875008678059	0.346535386647671	1.91899583136572	1.34334733145891	0.0841373813237275	0.0841373813237275	0.323858283352886	0.349109556616888	0.214827032051178	0.0841373813237275	0.0841373813237275	0.0841373813237275	0.109031251301709	0.193168632625436	0.0841373813237275	0.0841373813237275	1.86354812411458	0.0841373813237275	0.0841373813237275	0.109031251301709
"Unidentified_sp3_M_PL_085"	3.23585306579238	0.385047472276932	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	0.208019125658082	0.208019125658082	0.103830438217479	0.311849563875561	0.208019125658082	0.208019125658082	0.0841373813237275	1.20801912565808	0.208019125658082	0.103830438217479
"Unidentified_sp4_M_PL_085"	3.23585306579238	0.385047472276933	0.692202921449862	0.236766687246804	0.186971958497172	0.61804619614343	0.208019125658082	0.208019125658082	0.427363805558641	0.418394573136623	0.323533367341162	0.208019125658082	0.208019125658082	0.208019125658082	0.103830438217479	0.311849563875561	0.208019125658082	0.208019125658082	0.0841373813237275	0.208019125658082	1.20801912565808	0.103830438217479
"Unidentified_sp5_M_PL_085"	1.61514015004968	0.411522926149146	2.15319768254808	0.314689676956904	0.242291669559353	0.80090857437675	0.103830438217479	0.103830438217479	0.550266968444434	0.568420445230298	0.227287316062223	0.103830438217479	0.103830438217479	0.103830438217479	0.322979652382211	0.426810090599691	0.103830438217479	0.103830438217479	0.109031251301709	0.103830438217479	0.103830438217479	1.32297965238221
