"Dryas_octopetala"	"Saxifraga_oppositifolia"	"Salix_arctica"	"Potentilla_rubricaulis"	"Saxifraga_caespitosa"	"Polygonum_viviparum"	"Silene_acaulis"	"Cerastium_arcticum"	"Papaver_radicatum"	"Potentilla_hyparctica"	"Cassiope_tetragona"	"Saxifraga_nivalis"	"Arnica_angustifolia"	"Arenaria_pseudofrigida"	"Melandrium_triflorum"	"Saxifraga_cernua"	"Ranunculus_sulphureus"	"Cochlearia_groenlandica"	"Stellaria_longipes"	"Epilobium_latifolium"	"Rhododendron_lapponicum"	"Taraxacum_phymatocarpum"	"Armeria_scabra"	"Pedicularis_hirsuta"	"Draba_lactea"	"Vaccinium_uliginosum"	"Saxifraga_hirculus"	"Draba_arctica"	"Erigeron_compositus"	"Lesquerella_arctica"	"Pedicularis_flammea"	"Spilogona_sanctipauli"	"Limnophyes_brachytomus"	"Spilogona_dorsata"	"Bradysia_sp1_M_PL_010"	"Paraphaenocladius_sp1_M_PL_010"	"Platycheirus_lundbecki"	"Spilogona_almqvistii"	"Spilogona_extensa"	"Aedes_nigripes"	"Clossiana_chariclea"	"Pseudosmittia_sp1_M_PL_010"	"Limnophyes_sp1_M_PL_010"	"Nysius_groenlandicus"	"Rhamphomyia_nigrita"	"Smittia_sp1_M_PL_010"	"Aedes_impiger"	"Drymeia_segnis"	"Spilogona_denudata"	"Rhamphomyia_filicauda"	"Spilogona_micans"	"Platycheirus_carinatus"	"Stenomacrus_sp1_M_PL_010"	"Limnophora_sinuata"	"Culicoides_sp1_M_PL_010"	"Parasyrphus_tarsatus"	"Peleteria_aenea"	"Sympistis_zetterstedti"	"Brachypogon_sp1_M_PL_010"	"Colias_hecla"	"Rheocricotopus_sp1_M_PL_010"	"Spilogona_tornensis"	"Unidentified_sp1_M_PL_010"	"Zaphne_frontata"	"Bombus_sp1_M_PL_010"	"Cricotopus_sp1_M_PL_010"	"Phaonia_bidentata"	"Polia_richardsoni"	"Scathophaga_furcata"	"Scatopsciara_sp1_M_PL_010"	"Unidentified_sp2_M_PL_010"	"Unidentified_sp3_M_PL_010"	"Drymeia_groenlandica"	"Eupeodes_curtus"	"Eupeodes_nigroventris"	"Lasiopiophila_pilosa"	"Lophosceles_minimus"	"Spilogona_tundrae"	"Delia_echinata"	"Entephria_puncticeps"	"Eukiefferiella_sp1_M_PL_010"	"Forcipomyia_sp1_M_PL_010"	"Megaselia_sp1_M_PL_010"	"Neoleria_prominens"	"Olethreutes_inquitana"	"Orthocladius_sp1_M_PL_010"	"Phytomyza_fuscula"	"Plebeius_glandon"	"Procladius_sp1_M_PL_010"	"Protophormia_terraenovae"	"Spilogona_melanosoma"	"Stenomacrus_sp2_M_PL_010"	"Sympistis_lapponica"	"Unidentified_sp4_M_PL_010"	"Unidentified_sp5_M_PL_010"	"Unidentified_sp6_M_PL_010"	"Aphidius_sp1_M_PL_010"	"Chironomus_sp1_M_PL_010"	"Gonarcticus_arcticus"	"Olethreutes_mengelana"	"Spilogona_arcticola"	"Spilogona_deflorata"	"Spilogona_malaisei"	"Spilogona_obsoleta"	"Stenomacrus_sp3_M_PL_010"	"Syngrapha_parilis"	"Unidentified_sp7_M_PL_010"
"Saxifraga_hirculus"	0.267243311094058	0.259214514736321	0.221618605976608	0.211465580281473	0.319022028110633	0.170580860633785	0.222851691824017	0.166561200969455	0.146711472544006	0.135523988967512	0.129986626450094	0.144705634076345	0.148618282177614	0.104674686905418	0.126189746117895	0.126314709953807	0.0923344452792919	0.13277532313456	0.112694992064297	0.0687313582050495	0.0659396988968404	0.10067086467479	0.0799283630168319	0.0791526056125982	0.064841938249628	0.0730230910755529	1.33308717239736	0.041608022576839	0.048416119077112	0.0404218665636008	0.0282490930934552	0.15377469795172	0.314251340709609	0.146012775935536	0.296816842677945	0.119134069904972	0.122954253761895	0.132053379157459	0.129803516773613	0.110947390900501	0.283286156728987	0.111366458033133	0.098696043262011	0.0923185235702168	0.0920799116019645	0.0939678551291391	0.0817395898139877	0.0798196700315202	0.26036835594034	0.0807452919488255	0.0749508168382151	0.0668565595518501	0.236903097824199	0.0575270560717647	0.0430136850223147	0.0438177657108534	0.0445296936926503	0.0471154992711314	0.0372328439845922	0.0402698901420793	0.036741393151152	0.0364328121613771	0.03948774539167	0.040245119395709	0.0290900594237523	0.0280357003897163	0.0289954722439367	0.0301817019776468	0.0345000240904082	0.0301646722929122	0.0332250928459139	0.0312501133594977	0.0202040260997904	0.0231337711098791	0.0266528365924566	0.0227356059288161	0.0227916711313198	0.022306190221229	0.0142453051398686	0.0147194916305602	0.0138745742006629	0.0163721255585489	0.0190010111365032	0.0187965407498006	0.0138498334619755	0.0154063215891697	0.0145823802559255	0.0147194916305602	0.0144434175864639	0.0190010111365032	0.0168599755099081	0.182881715177357	0.0177806614138448	0.0148279658623381	0.018608248204088	0.0140561162862233	0.00804458838836859	0.00694949080471605	0.00791526056125981	0.00712345519210524	0.0114847930119828	0.00694949080471605	0.171396922165375	0.00729471805308316	0.0114847930119828	0.0087202835931137	0.00692508339594689
"Draba_arctica"	0.308747698850019	0.263239911958589	0.259311864314985	0.264978658165788	0.20751663905652	0.215474815690189	0.208910163211401	0.187871742457425	0.18155350131608	0.153279031294319	0.121895869357002	0.145568605027602	0.137646424938985	0.13072026310281	0.163367694732	0.136186164101623	0.104792028113643	0.0912100910285932	0.11439837022429	0.100020521209339	0.0778708495036729	0.105057234733903	0.0787925427997179	0.0855492442712498	0.0645038994912036	0.056219070926014	0.0485426930063122	1.11503178363173	0.0586697809446471	0.054277549046616	0.0219531882305734	0.325890018418454	0.153600907076437	0.149475776366789	0.130107718908822	0.136512649481468	0.296596988980486	0.137235111295094	0.13192963809575	0.289281144218049	0.120472353764868	0.120717911078519	0.105654287682819	0.101700040251826	0.264004536191846	0.0965579578067226	0.253951955311921	0.0899901222158899	0.090609732510652	0.0850265632865099	0.0753265738277075	0.228871609355399	0.0668359329578416	0.0612856503082306	0.0472092490705532	0.0492916220814195	0.0532130178151776	0.0521656644581739	0.0393755796660137	0.0413313385335601	0.0395861129949572	0.0422419918778574	0.0401006768626102	0.0393318248742659	0.0303747888337543	0.0328640495264488	0.0337167477095769	0.0283644101028064	0.0323225670394887	0.0287644561442354	0.0329565676924194	0.0332976073020244	0.0247806173165274	0.0249576512357819	0.0239751377252189	0.0249678157842098	0.0247180902987819	0.0243944461335013	0.0170869745153374	0.0166011377317192	0.0164593048024428	0.0163117937773826	0.0161541280361915	0.0143272416573661	0.0155633008824555	0.0183617135635552	0.0179728053089743	0.0166011377317192	0.0175073623774018	0.0161541280361915	0.0163629795497705	0.0137118023925606	0.0176298966430192	0.0155401716814881	0.0158056232161592	0.0160208866369642	0.00816951450905965	0.00859990269391959	0.00855492442712497	0.00833502421012452	0.00747059900603471	0.00859990269391959	0.00624120338652585	0.00725668869276041	0.00747059900603471	0.00817474551696789	0.00785940210852325
"Erigeron_compositus"	0.262412245703549	0.214324844583428	0.236475422003878	0.323801240543116	0.177420593251101	0.190091831873325	0.231940717296775	0.178747098257805	0.20942963200047	0.143290536909403	0.132838161248787	0.167756824065982	0.129521554077288	0.123154013731332	0.108889799851075	0.0921210267638786	0.0995180837092157	0.0918697709522558	0.0920908680059223	0.104495637948339	0.0710598663969177	0.0865380894176019	0.108164434284411	0.0888930624597892	0.0519317500429571	0.0647338723136245	0.0564854722566306	0.0586697809446471	1.21539517957071	0.107262320391192	0.0438341638814412	0.154121316787475	0.336509984820481	0.138068626636193	0.121073644383049	0.143204948725885	0.138658460964229	0.12782438644196	0.118436959641497	0.123294655095553	0.121818681753253	0.107834196331096	0.288008494291279	0.287362890681626	0.100165639724507	0.093036660852122	0.268486882055008	0.0972298265555112	0.0866023590641483	0.076784436190009	0.0728534258128093	0.062733977272251	0.059216772639296	0.0511553415877886	0.0446199518901578	0.0483706659987359	0.0465956753693482	0.0462519829594292	0.0365593626674305	0.0426450179023711	0.036339427989358	0.0432701671722295	0.0448482754840098	0.0358661683909495	0.0305444713648473	0.03403607082028	0.217394917095394	0.0302260362928626	0.0293777475917978	0.028596211602451	0.0331031215371707	0.0392614412414812	0.0275242434455572	0.0260081330371759	0.0206395977582756	0.0216177747054668	0.0251555005123244	0.0212662857118462	0.0152973881502837	0.0140898367237942	0.0173842072676871	0.0152605746178284	0.013767485767452	0.0138592879272839	0.0152846942217015	0.0169393147976532	0.193517781415944	0.0140898367237942	0.0188095001876061	0.013767485767452	0.0185122624653245	0.0136495592186064	0.0168643691591971	0.0148524909806566	0.0139881370643071	0.0269057914871198	0.00665146069396846	0.00992035098949594	0.00888930624597891	0.0076009957072675	0.00638714135703964	0.00992035098949593	0.00726241786156679	0.00584232187983268	0.00638714135703964	0.00907594111161294	0.00746385627819118
"Lesquerella_arctica"	0.290579572642161	0.210346356744352	0.217466121365944	0.226344991795039	0.212485594932506	0.173889213915092	0.216528692572399	0.161786214866376	0.222569805117522	0.140054036974268	0.1200141815157	0.142236897274299	0.122505549024993	0.134939702585368	0.121372450557484	0.101584488945243	0.0946268430200198	0.101704293160853	0.0945259724083234	0.143122420046389	0.0658757172310946	0.0919752599787196	0.181440903967102	0.0885921480928983	0.0505651467943701	0.0550825033508538	0.0471588443242009	0.054277549046616	0.107262320391192	1.24904869316842	0.0231954089270494	0.150434956880114	0.165248184121535	0.133635326079414	0.119198923298537	0.321511561090136	0.308272379453472	0.127514919123415	0.118417030297948	0.123432397234499	0.122485239941775	0.111438000965351	0.116120459788603	0.29973497709444	0.103728461481138	0.0874698491672658	0.0989457510861575	0.0895736674409154	0.0831603173657531	0.0752678562055081	0.0713891848319549	0.0612134644008356	0.0608491052904485	0.0545324500570539	0.0432432039659963	0.0425590287795193	0.0500007589219112	0.0460172460154001	0.0339337405125457	0.0491298181745152	0.0348822893466493	0.037044812922284	0.0475630961614437	0.0364073252202554	0.0281424566168012	0.0300648723677153	0.222462294159618	0.0273492557712955	0.0290039442172488	0.026287037075404	0.02986189325981	0.216060353677568	0.0243066137399588	0.0250715960958095	0.0211674542717683	0.022115166349155	0.02499012641041	0.0211415091639143	0.016847245646763	0.0133323509262248	0.0176397934689104	0.0150285711083429	0.015822031898131	0.0144002791278284	0.0147880293600883	0.0206149610012197	0.0239243670054301	0.0133323509262248	0.0148250014192281	0.015822031898131	0.0164736873549471	0.0137127614021103	0.0167506352813526	0.0149233481908189	0.014639463890047	0.205501394371973	0.00652799038172126	0.0105427802424089	0.00885921480928983	0.00698998247247678	0.00764948141757021	0.0105427802424089	0.00606327998454012	0.00568857901436665	0.00764948141757021	0.00847286188326779	0.00709701322650148
"Pedicularis_flammea"	0.300550718067402	0.228708158435925	0.276042948062705	0.263160268457515	0.190600512324128	0.162712771706715	0.214451161105795	0.215517412936896	0.187077825321836	0.192605295064946	0.157975114422177	0.156944024328595	0.125464967702208	0.118155058492875	0.116293870504706	0.0928837973463123	0.144506081393012	0.0776764461593796	0.0770997111540981	0.100476218476315	0.105836312460153	0.0721397434910503	0.108292260099016	0.112083758747136	0.0567054117862501	0.0770959244093138	0.0659145505513956	0.0439063764611469	0.0876683277628824	0.0463908178540988	1.08822204965086	0.161647102401238	0.48956129506224	0.145575690342069	0.132106614917199	0.139607226553871	0.133524342008206	0.127079247235021	0.125661008083446	0.125387561280734	0.124028490771871	0.111620131826735	0.443634689399275	0.100934139666979	0.095219527304119	0.105458473887405	0.0949918077352463	0.419456073553203	0.0838380557491059	0.075566660731026	0.0675070004869581	0.0594198879462798	0.0574578681719794	0.0515475007618779	0.052818323521825	0.0493638991494389	0.0477396117495317	0.0484122611306987	0.0412077123574262	0.0440744892362575	0.0422895405848792	0.043374076738271	0.0469181266885433	0.0368082618629036	0.0356757445262388	0.0319581979276441	0.0373620202157076	0.035476226977414	0.0273481045582935	0.0329694856171197	0.0365072520384496	0.0313160897302975	0.0274962432290138	0.0247875219676744	0.0228322668882769	0.0257475792605843	0.0272274353660637	0.0245306313537591	0.0160486712773305	0.0134648609013027	0.0196995373039312	0.015378677100442	0.0153146073893143	0.015747718629916	0.0207336439961273	0.0153510178482037	0.0222596430725771	0.0134648609013027	0.0179822029530174	0.0153146073893143	0.0172196685421885	0.0153363463717052	0.0148841440878996	0.0173390891318931	0.0157344274885412	0.0177878486880165	0.0070978393997356	0.00886158119945537	0.0112083758747135	0.00887280904487265	0.00686161844366861	0.00886158119945537	0.00847472792803657	0.00637935882595314	0.00686161844366861	0.00839156717370504	0.0108379561044759
"Spilogona_sanctipauli"	0.316261171286198	0.286115319164746	0.281205443818697	0.261997778643708	0.253267915055792	0.238508258107197	0.240895556559904	0.217143111172498	0.2072203649027	0.188542655050416	0.184880872076738	0.129680791146904	0.171057467655787	0.1639984207441	0.163867976531585	0.155809184368813	0.152360284304151	0.0903448933158095	0.0893246497037875	0.079619083042077	0.134949981454292	0.1331325111526	0.0690617979601766	0.0723191820490975	0.121367146653487	0.0667081920727976	0.0538211442831022	0.0977670055255361	0.0462363950362426	0.045130487064034	0.0242470653601857	1.20972813560906	0.166922427041082	0.16753925853448	0.152061303667783	0.144277531771552	0.15732916461758	0.145452462585736	0.155803345073178	0.145136879576132	0.134400962389552	0.128075625045204	0.113104088386187	0.0987957003139339	0.112526135165105	0.118414806217383	0.103576163497939	0.104010261799349	0.095352312059771	0.0966301326531864	0.0822308178081065	0.0787323344385319	0.0715598264164077	0.067361724265356	0.0578979574119844	0.0578921192594332	0.0552300591428814	0.0584336130992813	0.0447374607684781	0.0445295675716349	0.0517583849064787	0.0447170465988345	0.0395913644248411	0.0482723223941614	0.0410101416590484	0.0393443903886857	0.0329470816758201	0.0394760668587801	0.0358676757455772	0.0427303218029809	0.0393852601437106	0.0319477809178249	0.0310303537024057	0.025989686937	0.0270358322900622	0.0277559563552772	0.0315061708775496	0.032320089443704	0.0194376010616879	0.0182123727785729	0.0212427228182024	0.0223814750580505	0.0180124903844328	0.019517193996325	0.019377416535796	0.0144740979040968	0.0160046131315648	0.0182123727785729	0.0181079002845865	0.0180124903844328	0.0167208923674009	0.0160375063498359	0.0214082738691216	0.0192943944967408	0.0181563913504666	0.0136757528556228	0.00887944093959558	0.00981570149539106	0.00723191820490975	0.00903874640845812	0.00911764494200851	0.00981570149539106	0.00691986140782742	0.0136538039985173	0.00911764494200851	0.00942634786538756	0.0114270213228113
"Limnophyes_brachytomus"	0.314249624475614	0.231962406793604	0.282791963399336	0.27009089188856	0.25267413821578	0.182030278061656	0.243296702040061	0.215896183227021	0.208466589354502	0.191711505916769	0.18514271104704	0.183585799049523	0.173338823119938	0.16544489129605	0.163255211080755	0.10465810917465	0.0986833904830299	0.0894343532154783	0.0867386825573138	0.0808918392553919	0.0851487354103052	0.0807234824230863	0.131228333028081	0.133218229473635	0.0618329239178314	0.120314848081057	0.115776809735119	0.0485055496030855	0.106266310995941	0.0521836370910111	0.0772991518519325	0.175707817937982	1.22190076890658	0.165428522117779	0.14872811387834	0.154904920203435	0.145322319395692	0.140261950192814	0.135869811721271	0.137113072726981	0.147630804863689	0.123811155527818	0.148057488132888	0.116294479324713	0.107036510390831	0.108836728763104	0.101723729611727	0.112071763857974	0.101275318097803	0.0824942250768803	0.0781674212829879	0.0697506140652581	0.07287524659073	0.0598715693421211	0.0594778902222208	0.0499444909418936	0.0532265090685943	0.0565262402531004	0.0470963519944298	0.0509714807910764	0.0450138220514376	0.0460380995713971	0.0565282100774095	0.044468046722489	0.0366877110960188	0.0375222445362715	0.0431625311249953	0.0411333898244448	0.0320394427978078	0.0376753162688048	0.0355621516110461	0.0330423507607817	0.0268874194707124	0.02740026769077	0.0253848439707453	0.0261865366688428	0.0276763168533736	0.0255098028743486	0.0194740137002655	0.014321757238436	0.0172759874661773	0.0176793909144738	0.0179345396641447	0.0195105464721641	0.0209852091342909	0.0143770668331291	0.025289246753226	0.014321757238436	0.0184390417845277	0.0179345396641447	0.0198470069285381	0.0239818587988548	0.0167854191500802	0.0192525481847726	0.018186010656461	0.0209503788664598	0.00719883331428425	0.00987473317995009	0.0133218229473635	0.00908974168069295	0.00909626897576807	0.00987473317995009	0.0148855898230867	0.00695620394075604	0.00909626897576807	0.00952030573200238	0.00740125428622724
"Spilogona_dorsata"	0.320289197450884	0.299699903464014	0.285551432086863	0.267928824440662	0.264592361004468	0.249818616441919	0.184896993004698	0.219081923587241	0.15232379576542	0.195682297676526	0.187121594496798	0.186155556225945	0.179756808359805	0.171989260442311	0.169867643108777	0.162685722470114	0.155068006875293	0.146612886720285	0.146213487881544	0.082142470884517	0.0791064601865911	0.0816360231351043	0.0722821341960899	0.0704204767989725	0.0649064290793733	0.119573195197314	0.0567827461971527	0.0498252587889296	0.0460228755453978	0.0445451086931379	0.0242626150570115	0.186154731704978	0.174618995568767	1.19034346475157	0.149603484808193	0.14286118549191	0.147539725070021	0.154391644107344	0.160560765065035	0.136354381290258	0.143396990821353	0.137308244559942	0.118059818168298	0.110743174069506	0.11307200662567	0.113801505822982	0.093918863889857	0.0955510957388352	0.108122725798989	0.0944862375192436	0.0898778245896033	0.0782511312958116	0.075587921417792	0.0670082594143427	0.059673277461735	0.051884121904108	0.0570603772974479	0.058083866809069	0.0520666169666436	0.0434352942142805	0.0458728220901126	0.0490593103654023	0.0462977363535796	0.0501839097085877	0.0340587097220152	0.0406320125331741	0.0280356350562026	0.0383322552932067	0.0418575508891334	0.0351086388741913	0.0402885713807951	0.0326080473580442	0.0236093784185061	0.0269876192186751	0.0280047953714814	0.0286688162185835	0.0296308467113868	0.0261687935111614	0.0200645861353118	0.0190765425649763	0.0188454382097984	0.0178728317726043	0.018533458674467	0.0200509146866057	0.0141616290966905	0.0193557441153692	0.016177890639371	0.0190765425649763	0.0184528981960677	0.018533458674467	0.0177063497639802	0.0168259637929376	0.0145823418084302	0.019533723368751	0.0187037638846672	0.0139099797235797	0.00930103148681423	0.00721533769415148	0.00704204767989724	0.00917843888850632	0.00952532499616085	0.00721533769415147	0.00730063879677678	0.00730197327142951	0.00952532499616085	0.00723509972627079	0.011630100515647
"Bradysia_sp1_M_PL_010"	0.325341320361772	0.29914897303129	0.289031464188273	0.2088188676551	0.273550800706437	0.184723801135285	0.252987130972261	0.229187733880881	0.150423371431067	0.200946840577779	0.130434085473258	0.19239651381225	0.184961469888717	0.112175216577042	0.116065934897004	0.168334643113024	0.164568494446261	0.154244690890934	0.0913414492797822	0.0779170451474242	0.0796767835517935	0.147403872003978	0.0710953398515718	0.138412715082311	0.135212534139935	0.0649210467277518	0.129857368671601	0.0487903945908083	0.0454026166436432	0.0446995962369512	0.0247699902969748	0.190076629584729	0.176614635230528	0.168303920409217	1.18597515442523	0.143796422664246	0.156065849456358	0.152633926480269	0.163690646082199	0.134656694655371	0.143337047102773	0.127286724977665	0.12159866430818	0.098444053133153	0.101145547750643	0.113600089294979	0.0983402723550415	0.0976025700690188	0.115773116749896	0.0945161590234521	0.0830212729567381	0.0688613527409824	0.0865483477791784	0.0617509457136231	0.0504397619223524	0.0501013057299541	0.0512404481371735	0.0554754755882955	0.0437445332672204	0.0465472403061989	0.0513022971216224	0.0452076311853191	0.0447667023148894	0.0409082663550309	0.033697621320076	0.0290048493026309	0.0305401459555417	0.0317109420137536	0.0402299646560452	0.0395854347966255	0.0397322593523714	0.0327155269594174	0.021524573532595	0.0272315551418409	0.0284220595344249	0.0290725204292088	0.0305656428708957	0.0346750827505571	0.0163614885579847	0.0165122562989185	0.0194679546775727	0.0206032657882288	0.0189980534606066	0.0171847461333025	0.0210121820278925	0.0144859253679776	0.0140387379153769	0.0165122562989185	0.0165186424820249	0.0189980534606066	0.0207218003312884	0.0265437762260661	0.0231658449097073	0.0164871419430456	0.0191381258886262	0.0138144734206999	0.00928393364579868	0.00712531759410318	0.0138412715082311	0.00929029706319449	0.00984782882543172	0.00712531759410318	0.0166959474006344	0.0152114100907427	0.00984782882543172	0.00989949642934933	0.0123426370834696
"Paraphaenocladius_sp1_M_PL_010"	0.325768629559577	0.293810119578549	0.290870629280968	0.2757489744569	0.195398172484666	0.187850788632934	0.18739596028055	0.224486515994384	0.221158092273755	0.201363276810295	0.193109937929379	0.193687668510581	0.121355957936445	0.178389661316608	0.175271602897887	0.106510153731635	0.0966202567878263	0.0895719325650279	0.0908218795456157	0.147663464758338	0.0793423958466093	0.145190527452401	0.143473335816282	0.143138751283992	0.0607065379670422	0.0643784362660754	0.0521211555834255	0.0511922435555505	0.053701855772207	0.120566835408801	0.0261763549788509	0.18034691471444	0.183949592741579	0.160718833678399	0.143796422664246	1.18600909498274	0.16445707285309	0.150215364359446	0.145278918119871	0.148488408099637	0.133573812094969	0.131834776612662	0.131510637871792	0.125552787909611	0.113994872938803	0.10483570566267	0.10582817980586	0.102157862834065	0.0892037180705194	0.0844226111502863	0.0805895594662077	0.0685185140638476	0.0692808575094063	0.0617826547336838	0.0544648455151946	0.0498371990444632	0.0577008683145868	0.0530550375768973	0.0437213240601058	0.0474732322504915	0.0463054685399613	0.0478005930516471	0.0545671846884531	0.0458336031407317	0.0346855481210359	0.0392261806490384	0.0439490987134536	0.0325787091169383	0.0310788982644295	0.028545760629703	0.0339279034964057	0.0475713140553817	0.0271618820683383	0.0304890860781089	0.0255019923838479	0.0289408965690416	0.0250037863692937	0.0260936214474026	0.0206301495052879	0.0164689281238314	0.017722428893107	0.0239295814792436	0.0161965769158111	0.0178967682179755	0.0214546907545941	0.0207205928819827	0.0176004351739545	0.0164689281238314	0.0188945698921546	0.0161965769158111	0.0182278167560026	0.0137356256416027	0.0204000328729985	0.0200246767148907	0.0163837472934791	0.0324323588929484	0.00911824509036878	0.01047590963402	0.0143138751283992	0.00934941308403113	0.00703433420944796	0.01047590963402	0.0067012914321547	0.00682948552129225	0.00703433420944796	0.0073328854022824	0.00724651925908697
"Platycheirus_lundbecki"	0.323801606332367	0.232466357251577	0.288293719490658	0.27590844550849	0.196236181904777	0.185184095271426	0.250978377879995	0.226849541325954	0.225949384948289	0.201414457851646	0.127890683938245	0.133560903085427	0.124223468667718	0.177144656029246	0.177496172239499	0.168042013056938	0.165876981636814	0.149794457607849	0.0899219397047745	0.0848701902655731	0.0805830390455501	0.147492357385834	0.0783863729055857	0.141476267452363	0.0629906022084876	0.062358596096389	0.0537924860208292	0.111223870867682	0.0519969228615858	0.115602142295052	0.0250358141265387	0.196661455771975	0.172570254282385	0.165982190703774	0.156065849456358	0.16445707285309	1.18989382880779	0.147044197812992	0.150913050260741	0.156681635950911	0.133423979519648	0.127531438972135	0.120453973947218	0.114083930356953	0.11552426827436	0.107235903675881	0.108108186695291	0.104161595844314	0.095886689190008	0.0871713721556215	0.0845691119683994	0.0758412794204831	0.0753139856864852	0.064379241690777	0.0542374196982174	0.0503514346811364	0.0521220316410249	0.0557011420806821	0.0414058515773451	0.0434864424769687	0.042862027098518	0.0442395141188825	0.0457667562126314	0.0401070315837138	0.033533801373875	0.0353787328389677	0.0456636184237874	0.0312825595939476	0.0341701256068563	0.0311751513708762	0.0392641824909103	0.0411500611948292	0.0275060160768225	0.0254301395574524	0.0235455595454265	0.0269845116910331	0.0305970473456378	0.0264015922862206	0.020494790922835	0.0144608073188784	0.0231436392255747	0.0204681631362514	0.0161714227266698	0.0142583535200982	0.0214001002593359	0.0149955667361104	0.0173502153891472	0.0144608073188784	0.0188172608006804	0.0161714227266698	0.0173336938460333	0.0139806793226786	0.0230952052122031	0.0163007711496241	0.0163310863893431	0.0251789586348164	0.00721447315608343	0.0107028656028137	0.0141476267452363	0.00926658384077115	0.00706450254857196	0.0107028656028137	0.00691617677410661	0.00708644274845486	0.00706450254857196	0.00982089304747806	0.0124407736227611
"Spilogona_almqvistii"	0.327128432784153	0.304866361770806	0.292746450459302	0.272631838558263	0.270611338740325	0.256193904320788	0.25181047327111	0.223221545721007	0.148654205764123	0.20220696625443	0.127808422726049	0.195695929731305	0.187572028967519	0.115391942017307	0.179815432045502	0.110624259214877	0.0952564890559307	0.154093525379079	0.157857277913404	0.148400676611914	0.0746300308220166	0.146554128128197	0.0714003560655366	0.0688156583804437	0.062619620769547	0.0614186912295956	0.0577733533813882	0.0514631667356601	0.047934144915735	0.0478180946712806	0.0238273588565664	0.18181557823217	0.166561065853967	0.173690599620762	0.152633926480269	0.150215364359446	0.147044197812991	1.17377026615199	0.15476443454876	0.139772132932955	0.134661178141745	0.142357820832268	0.111960151891752	0.116566201007326	0.112576482360605	0.110158811014035	0.11043427740413	0.100057671016854	0.110566644932959	0.0925714899601566	0.0843993319676951	0.0812900768675409	0.0867575164845207	0.0646885251390409	0.0496995230184008	0.0549034680749661	0.0648051194947355	0.0625978792494424	0.0465107334963654	0.046858005154764	0.0428890951806057	0.050584912882456	0.0398298300060807	0.0438356341011762	0.0331690871904266	0.0340695120085587	0.0312578042498448	0.0306689826175643	0.0433483225273072	0.0305244661757981	0.0363684703813855	0.0394712704624704	0.0231954737339547	0.0275107809053249	0.0286130853789031	0.0293669317041719	0.0254400734271254	0.0262901640660737	0.0166185405874526	0.019486348712786	0.0141857516890743	0.020379095309878	0.018942495366706	0.0169312319729919	0.0135982686120259	0.0262716563607145	0.016627377687454	0.019486348712786	0.0188469632862856	0.018942495366706	0.0208613493492989	0.0171700107722587	0.0230433248334507	0.0163897109503945	0.0191517155308435	0.0143127498072457	0.0094613698480595	0.0070415150098795	0.00688156583804437	0.00940970733619187	0.00974200819465169	0.00704151500987949	0.00742800257760705	0.00704470733657404	0.00974200819465169	0.00985345330191302	0.0071442366791948
"Spilogona_extensa"	0.329137014120488	0.304313597477239	0.290142461215435	0.211224637531222	0.274141129539869	0.253086793232511	0.185388783001341	0.23038749545393	0.149990604311841	0.201053077876707	0.197347079741725	0.193093966159531	0.123808810731407	0.178041531789778	0.116472722309759	0.170166163316944	0.162746537533184	0.153304687143996	0.152863034181542	0.0815286206832491	0.0763974651094982	0.146912314081198	0.0682698936191364	0.0688085341403089	0.136038110770283	0.0635327020737381	0.0567890385884556	0.0494736142859064	0.0444138598655613	0.0444063863617305	0.0235614390156461	0.194754181341473	0.16134540141901	0.180630860698165	0.163690646082199	0.145278918119871	0.150913050260741	0.15476443454876	1.17978214458308	0.132966070170396	0.134097831893457	0.137485326229962	0.117956899745233	0.106593116156052	0.109231846879662	0.111084735538122	0.0989241263554583	0.0947529635663774	0.105558572763371	0.102849545368499	0.0902640399717611	0.0707259748072829	0.0796288139647969	0.0648467551675668	0.0544191513862693	0.0501153566438747	0.0507400191148491	0.0519747657299188	0.0464650344920914	0.0400928478925227	0.0553554841966191	0.0480465480795368	0.0376111089217497	0.0517629922935814	0.0345568964599127	0.0397613186044134	0.0276821987157369	0.0323783177612836	0.0393192507612569	0.0365818319874684	0.0397541303422395	0.033124593001326	0.0212922120272253	0.0274105687895768	0.0286393034394812	0.0293451800920855	0.0267393370578552	0.0349287032792224	0.0207025055657673	0.0193476113510455	0.0193108084139707	0.0243228815027798	0.019126059185574	0.0209698538989073	0.0137566252738857	0.0198445513854368	0.0139737010482227	0.0193476113510455	0.0166376297503132	0.019126059185574	0.0181158792791348	0.017170528481951	0.020476451949969	0.0203577517576107	0.01919508834536	0.0134879473161732	0.0094442150941212	0.00710481809898197	0.00688085341403089	0.00932600768192471	0.00986908066343528	0.00710481809898196	0.00730144781851572	0.0153042874616568	0.00986908066343528	0.00725434368266118	0.0122059903149888
