"Saxifraga_tricuspidata"	"Dryas_integrifolia"	"Campanula_gieseckiana"	"Ledum_palustre"	"Polygonum_viviparum"	"Silene_acaulis"	"Rhododendron_lapponicum"	"Salix_sp1_M_PL_045"	"Cerastium_alpinum"	"Epilobium_latifolium"	"Vaccinium_uliginosum"	"Viscaria_alpina"	"Cassiope_tetragona"	"Pedicularis_flammea"	"Potentilla_rubricaulis"	"Pyrola_grandiflora"	"Saxifraga_caespitosa"	"Unidentified_sp1_M_PL_045"	"Nysius_groenlandicus"	"Acarina_sp1_M_PL_045"	"Unidentified_sp2_M_PL_045"	"Thysanoptera_sp1_M_PL_045"	"Unidentified_sp3_M_PL_045"	"Eupeodes_curtus"	"Dolichopus_sp1_M_PL_045"	"Spilogona_sp1_M_PL_045"	"Platycheirus_hyperboreus"	"Platycheirus_lundbecki"	"Delia_sp1_M_PL_045"	"Pegomya_sp1_M_PL_045"	"Sphaerophoria_scripta"	"Unidentified_sp4_M_PL_045"	"Coccinella_transversoguttata"	"Eupeodes_luniger"	"Lasiomma_sp1_M_PL_045"	"Platycheirus_groenlandicus"	"Protophormia_terranovae"	"Sympsitis_zetterstedtii"	"Unidentified_sp5_M_PL_045"	"Unidentified_sp6_M_PL_045"	"Unidentified_sp7_M_PL_045"	"Unidentified_sp8_M_PL_045"	"Unidentified_sp9_M_PL_045"
"Vaccinium_uliginosum"	0.494084171383678	0.855944657024441	0.327021514805017	0.47709450399351	0.30919338311381	0.420803044296338	0.185430600082845	0.395061992324591	0.142929404261853	0.0387594709586414	1.24965396258493	0.0387594709586414	0	0.123087755633972	0.0387594709586414	0.0400082854049786	0.126566206950956	1.09411338341309	0.215330394214675	0.0327021514805016	1.12503295067517	0.327024406288271	0.237584338827251	0.222268252249881	0.104266327079528	0.218026587646442	0.130769561639198	0.0877271651463585	0.0327021514805017	0.130769561639198	0.0979038349444128	0.127218984559512	0.088888948273033	0.0550250136658569	0.0550250136658569	0.0327021514805017	0.0327021514805017	0.0556548089604858	0.0715641755990265	0	0.0741126257075517	0.0327021514805017	0.0550250136658569
"Viscaria_alpina"	0.217784940953667	0.962249413831852	0.29117208881678	0.246560201560452	0.649961092287584	0.201895683916221	0.0701328823453855	0.145036892502678	0.136439445775661	0.377808053988662	0.0775189419172829	1.37780805398866	0	0.0441064723216948	0.377808053988662	0.0534632069460141	0.0334124695955881	0.392057531748398	2.09893363327034	0.029117208881678	0.29699972973856	0.20400229305443	0.159985064018838	0.297017816366745	0.0661012391157457	0.127159932845343	0.0982001139941101	0.0909760997708684	0.029117208881678	0.0982001139941101	0.102790724621889	0.153977026845833	0.0326333008131026	0.0618588908891904	0.0618588908891904	0.029117208881678	0.029117208881678	0.116992996611765	0.0369840302340677	0	0.03266774114305	0.029117208881678	0.0618588908891904
"Cassiope_tetragona"	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0
"Pedicularis_flammea"	0.480984259205414	0.850342187203411	0.33165030366518	0.473843707497323	0.396020151014028	0.415509496679245	0.118360106018014	0.389341451232442	0.13928336553892	0.0441064723216948	0.246175511267945	0.0441064723216948	0	1.18054390455796	0.0441064723216948	0.0431524271818926	0.0656316067099824	1.60483470718189	0.245035957342749	0.033165030366518	0.583392059644287	0.29293610726684	0.234769233541242	0.23973570656607	0.104241586491116	0.21441432029976	0.129456564293912	0.0878298852581659	0.033165030366518	0.129456564293912	0.0964498645533237	0.142360183307123	0.0876018265272995	0.0546648548916478	0.0546648548916479	0.033165030366518	0.033165030366518	0.071283627182525	0.0710765561245984	0	0.0721476388808121	0.033165030366518	0.0546648548916479
"Potentilla_rubricaulis"	0.217784940953667	0.962249413831852	0.29117208881678	0.246560201560452	0.649961092287584	0.201895683916221	0.0701328823453855	0.145036892502678	0.136439445775661	0.377808053988662	0.0775189419172829	0.377808053988662	0	0.0441064723216948	1.37780805398866	0.0534632069460141	0.0334124695955881	0.392057531748398	2.09893363327034	0.029117208881678	0.29699972973856	0.20400229305443	0.159985064018838	0.297017816366745	0.0661012391157457	0.127159932845343	0.0982001139941101	0.0909760997708684	0.029117208881678	0.0982001139941101	0.102790724621889	0.153977026845833	0.0326333008131026	0.0618588908891904	0.0618588908891904	0.029117208881678	0.029117208881678	0.116992996611765	0.0369840302340677	0	0.03266774114305	0.029117208881678	0.0618588908891904
"Pyrola_grandiflora"	0.259807147821649	0.948286567827541	0.795145369156385	0.290898648225683	0.509477101400916	0.219758334965945	0.0921543991973444	0.150679830506896	0.407104860299175	0.0534632069460141	0.0800165708099572	0.0534632069460141	0	0.0431524271818926	0.0534632069460141	1.26942287287735	0.0368641436280646	0.383577130505712	0.297017816366745	0.0795145369156385	0.327681276693907	0.307168086495999	0.219003388743098	1.49679373820752	0.123149334149491	0.133835313397641	0.100517779654212	0.14047581627598	0.0795145369156386	0.100517779654212	0.183092737450094	0.135340675486017	0.0339029618640516	0.0609612793603419	0.0609612793603419	0.0795145369156385	0.0795145369156385	0.0917058782521648	0.0436347972338525	0	0.0389710721732473	0.0795145369156385	0.0609612793603419
"Saxifraga_caespitosa"	0.507184083561942	0.86154712684547	0.322392725944853	0.480345300489697	0.222366615213592	0.426096591913432	0.252501094147677	0.40078253341674	0.146575442984787	0.0334124695955881	0.253132413901913	0.0334124695955881	0	0.0656316067099823	0.0334124695955881	0.0368641436280646	1.18750080719193	0.583392059644288	0.1856248310866	0.0322392725944853	1.66667384170605	0.361112705309702	0.24039944411326	0.204800797933692	0.10429106766794	0.221638854993124	0.132082558984484	0.0876244450345512	0.0322392725944853	0.132082558984484	0.099357805335502	0.112077785811901	0.0901760700187665	0.0553851724400659	0.0553851724400659	0.0322392725944853	0.0322392725944853	0.0400259907384466	0.0720517950734545	0	0.0760776125342913	0.0322392725944853	0.0553851724400659
"Unidentified_sp1_M_PL_045"	0.534426954672683	0.944824652448235	0.368500337405756	0.526493008330358	0.440022390015587	0.461677218532494	0.131511228908904	0.432601612480491	0.154759295043244	0.0490071914685498	0.273528345853272	0.0490071914685498	0	0.200604338397736	0.0490071914685498	0.047947141313214	0.072924007455536	1.78314967464654	0.272262174825277	0.0368500337405756	0.648213399604764	0.325484563629823	0.260854703934713	0.266373007295634	0.115823984990129	0.2382381336664	0.143840626993235	0.0975887613979621	0.0368500337405756	0.143840626993235	0.10716651617036	0.158177981452359	0.0973353628081106	0.0607387276573865	0.0607387276573865	0.0368500337405756	0.0368500337405756	0.0792040302028056	0.0789739512495538	0	0.0801640432009024	0.0368500337405756	0.0607387276573865
"Nysius_groenlandicus"	0.241983267726296	1.06916601536872	0.323524543129756	0.273955779511613	0.722178991430649	0.22432853768469	0.0779254248282061	0.161152102780753	0.151599384195179	0.419786726654068	0.0861321576858698	0.419786726654068	0	0.0490071914685498	0.419786726654068	0.0594035632733489	0.0371249662173201	0.435619479720442	2.33214848141149	0.0323524543129755	0.329999699709512	0.226669214504922	0.177761182243153	0.33001979596305	0.0734458212397175	0.141288814272603	0.109111237771233	0.101084555300965	0.0323524543129756	0.109111237771233	0.114211916246543	0.171085585384259	0.0362592231256695	0.0687321009879894	0.0687321009879894	0.0323524543129756	0.0323524543129755	0.129992218457517	0.0410933669267419	0	0.0362974901589445	0.0323524543129756	0.0687321009879894
"Acarina_sp1_M_PL_045"	0.251023288256681	0.690911210548828	2.39560799846149	0.312366755432873	0.215167149478935	0.222877999583644	0.0696318020609184	0.123322009775336	0.158259122181774	0.029117208881678	0.0654043029610033	0.029117208881678	0	0.033165030366518	0.029117208881678	0.0795145369156385	0.0322392725944853	0.294800269924605	0.161762271564878	1.23956079984615	0.28657131195098	0.207736274813517	0.361748053687846	0.441747427309103	0.28641581316108	0.109816666116092	0.0845337606031948	0.283976520524288	0.239560799846149	0.0845337606031948	0.091893457332671	0.0855851002211391	0.0277474521994507	0.0444157206781389	0.0444157206781389	0.239560799846149	0.239560799846149	0.0387300869062082	0.0468550133149309	0	0.0376534932385022	0.239560799846149	0.0444157206781389
"Unidentified_sp2_M_PL_045"	0.56353787062438	0.957274585383855	0.358214139938725	0.533717000544108	0.247074016903992	0.473440657681591	0.280556771275197	0.4453139260186	0.16286160331643	0.0371249662173201	0.281258237668792	0.0371249662173201	0	0.0729240074555359	0.0371249662173201	0.0409601595867384	0.208334230213256	0.648213399604764	0.206249812318445	0.0358214139938725	1.85185982411783	0.401236339233003	0.267110493459178	0.227556442148547	0.115878964075489	0.246265394436804	0.146758398871648	0.0973604944828347	0.0358214139938725	0.146758398871648	0.110397561483891	0.124530873124335	0.100195633354185	0.0615390804889621	0.0615390804889621	0.0358214139938725	0.0358214139938725	0.0444733230427185	0.0800575500816162	0	0.084530680593657	0.0358214139938725	0.0615390804889621
"Thysanoptera_sp1_M_PL_045"	0.612276576203329	1.06432752727222	0.415472549627035	0.613495112696279	0.26714956072715	0.298176697892166	0.3489288316628	0.245052774029933	0.426507956989767	0.040800458610886	0.130809762515309	0.040800458610886	0	0.0585872214533681	0.040800458610886	0.0614336172991999	0.0722225410619405	0.520775301807716	0.226669214504922	0.0415472549627035	0.641978142772804	1.53725717000477	0.255481602338436	0.341297873884444	0.133571521867145	0.215399415911877	0.122092860945233	0.109968310287347	0.0415472549627035	0.122092860945233	0.196373442421573	0.140111187835329	0.055136874156735	0.068421055324643	0.068421055324643	0.0415472549627035	0.0415472549627035	0.0480869209308871	0.0920242669044419	0	0.0918414864304993	0.0415472549627035	0.068421055324643
"Unidentified_sp3_M_PL_045"	0.634749771224458	1.128460535408	0.904370134219615	0.322907721360046	0.23148704460713	0.585799599021414	0.117583221554463	0.23166996792782	0.16749012591306	0.0399962660047095	0.118792169413626	0.0399962660047095	0	0.0586923083853105	0.0399962660047095	0.0547508471857745	0.060099861028315	0.521709407869427	0.222201477803942	0.0904370134219614	0.534220986918356	0.319352002923045	1.36363729849143	0.304171373254302	0.138873171625968	0.219882100029371	0.177987819385797	0.162980904983904	0.0904370134219615	0.177987819385797	0.12279092933586	0.0901038262332904	0.0521257427837596	0.0725438915619426	0.0725438915619426	0.0904370134219614	0.0904370134219614	0.0416676680292834	0.048436158204007	0	0.0952124656836686	0.0904370134219614	0.0725438915619426
"Eupeodes_curtus"	0.288674608690721	1.0536517420306	0.883494854618206	0.323220720250759	0.56608566822324	0.244175927739939	0.102393776885938	0.167422033896551	0.45233873366575	0.059403563273349	0.0889073008999525	0.059403563273349	0	0.047947141313214	0.059403563273349	0.299358747641503	0.0409601595867384	0.426196811673014	0.33001979596305	0.0883494854618206	0.364090307437675	0.341297873884444	0.243337098603442	1.66310415356391	0.136832593499434	0.148705903775156	0.111686421838013	0.156084240306645	0.0883494854618206	0.111686421838013	0.203436374944549	0.150378528317797	0.037669957626724	0.0677347548448243	0.0677347548448243	0.0883494854618206	0.0883494854618206	0.101895420280183	0.0484831080376138	0	0.0433011913036082	0.0883494854618206	0.0677347548448243
"Dolichopus_sp1_M_PL_045"	0.307595365577501	0.685405882023649	1.4320790658054	0.960903154790643	0.279533742175092	0.246318472962509	0.112252718674185	0.179899534987633	0.163594988359127	0.0330506195578729	0.104266327079528	0.0330506195578729	0	0.0521207932455582	0.0330506195578729	0.0615746670747455	0.0521455338339699	0.463295939960517	0.183614553099294	0.14320790658054	0.463515856301955	0.333928804667863	0.277746343251937	0.342081483748586	1.28734337979914	0.130678506910363	0.0883991318347719	0.18726971328206	0.14320790658054	0.0883991318347719	0.0931403032092585	0.194451546810113	0.0404773953722173	0.0440618067015203	0.0440618067015203	0.14320790658054	0.14320790658054	0.0503160735915166	0.144135473218596	0	0.0461393048366251	0.14320790658054	0.0440618067015203
"Spilogona_sp1_M_PL_045"	0.787732569363844	1.21257634518525	0.366055553720306	0.336756328232519	0.239367117133346	0.335885311776071	0.138499443104604	0.690663595883825	0.166832020023581	0.042386644281781	0.145351058430961	0.042386644281781	0	0.0714714400999198	0.042386644281781	0.0446117711325469	0.0738796183310412	0.635301689777065	0.235481357121006	0.0366055553720306	0.656707718498144	0.358999026519795	0.293176133372494	0.247843172958594	0.0871190046069085	1.35151053095463	0.138410692595887	0.114556891848225	0.0366055553720306	0.138410692595887	0.128000942483269	0.0935995303188801	0.155399309073861	0.0779513364761946	0.0779513364761946	0.0366055553720306	0.0366055553720306	0.0430860810840023	0.0505134492348779	0	0.118159885404577	0.0366055553720306	0.0779513364761946
"Platycheirus_hyperboreus"	0.379295583186486	1.4972992272935	0.422668803015974	0.307548343554496	0.244183278944578	0.891997059255628	0.120983066917597	0.24207444928821	0.171694109710018	0.0491000569970551	0.130769561639198	0.0491000569970551	0	0.064728282146956	0.0491000569970551	0.050258889827106	0.0660412794922418	0.575362507972942	0.272778094428084	0.0422668803015974	0.587033595486594	0.305232152363082	0.355975638771594	0.279216054595033	0.0883991318347719	0.207616038893831	1.25681442099202	0.138521830627608	0.0422668803015974	0.256814420992024	0.147763183239016	0.0900852417431984	0.0544667510898471	0.0962549503260109	0.096254950326011	0.0422668803015974	0.0422668803015974	0.0439529902100241	0.0461322515331744	0	0.0568943374779729	0.0422668803015974	0.0962549503260109
"Platycheirus_lundbecki"	0.303011460520373	1.35471701611392	1.41988260262144	0.301876353466109	0.23780390292136	0.285738219953963	0.0932979621465815	0.174642967370608	0.183715232061791	0.0454880498854342	0.0877271651463585	0.0454880498854342	0	0.0439149426290829	0.0454880498854342	0.0702379081379902	0.0438122225172756	0.390355045591848	0.252711388252412	0.141988260262144	0.389441977931339	0.274920775718366	0.325961809967808	0.390210600766612	0.18726971328206	0.171835337772338	0.138521830627608	1.22907721129804	0.141988260262144	0.138521830627608	0.142203520654432	0.0880861555457611	0.0392946676583868	0.087088951035895	0.0870889510358951	0.141988260262144	0.141988260262144	0.0428047025258448	0.0452814530199163	0	0.045451719078056	0.141988260262144	0.087088951035895
"Delia_sp1_M_PL_045"	0.251023288256681	0.690911210548828	2.39560799846149	0.312366755432873	0.215167149478935	0.222877999583644	0.0696318020609184	0.123322009775337	0.158259122181774	0.029117208881678	0.0654043029610033	0.029117208881678	0	0.033165030366518	0.029117208881678	0.0795145369156385	0.0322392725944853	0.294800269924605	0.161762271564878	0.239560799846149	0.28657131195098	0.207736274813517	0.361748053687846	0.441747427309103	0.28641581316108	0.109816666116092	0.0845337606031948	0.283976520524288	1.23956079984615	0.0845337606031948	0.091893457332671	0.0855851002211392	0.0277474521994507	0.0444157206781389	0.0444157206781389	0.239560799846149	0.239560799846149	0.0387300869062082	0.046855013314931	0	0.0376534932385022	0.239560799846149	0.0444157206781389
"Pegomya_sp1_M_PL_045"	0.379295583186486	1.4972992272935	0.422668803015974	0.307548343554496	0.244183278944578	0.891997059255628	0.120983066917597	0.24207444928821	0.171694109710018	0.0491000569970551	0.130769561639198	0.0491000569970551	0	0.064728282146956	0.0491000569970551	0.050258889827106	0.0660412794922418	0.575362507972942	0.272778094428084	0.0422668803015974	0.587033595486594	0.305232152363082	0.355975638771594	0.279216054595033	0.0883991318347719	0.207616038893831	0.256814420992024	0.138521830627608	0.0422668803015974	1.25681442099202	0.147763183239016	0.0900852417431985	0.0544667510898472	0.0962549503260109	0.0962549503260109	0.0422668803015974	0.0422668803015974	0.043952990210024	0.0461322515331744	0	0.0568943374779729	0.0422668803015974	0.0962549503260109
"Sphaerophoria_scripta"	0.345812978442461	1.49732787537039	0.459467286663355	0.314623830286153	0.280586224381729	0.286146618060665	0.138046951757459	0.194989666535278	0.778300548218958	0.0513953623109445	0.0979038349444129	0.0513953623109445	0	0.0482249322766618	0.0513953623109445	0.0915463687250472	0.049678902667751	0.428666064681439	0.285529790616358	0.0459467286663355	0.441590245935564	0.490933606053933	0.245581858671721	0.508590937361373	0.0931403032092585	0.192001413724903	0.147763183239016	0.142203520654432	0.0459467286663355	0.147763183239016	1.32974695645378	0.0976990949316342	0.0438726749704375	0.0962567919880967	0.0962567919880967	0.0459467286663355	0.0459467286663355	0.0505055203887112	0.047193574542923	0	0.0518719467663692	0.0459467286663355	0.0962567919880967
"Unidentified_sp4_M_PL_045"	0.315532404085419	0.704567195658536	0.427925501105696	1.01105997799696	0.969729843242115	0.248842423933372	0.119088927431849	0.212337019690293	0.174684964988142	0.0769885134229164	0.127218984559512	0.0769885134229164	0	0.0711800916535617	0.0769885134229164	0.0676703377430086	0.0560388929059506	0.632711925809437	0.427713963460647	0.0427925501105696	0.498123492497338	0.350277969588322	0.180207652466581	0.375946320794492	0.194451546810113	0.14039929547832	0.0900852417431985	0.0880861555457612	0.0427925501105696	0.0900852417431985	0.0976990949316342	1.32621036848312	0.0477758294303158	0.0452936054351916	0.0452936054351916	0.0427925501105696	0.0427925501105696	0.174551371783581	0.151658996699543	0	0.0473298606128128	0.0427925501105696	0.0452936054351916
"Coccinella_transversoguttata"	0.47881344503929	0.790873737380578	0.277474521994507	0.354715590299893	0.235246223975821	0.322731217013174	0.139799256759828	1.52681789932607	0.123011556078507	0.0326333008131026	0.177777896546066	0.0326333008131026	0	0.0876018265272995	0.0326333008131026	0.0339029618640516	0.0901760700187665	0.778682902464884	0.181296115628348	0.0277474521994507	0.80156506683348	0.275684370783675	0.208502971135038	0.18834978813362	0.0809547907444346	0.466197927221582	0.108933502179694	0.0785893353167736	0.0277474521994507	0.108933502179694	0.0877453499408749	0.0955516588606316	1.34353402734837	0.0508418831173229	0.0508418831173229	0.0277474521994507	0.0277474521994507	0.0423443203156478	0.0532073385449839	0	0.0718220167558935	0.0277474521994507	0.0508418831173229
"Eupeodes_luniger"	0.354999632784065	2.01852282167902	0.444157206781389	0.291385951499345	0.260440656363786	0.348598440324282	0.116964122232245	0.22596392496588	0.209171341941808	0.0618588908891905	0.110050027331714	0.0618588908891905	0	0.0546648548916478	0.0618588908891905	0.0609612793603419	0.0553851724400659	0.485909821259092	0.343660504939947	0.0444157206781389	0.492312643911697	0.342105276623215	0.290175566247771	0.338673774224122	0.0881236134030406	0.233854009428584	0.192509900652022	0.17417790207179	0.0444157206781389	0.192509900652022	0.192513583976193	0.0905872108703832	0.0508418831173229	1.12976218139365	0.129762181393651	0.0444157206781389	0.0444157206781389	0.0468793181454815	0.0437078927249017	0	0.0532499449176097	0.0444157206781389	0.129762181393651
"Lasiomma_sp1_M_PL_045"	0.354999632784065	2.01852282167902	0.444157206781389	0.291385951499345	0.260440656363786	0.348598440324282	0.116964122232245	0.225963924965879	0.209171341941808	0.0618588908891905	0.110050027331714	0.0618588908891905	0	0.0546648548916478	0.0618588908891905	0.0609612793603419	0.0553851724400659	0.485909821259092	0.343660504939947	0.0444157206781389	0.492312643911697	0.342105276623215	0.290175566247771	0.338673774224122	0.0881236134030406	0.233854009428584	0.192509900652022	0.17417790207179	0.0444157206781389	0.192509900652022	0.192513583976194	0.0905872108703832	0.0508418831173229	0.129762181393651	1.12976218139365	0.0444157206781389	0.0444157206781389	0.0468793181454815	0.0437078927249017	0	0.0532499449176097	0.0444157206781389	0.129762181393651
