"Spondias_cytherea"	"Uvaria_sp."	"Cerbera_manghas"	"Ochrosia_coccinea"	"Ochrosia_oppositifolia"	"Barringtonia_calyptrocalyx"	"Garcinia_hollrungii"	"Garcinia_ledermannii"	"Terminalia_sp."	"Pimelodendron_amboinicum"	"Pangium_edule"	"Gnetum_costatum"	"Gnetum_gnemon"	"Medusanthera_laxiflora"	"Neuburgia_corynocarpa"	"Ficus_conocephaliafolia"	"Ficus_hispidioides"	"Myristica_sp."	"Syzygium_pachycladum"	"Syzygium_samaragense"	"Syzygium_longipes"	"Syzygium_sp."	"Galearia_celebica"	"Morinda_bracteata"	"Nauclea_orientalis"	"Randia_dryadum"	"Versteegia_cauliflora"	"Pometia_pinnata"	"Phaleria_macrocarpa"	"Gmelina_moluccana"	"Adrama_selecta"	"Bactrocera_bancroftii"	"Bactrocera_bullata"	"Bactrocera_cheesmane"	"Bactrocera_diaphana"	"Bactrocera_enochra"	"Bactrocera_frauenfeldi"	"Bactrocera_hastigerina"	"Bactrocera_lineata"	"Bactrocera_neocheesmanae"	"Bactrocera_paramusae"	"Bactrocera_penefurva"	"Bactrocera_tinomiscii"	"Bactrocera_trivialis"	"Bactrocera_sp._1"	"Bactrocera_sp._2"	"Bactrocera_sp._3"	"Bactrocera_sp._4"	"Bactrocera_sp._5"	"Bactrocera_sp._6"	"Bactrocera_sp._7"	"Bactrocera_sp._8"	"Bactrocera_sp._9"	"Bactrocera_sp._10"	"Bactrocera_sp._11"	"Euphranta_marginata"	"Euphranta_perkinsi"	"Euphranta_quatei"	"Euphranta_sp."
"Pangium_edule"	0	0	0.00505046257403803	0	1.2711002911818e-05	0	0	0	0	0	1.0050378152326	0	0	0	0	0	2.12914621638493e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23700097060601e-07	0.100756304651962	0	0	0	0	0.000252946828798962	0	0	4.25829243276986e-07	0	0	0	0	0
"Gnetum_costatum"	0	0	0	0	0	0	0	0	0	0	0	1.00505050505051	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0
"Gnetum_gnemon"	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.00505050505051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0
"Medusanthera_laxiflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neuburgia_corynocarpa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Ficus_conocephaliafolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503784714311	0	0	0	0	0	0	0	0	0	0	0	0.0050631629578998	0	0	0	0	0	0	0	0	0	0	0.100756942862206	0	0	0	0	0	0	0	0	0.00025315814789499	0	0	0	0	0	0	0	0	0	0	0
"Ficus_hispidioides"	0	0	8.47400194121202e-06	0	0.00505891528451708	0	0	0	0	0	2.12914621638493e-08	0	0	0	0	0	1.00503359952309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168630509483903	4.25829243276986e-07	0	0	0	0	0.000169054209580963	0	0	0.100671990461793	0	0	0	0	0
"Myristica_sp."	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503781533932	0	0	0	0	0	1.26897111821735e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025379422364347	0	0.100756306786458
"Syzygium_pachycladum"	0	0	0	0	0	0.00198647823766234	0	0	0.000725297455402972	0	0	0	0	0	0	0	0	0	1.00197985664354	0.0019798566435368	0.000721670968125958	0.000721670968125958	0.000721670968125958	0	0	0	0	0	0.00126450821649331	0	6.62159412554114e-05	0	6.32254108246655e-05	0	0	0	0.0503274270164338	0	0	0	0	3.62648727701486e-05	0	0.050516967768817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_samaragense"	0	0	0	0	0	0.00198647823766234	0	0	0.000725297455402972	0	0	0	0	0	0	0	0	0	0.0019798566435368	1.00197985664354	0.000721670968125958	0.000721670968125958	0.000721670968125958	0	0	0	0	0	0.00126450821649331	0	6.62159412554114e-05	0	6.32254108246655e-05	0	0	0	0.0503274270164338	0	0	0	0	3.62648727701486e-05	0	0.050516967768817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_longipes"	0	0	0	0	0	0.00144816916680794	0	0	0.00144574946428556	0	0	0	0	0	0	0	0	0	0.00144334193625192	0.00144334193625192	1.00143852071696	0.00143852071696413	0.00143852071696413	0	0	0	0	0	4.84544652038884e-06	0	4.82723055602647e-05	0	2.42272326019442e-07	0	0	0	0.000192848771511476	0	0	0	0	7.22874732142778e-05	0	0.100696450187489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_sp."	0	0	0	0	0	0.00144816916680794	0	0	0.00144574946428556	0	0	0	0	0	0	0	0	0	0.00144334193625192	0.00144334193625192	0.00143852071696413	1.00143852071696	0.00143852071696413	0	0	0	0	0	4.84544652038884e-06	0	4.82723055602647e-05	0	2.42272326019442e-07	0	0	0	0.000192848771511476	0	0	0	0	7.22874732142778e-05	0	0.100696450187489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galearia_celebica"	0	0	0	0	0	0.00144816916680794	0	0	0.00144574946428556	0	0	0	0	0	0	0	0	0	0.00144334193625192	0.00144334193625192	0.00143852071696413	0.00143852071696413	1.00143852071696	0	0	0	0	0	4.84544652038884e-06	0	4.82723055602647e-05	0	2.42272326019442e-07	0	0	0	0.000192848771511476	0	0	0	0	7.22874732142778e-05	0	0.100696450187489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Morinda_bracteata"	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26897111821735e-05	0	0	0	0	0	1.00503781533932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100756306786458	0	0.00025379422364347
"Nauclea_orientalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0
"Randia_dryadum"	0	0	0	0	0	0	0.00337826424782947	0.00336137292659032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00336137292659	0	0	0	0	0	0	0	0.000168913212391473	0	0	0	0	0	0.10084118779771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Versteegia_cauliflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pometia_pinnata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025315814789499	0	0	0	0	0	0	0	0	0	0	0	1.00756942862206	0	0	0	0	0	0	0	0	0	0	0.050631629578998	0	0	0	0	0	0	0	0	0.050378471431103	0	0	0	0	0	0	0	0	0	0	0
"Phaleria_macrocarpa"	0	0	0	0	0	0.00126873734096319	0	0	2.43489774893911e-06	0	0	0	0	0	0	0	0	0	0.00126450821649331	0.00126450821649331	2.42272326019442e-06	2.42272326019442e-06	2.42272326019442e-06	0	0	0	0	0	1.00629355325953	0	4.22912446987729e-05	0	0.0503146776629765	0	0	0	0.0504834197293246	0	0	0	0	1.21744887446956e-07	0	0.000169590628213609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gmelina_moluccana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Adrama_selecta"	0	0	0	0	0	0.100467322959041	0	0	4.8514879960065e-05	0	0	0	0	0	0	0	0	0	0.000132431882510823	0.000132431882510823	4.82723055602647e-05	4.82723055602647e-05	4.82723055602647e-05	0	0	0	0	0	8.45824893975459e-05	0	1.0033489107653	0	4.22912446987729e-06	0	0	0	0.00336638307802232	0	0	0	0	2.42574399800325e-06	0	0.00337906138921853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bancroftii"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bullata"	0	0	0	0	0	0.000126873734096319	0	0	2.43489774893911e-07	0	0	0	0	0	0	0	0	0	0.000126450821649331	0.000126450821649331	2.42272326019442e-07	2.42272326019442e-07	2.42272326019442e-07	0	0	0	0	0	0.100629355325953	0	4.22912446987729e-06	0	1.0050314677663	0	0	0	0.00504834197293246	0	0	0	0	1.21744887446956e-08	0	1.69590628213609e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_cheesmane"	0	0	0	0	0	0	0.100672274585318	0.000168913212391473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168913212391473	0	0	0	0	0	0	0	1.00503361372927	0	0	0	0	0	0.0050673963717442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_diaphana"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_enochra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_frauenfeldi"	0	0	0	0	0	0.0252478730851674	0	0	4.84544652038884e-05	0	0	0	0	0	0	0	0	0	0.0251637135082169	0.0251637135082169	4.82121928778689e-05	4.82121928778689e-05	4.82121928778689e-05	0	0	0	0	0	0.0252417098646623	0	0.000841595769505581	0	0.00126208549323312	0	0	0	1.00462005261356	0	0	0	0	2.42272326019442e-06	0	0.00337485350145082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_hastigerina"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0
"Bactrocera_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050378471431103	0	0	0	0	0	0	0	0	0	0	0	0.050631629578998	0	0	0	0	0	0	0	0	0	0	1.00756942862206	0	0	0	0	0	0	0	0	0.0025315814789499	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_neocheesmanae"	0	0	0	0	0	0	0.0337826424782946	0.0336137292659032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336137292659032	0	0	0	0	0	0	0	0.00168913212391473	0	0	0	0	0	1.0084118779771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_paramusae"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0
"Bactrocera_penefurva"	0	0	0	0	0	7.27723199400976e-05	0	0	0.100575163289663	0	0	0	0	0	0	0	0	0	7.25297455402972e-05	7.25297455402972e-05	7.22874732142778e-05	7.22874732142778e-05	7.22874732142778e-05	0	0	0	0	0	2.43489774893911e-07	0	2.42574399800325e-06	0	1.21744887446956e-08	0	0	0	9.69089304077767e-06	0	0	0	0	1.00502875816448	0	0.00506012312499945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_tinomiscii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_trivialis"	0	0	0	0	0	0.0144816916680794	0	0	0.0144574946428556	0	0	0	0	0	0	0	0	0	0.0144334193625191	0.0144334193625191	0.0143852071696413	0.0143852071696413	0.0143852071696413	0	0	0	0	0	4.84544652038884e-05	0	0.000482723055602647	0	2.42272326019442e-06	0	0	0	0.00192848771511476	0	0	0	0	0.000722874732142778	0	1.00696450187489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._1"	0	0	0.000168632638630119	0	0.10067241416189	0	0	0	0	0	4.23700097060601e-07	0	0	0	0	0	0.000168630509483903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00335574713873	8.47400194121202e-06	0	0	0	0	0.00336417877066117	0	0	0.00337261018967805	0	0	0	0	0
"Bactrocera_sp._2"	0	0	0.0505046257403803	0	0.00012711002911818	0	0	0	0	0	0.0503781523259809	0	0	0	0	0	2.12914621638493e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23700097060601e-06	1.00756304651962	0	0	0	0	0.00252946828798962	0	0	4.25829243276986e-06	0	0	0	0	0
"Bactrocera_sp._3"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025315814789499	0	0	0	0	0	0	0	0	0	0	0	0.100756942862206	0	0	0	0	0	0	0	0	0	0	0.0050631629578998	0	0	0	0	0	0	0	0	1.00503784714311	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._5"	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._7"	0	0	0.0503364189309935	0	0.0504626815599176	0	0	0	0	0	0.000126473414399481	0	0	0	0	0	8.45271047904817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168208938533059	0.00252946828798962	0	0	0	0	1.00419891033188	0	0	0.00169054209580963	0	0	0	0	0
"Bactrocera_sp._8"	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0.00505050505050505	0	0	0	0	0	0
"Bactrocera_sp._9"	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	1.0050505050505	0	0	0	0	0	0
"Bactrocera_sp._10"	0	0	8.47400194121202e-05	0	0.0505891528451708	0	0	0	0	0	2.12914621638493e-07	0	0	0	0	0	0.0503359952308964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168630509483903	4.25829243276986e-06	0	0	0	0	0.00169054209580963	0	0	1.00671990461793	0	0	0	0	0
"Bactrocera_sp._11"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0
"Euphranta_marginata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Euphranta_perkinsi"	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126897111821735	0	0	0	0	0	0.0503781533932288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00756306786458	0	0.0025379422364347
"Euphranta_quatei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Euphranta_sp."	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0503781533932288	0	0	0	0	0	0.000126897111821735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025379422364347	0	1.00756306786458
