"Dryas_integrifolia"	"Salix_arctica"	"Saxifraga_oppositifolia"	"Potentilla_nivea"	"Papaver_radicatum"	"Pedicularis_arctica"	"Lesquerella_arctica"	"Polygonum_viviparum"	"Arnica_alpina"	"Taraxacum_arctogenum"	"Stellaria_longipes"	"Erysimum_pallasii"	"Saxifraga_hirculus"	"Cassiope_tetragona"	"Cerastium_alpinum"	"Draba_sp1_M_PL_020"	"Erigeron_compositus"	"Erigeron_eriocephalus"	"Pedicularis_capitata"	"Ranumculus_sulphureus"	"Bombus_sp1_M_PL_020"	"Carposcalis_carinata"	"Limnophyes_sp1_M_PL_020"	"Rhamphomyia_filicauda"	"Sciari_sp1_M_PL_020"	"Smittia_sp1_M_PL_020"	"Boreellus_atriceps"	"Peleteria_aenea"	"Smittia_velutina"	"Dictyna_borealis"	"Eupogonomyia_groenlandica"	"Xysticus_deichmanni"	"Anarta_richardsoni"	"Boloria_chariclea"	"Boloria_polaris"	"Bryobia_praetiosa"	"Colias_hecla"	"Crymodes_exulis"	"Lasiestra_leucocycla"	"Metasyrphus_chillcotti"	"Paraphaenocladius_despectus"	"Periscepsia_sp1_M_PL_020"	"Rhamphomyia_sp1_M_PL_020"	"Scatophaga_apicaulis"	"Stenomacrus_sp1_M_PL_020"	"Tachinidae_sp1_M_PL_020"	"Aedes_sp1_M_PL_020"	"Calliphoridae_sp1_M_PL_020"	"Ceratopogon_sp1_M_PL_020"	"Fucellia_pictipennis"	"Lycaena_feildeni"	"Nematus_sp1_M_PL_020"	"Olethreutes_inquietana"	"Phalacrodira_nigropilosa"	"Plebius_aquilo"	"Pogonomyoides_segnis"	"Rhamphomyia_hoeli"	"Rhamphomyia_sp2_M_PL_020"	"Spilogona_dorsata"	"Spilogona_sanctipauli"	"Unidentified_sp1_M_PL_020"	"Unidentified_sp2_M_PL_020"	"Unidentified_sp3_M_PL_020"	"Acarina_sp1_M_PL_020"	"Aedes_impiger"	"Aedes_nigripes"	"Allopiophila_fulviceps"	"Apanteles_sp1_M_PL_020"	"Arctoseius_cetratus"	"Atractodes_sp1_M_PL_020"	"Cecidophyes_sp1_M_PL_020"	"Ceratopogon_sp2_M_PL_020"	"Chalcidae_sp1_M_PL_020"	"Corynoneura_scutellata"	"Cricotopus_sp1_M_PL_020"	"Cryptus_arcticus"	"Culicoides_sp1_M_PL_020"	"Dolichopus_dasyops"	"Entomobrya_comparata"	"Erigone_pyschrophila"	"Forcipomyia_sp1_M_PL_020"	"Helophilus_borealis"	"Ichneumonidae_sp1_M_PL_020"	"Lasiopiophila_pilosa"	"Microspectra_sp1_M_PL_020"	"Microspectra_sp2_M_PL_020"	"Oresbius_sp1_M_PL_020"	"Orthocladiinae_sp1_M_PL_020"	"Pardosa_glacialis"	"Pectinarctica_stylata"	"Pegomyia_sp1_M_PL_020"	"Phormia_terraenovae"	"Phytomyza_erigerontophaga"	"Procladius_sp1_M_PL_020"	"Psectrocladius_sp1_M_PL_020"	"Rhamphomyia_ursinella"	"Saotis_sp1_M_PL_020"	"Scatophaga_multisetosa"	"Scatophaga_sp1_M_PL_020"	"Spilogona_denudata"	"Spilogona_extensa"	"Spilogona_melanosoma"	"Spilogona_obsoleta"	"Spilogona_tornensis"	"Spilogona_tundrae"	"Sympistris_labradoris"	"Tarentula_exasperans"	"Tipula_arctica"	"Tridymus_sp1_M_PL_020"	"Unidentified_sp4_M_PL_020"	"Unidentified_sp5_M_PL_020"
"Xysticus_deichmanni"	0.0252680513784104	0.0252524766363861	0.0252214413997666	4.15897104084546e-05	3.53505841625515e-05	3.12701722802021e-05	3.56832524155509e-05	1.39067860065469e-05	1.4360221996848e-05	9.12432280517043e-06	4.75234951510123e-06	0.0250586949102342	1.41718884905688e-06	3.45830561631029e-06	2.11625220924711e-06	6.03334459587934e-06	0	3.45794441325673e-06	3.45830561631029e-06	3.45794441325673e-06	0.000242081393141721	0.00149472962533669	0.000242056108927972	4.35375152864588e-05	0.000148235895201313	0.000241761000627715	0.000241087667450865	4.29883741573335e-05	0.000241389732018458	0.000106037546696686	0.000241333783835174	1.00149366519489	0.000135795630054409	4.24200108552875e-05	0.000240730449375585	4.28564804664829e-05	4.25868599577025e-05	4.24730848370611e-05	4.24730848370612e-05	0.000240730449375586	0.00019892973213437	0.000240730449375585	4.26145197286051e-05	0.000240730449375586	4.23030871443478e-05	4.26120719308407e-05	4.24261206868195e-05	0.000198617030411568	4.24261206868195e-05	0.000198617030411569	4.73440993685129e-07	0.000198617030411568	4.98652966823298e-07	0.000198617030411568	6.67949867002744e-07	4.24599998840879e-05	4.24261206868195e-05	4.25098995464124e-05	4.23250441849421e-05	4.22679388085346e-05	4.24347879109497e-05	4.24599998840878e-05	4.24347879109497e-05	9.35276912458744e-05	4.21134189640174e-05	4.21134189640175e-05	4.21134189640175e-05	4.21134189640174e-05	0.000105089339165694	1.1880873787753e-07	0.000105089339165694	4.21134189640175e-05	7.08594424528441e-08	3.12701722802022e-07	4.21134189640175e-05	9.35276912458743e-05	4.21134189640174e-05	1.54519844517188e-07	3.9648058239501e-07	4.21134189640174e-05	4.21134189640175e-05	4.21134189640174e-05	4.21134189640174e-05	4.21134189640174e-05	9.35276912458743e-05	4.21134189640174e-05	9.35276912458745e-05	4.21134189640175e-05	9.35276912458745e-05	9.35276912458745e-05	4.21134189640174e-05	9.35276912458744e-05	0	4.21134189640174e-05	4.21134189640175e-05	4.21134189640175e-05	4.21134189640174e-05	9.35276912458744e-05	0.000105089339165694	4.21134189640175e-05	4.21134189640175e-05	4.21134189640174e-05	4.21134189640174e-05	4.21134189640174e-05	4.21134189640174e-05	3.21368946932287e-07	0.000105089339165694	9.35276912458745e-05	3.21368946932287e-07	0.000105089339165694	4.21134189640174e-05
"Anarta_richardsoni"	0.0336771309269416	0.0335438623060804	8.14811226257011e-05	3.98024721390877e-05	2.3001658761554e-05	2.54539111790152e-05	2.71262892315843e-05	0.0334832678735989	4.89858082926546e-05	2.17670316429847e-05	1.14682314154331e-05	7.12513580956786e-06	1.89312944061371e-06	2.59728953670033e-06	2.82053022838707e-06	4.52893692436257e-06	0	2.59553335791689e-06	2.59728953670033e-06	2.59553335791689e-06	0.000181810267569023	0.000181903036542797	0.000181687335054182	0.000429706854983133	5.80105015946935e-05	0.000181469631596283	0.000181767164404107	0.000429452767511951	0.000181290809661683	1.67239242044073e-06	0.000181157476974503	0.000181060840072545	1.00055240138831	0.000428527645112272	0.000180704583282067	5.67616420264126e-05	5.67004413943603e-05	0.00042886465851288	0.000428864658512881	0.000180704583282067	0.000124830570848955	0.000180704583282067	0.000428496548519382	0.000180704583282067	5.65099138023191e-05	5.68230226734447e-05	5.63830906566928e-05	0.000124576031737164	5.63830906566927e-05	0.000124576031737164	5.71889849457814e-07	0.000124576031737164	6.94471128542145e-07	0.000124576031737164	5.40793256567131e-07	5.64602388127283e-05	5.63830906566927e-05	5.64299547585868e-05	5.64106045677412e-05	0.000428164861251556	5.6337657533644e-05	5.64602388127282e-05	5.63376575336439e-05	0.000124236527059557	5.61285515449025e-05	5.61285515449027e-05	5.61285515449026e-05	5.61285515449025e-05	3.39504677607088e-07	2.86705785385827e-07	3.39504677607088e-07	5.61285515449026e-05	9.46564720306854e-08	2.54539111790153e-07	5.61285515449027e-05	0.000124236527059557	5.61285515449025e-05	0.000372036309706654	3.01403213684269e-07	5.61285515449026e-05	5.61285515449026e-05	5.61285515449025e-05	5.61285515449025e-05	5.61285515449026e-05	0.000124236527059557	5.61285515449026e-05	0.000124236527059557	5.61285515449026e-05	0.000124236527059557	0.000124236527059557	5.61285515449026e-05	0.000124236527059557	0	5.61285515449025e-05	5.61285515449026e-05	5.61285515449026e-05	5.61285515449026e-05	0.000124236527059557	3.39504677607088e-07	5.61285515449026e-05	5.61285515449026e-05	5.61285515449025e-05	5.61285515449026e-05	5.61285515449026e-05	5.61285515449025e-05	2.091059887414e-07	3.39504677607088e-07	0.000124236527059557	2.091059887414e-07	3.39504677607088e-07	5.61285515449025e-05
"Boloria_chariclea"	0.0337050701454023	4.17210877001042e-05	2.83669042832517e-05	8.03939484816284e-05	6.40534135316796e-05	1.31770892642312e-05	2.33210964669827e-05	0.0334978205090609	5.77004441979455e-05	0.0334753501929033	1.1472023557338e-05	2.24359166324082e-06	1.89469521805158e-06	8.20194202777609e-07	2.82287019643235e-06	1.41473270402392e-06	0	8.18938532128595e-07	8.20194202777609e-07	8.18938532128595e-07	5.74135941944328e-05	5.80713910978534e-05	5.73256972490016e-05	0.000430708791249343	5.77952991791412e-05	5.74210328366535e-05	0.000615194630165581	0.000429743338508217	5.72495553538772e-05	1.87156035924202e-06	5.6589308160957e-05	5.65600144737166e-05	0.000428527645112272	1.00098629562578	5.64478348905545e-05	5.71041897737614e-05	0.000614679923883436	0.000429197414625206	0.000429197414625207	5.64478348905546e-05	4.04488874193285e-07	5.64478348905545e-05	0.000429043072135915	5.64478348905545e-05	5.65566522588396e-05	0.000614767569694738	5.6306887801646e-05	2.72717981550972e-07	5.63068878016459e-05	2.72717981550973e-07	0.000558504806974435	2.72717981550972e-07	0.000558592452785736	2.72717981550972e-07	1.25225333005915e-06	5.68450664796838e-05	5.63068878016459e-05	5.64342402030811e-05	5.64574039286467e-05	0.000428373122565235	5.67574206683825e-05	5.68450664796837e-05	5.67574206683824e-05	1.54522547037424e-07	5.61751169090035e-05	5.61751169090037e-05	5.61751169090036e-05	5.61751169090035e-05	1.18195434513549e-07	2.8680058893345e-07	1.18195434513549e-07	5.61751169090036e-05	9.47347609025791e-08	1.31770892642312e-07	5.61751169090037e-05	1.54522547037423e-07	5.61751169090036e-05	0.000372198005656232	2.59123294077587e-07	5.61751169090036e-05	5.61751169090037e-05	5.61751169090035e-05	5.61751169090036e-05	5.61751169090036e-05	1.54522547037423e-07	5.61751169090036e-05	1.54522547037424e-07	5.61751169090037e-05	1.54522547037424e-07	1.54522547037424e-07	5.61751169090037e-05	1.54522547037424e-07	0	5.61751169090036e-05	5.61751169090037e-05	5.61751169090037e-05	5.61751169090037e-05	1.54522547037424e-07	1.18195434513549e-07	5.61751169090037e-05	5.61751169090037e-05	5.61751169090037e-05	5.61751169090037e-05	5.61751169090037e-05	5.61751169090037e-05	5.82303759378906e-07	1.18195434513549e-07	1.54522547037424e-07	5.82303759378906e-07	1.18195434513549e-07	5.61751169090037e-05
"Boloria_polaris"	0.0336244157320132	0.0336038032419496	0.033562488134713	3.14151478600607e-05	2.30952545644916e-05	4.1589034567711e-05	2.35686360383974e-05	1.84823882675114e-05	1.90764247762596e-05	1.21069280536162e-05	6.31418839397078e-06	1.26201705409917e-05	1.88585730189725e-06	4.59914910054788e-06	2.81611522043662e-06	8.02864471112113e-06	0	4.59840646388376e-06	4.59914910054788e-06	4.59840646388376e-06	0.000321940437038352	0.000321707555993052	0.000321888452471863	5.72521966025452e-05	0.000196992532591225	0.000321230644912846	0.000320817226461905	5.69383015538835e-05	0.000321020607218242	0.000140639887547844	0.000321145788444843	0.000320973932500781	0.000180704583282067	5.64478348905546e-05	1.00032034292397	5.65643595192824e-05	5.64524318805927e-05	5.65185731102743e-05	5.65185731102744e-05	0.000320342923973732	0.00026471812143272	0.000320342923973731	5.65078456551615e-05	0.000320342923973731	5.62928404616327e-05	5.65042679197494e-05	5.64565832323658e-05	0.000264302231087042	5.64565832323657e-05	0.000264302231087043	4.11738993904135e-07	0.000264302231087043	4.63575033060778e-07	0.000264302231087043	4.71749758511037e-07	5.63024857855225e-05	5.64565832323657e-05	5.63025666204485e-05	5.63223044087322e-05	5.62460527563277e-05	5.62506497463658e-05	5.63024857855223e-05	5.62506497463657e-05	0.000124458530525739	5.60406928866886e-05	5.60406928866888e-05	5.60406928866886e-05	5.60406928866886e-05	0.000139843700561304	1.57854709849269e-07	0.000139843700561304	5.60406928866887e-05	9.42928650948624e-08	4.1589034567711e-07	5.60406928866887e-05	0.000124458530525739	5.60406928866886e-05	2.05359869639016e-07	2.61873733759971e-07	5.60406928866886e-05	5.60406928866887e-05	5.60406928866885e-05	5.60406928866886e-05	5.60406928866886e-05	0.000124458530525739	5.60406928866886e-05	0.00012445853052574	5.60406928866887e-05	0.000124458530525739	0.000124458530525739	5.60406928866886e-05	0.000124458530525739	0	5.60406928866886e-05	5.60406928866887e-05	5.60406928866887e-05	5.60406928866886e-05	0.000124458530525739	0.000139843700561304	5.60406928866887e-05	5.60406928866887e-05	5.60406928866886e-05	5.60406928866887e-05	5.60406928866887e-05	5.60406928866887e-05	2.09956859677197e-07	0.000139843700561303	0.000124458530525739	2.09956859677197e-07	0.000139843700561303	5.60406928866887e-05
"Bryobia_praetiosa"	0.0336801036517349	4.33277605103397e-05	6.48912590357844e-05	0.0334905378619768	5.15993822721413e-05	3.52103168241879e-05	0.0334766593127143	4.20896477801315e-05	4.8847755640041e-05	3.01812560654513e-05	1.76916530233788e-05	1.1552288720562e-05	1.89851669167145e-06	4.81381487398277e-06	2.8207792003128e-06	1.41765312078402e-06	0	8.22142521216441e-07	4.81381487398277e-06	8.22142521216441e-07	0.000336967041178793	0.000708661756017548	5.75499764851508e-05	0.000708818775982146	0.000429858987158986	0.000429348429233288	5.77652055342787e-05	0.000429704166497875	0.000336004278203997	0.000652018902095407	5.67061248313609e-05	5.71419739553106e-05	5.67616420264127e-05	5.71041897737615e-05	5.65643595192824e-05	1.00070718420285	5.71056123140319e-05	5.72989939199093e-05	5.72989939199094e-05	5.65643595192825e-05	7.82956601299645e-07	5.65643595192824e-05	0.00033568898435581	5.65643595192824e-05	5.66707232463927e-05	0.000335724342537122	5.64856092544666e-05	4.30853433057766e-07	5.64856092544665e-05	4.30853433057767e-07	9.72106227807292e-07	4.30853433057767e-07	0.000279590836450898	4.30853433057767e-07	0.000279556900809856	0.000335221321602697	5.64856092544665e-05	0.000428096387338605	5.64155840062559e-05	5.66011688393373e-05	5.66025913796078e-05	0.000335221321602697	5.66025913796077e-05	1.60473187075332e-07	5.61335060862246e-05	5.61335060862248e-05	5.61335060862247e-05	5.61335060862246e-05	2.70380245982434e-07	4.42291325584469e-07	2.70380245982435e-07	5.61335060862247e-05	9.49258345835725e-08	3.5210316824188e-07	5.61335060862248e-05	1.60473187075332e-07	5.61335060862247e-05	4.67662753112572e-07	0.000371962881252381	5.61335060862247e-05	5.61335060862248e-05	5.61335060862246e-05	5.61335060862247e-05	5.61335060862247e-05	1.60473187075332e-07	5.61335060862247e-05	1.60473187075332e-07	5.61335060862248e-05	1.60473187075332e-07	1.60473187075332e-07	5.61335060862247e-05	1.60473187075332e-07	0	5.61335060862247e-05	5.61335060862248e-05	5.61335060862248e-05	5.61335060862247e-05	1.60473187075332e-07	2.70380245982435e-07	5.61335060862248e-05	5.61335060862248e-05	5.61335060862248e-05	5.61335060862248e-05	5.61335060862248e-05	5.61335060862248e-05	4.69085293383102e-07	2.70380245982435e-07	1.60473187075332e-07	4.69085293383102e-07	2.70380245982435e-07	5.61335060862248e-05
"Colias_hecla"	0.033670112116122	4.31433844402553e-05	4.2189129835455e-05	8.64567429623745e-05	0.0335419380541137	2.26288672765299e-05	2.41457336227944e-05	3.81417799273819e-05	2.4274765087383e-05	0.033488356368109	3.98599405488934e-06	6.60096126021318e-06	1.88645984490746e-06	8.22338014489656e-07	2.81994238828493e-06	1.41484791680683e-06	0	5.18059355496004e-06	8.22338014489656e-07	5.18059355496004e-06	5.75636610142757e-05	0.000362697948313618	0.000362641548847201	0.000362802901810023	5.72336483795221e-05	0.000361873716065352	0.000614938487040802	5.72553692205243e-05	5.7399193411378e-05	1.5113291865342e-06	5.65939166722735e-05	5.67824799436035e-05	5.67004413943605e-05	0.000614679923883437	5.64524318805928e-05	5.7105612314032e-05	1.00091918283591	5.68874334400099e-05	5.68874334400101e-05	5.64524318805928e-05	5.61867026488048e-07	5.64524318805927e-05	5.72611239396385e-05	5.64524318805928e-05	5.63108263704876e-05	0.000614976599186708	5.63431421996354e-05	3.35578353722748e-07	5.63431421996353e-05	3.35578353722749e-07	0.000863065982384673	3.35578353722749e-07	0.00055885974565984	3.35578353722749e-07	0.000305647182440872	5.68373263848898e-05	5.63431421996353e-05	5.63851394560121e-05	5.63988477656984e-05	5.65406510816187e-05	0.000361043563109722	5.68373263848897e-05	0.000361043563109721	1.59790312741686e-07	5.61168535268699e-05	5.61168535268701e-05	5.611685352687e-05	5.61168535268699e-05	1.75788040981062e-07	9.96498513722331e-08	1.75788040981062e-07	5.611685352687e-05	9.4322992245373e-08	2.262886727653e-07	5.61168535268701e-05	1.59790312741686e-07	5.611685352687e-05	4.23797554748688e-07	2.68285929142161e-07	5.611685352687e-05	5.611685352687e-05	5.61168535268699e-05	5.61168535268699e-05	5.611685352687e-05	1.59790312741686e-07	5.611685352687e-05	1.59790312741686e-07	5.611685352687e-05	1.59790312741686e-07	1.59790312741686e-07	5.611685352687e-05	1.59790312741686e-07	0	5.611685352687e-05	5.61168535268701e-05	5.611685352687e-05	5.611685352687e-05	1.59790312741686e-07	1.75788040981062e-07	5.611685352687e-05	5.611685352687e-05	5.611685352687e-05	5.611685352687e-05	5.611685352687e-05	5.611685352687e-05	0.000304926709582852	1.75788040981062e-07	1.59790312741686e-07	0.000304926709582852	1.75788040981062e-07	5.611685352687e-05
"Crymodes_exulis"	0.0337050789062005	4.0152014853984e-05	4.67353041153798e-05	5.37694686684056e-05	2.53918116346134e-05	2.11698721385222e-05	6.08205153604458e-05	0.0335286734252778	0.0334586908891677	2.88880367071121e-05	2.9067327582471e-05	2.24413344947652e-06	1.90945686912403e-06	8.19174079329937e-07	2.82287093016756e-06	1.4165055917362e-06	0	8.16061697462511e-07	8.19174079329937e-07	8.16061697462511e-07	5.73421855530955e-05	5.79854768435468e-05	5.71243188223758e-05	0.000908051942824233	0.00053596532577578	5.76368899868882e-05	0.000534981338805406	0.000908099712457	5.71783507372295e-05	0.00047929989126007	5.66602236694478e-05	5.6630779782748e-05	0.00042886465851288	0.000429197414625205	5.65185731102741e-05	5.72989939199092e-05	5.688743344001e-05	1.00090669724576	0.000906697245763436	5.65185731102742e-05	5.55140321325171e-07	5.65185731102741e-05	0.000429164026252324	5.65185731102742e-05	5.69972875433522e-05	5.71046776943562e-05	5.63868302317196e-05	3.43441599939949e-07	5.63868302317195e-05	3.4344159993995e-07	7.12301929675628e-07	3.4344159993995e-07	9.29546184021917e-07	3.4344159993995e-07	6.78913556793805e-07	5.66232104159043e-05	5.63868302317195e-05	5.68509150143391e-05	5.64574186033509e-05	0.000428715947346754	5.6405966161558e-05	5.66232104159042e-05	5.64059661615579e-05	1.48711166125867e-07	5.61751315103342e-05	5.61751315103344e-05	5.61751315103343e-05	5.61751315103342e-05	1.94730433814083e-07	7.26683189561772e-07	1.94730433814083e-07	5.61751315103343e-05	9.54728434562015e-08	2.11698721385222e-07	5.61751315103344e-05	1.48711166125867e-07	5.61751315103342e-05	0.00037254081583642	6.75783504004953e-07	5.61751315103343e-05	5.61751315103343e-05	5.61751315103342e-05	5.61751315103342e-05	5.61751315103343e-05	1.48711166125867e-07	5.61751315103343e-05	1.48711166125867e-07	5.61751315103344e-05	1.48711166125867e-07	1.48711166125867e-07	5.61751315103343e-05	1.48711166125867e-07	0	5.61751315103343e-05	5.61751315103344e-05	5.61751315103344e-05	5.61751315103343e-05	1.48711166125867e-07	1.94730433814083e-07	5.61751315103343e-05	5.61751315103344e-05	5.61751315103343e-05	5.61751315103343e-05	5.61751315103343e-05	5.61751315103343e-05	2.30834651223758e-07	1.94730433814083e-07	1.48711166125867e-07	2.30834651223758e-07	1.94730433814083e-07	5.61751315103343e-05
"Lasiestra_leucocycla"	0.0337050789062006	4.01520148539841e-05	4.67353041153799e-05	5.37694686684054e-05	2.53918116346134e-05	2.11698721385222e-05	6.08205153604458e-05	0.0335286734252778	0.0334586908891676	2.8888036707112e-05	2.9067327582471e-05	2.24413344947652e-06	1.90945686912403e-06	8.19174079329936e-07	2.82287093016756e-06	1.41650559173619e-06	0	8.16061697462511e-07	8.19174079329936e-07	8.16061697462511e-07	5.73421855530954e-05	5.79854768435469e-05	5.71243188223757e-05	0.000908051942824233	0.000535965325775782	5.76368899868881e-05	0.000534981338805408	0.000908099712457	5.71783507372295e-05	0.00047929989126007	5.66602236694479e-05	5.66307797827481e-05	0.000428864658512879	0.000429197414625206	5.65185731102743e-05	5.72989939199093e-05	5.688743344001e-05	0.000906697245763435	1.00090669724577	5.65185731102742e-05	5.55140321325171e-07	5.65185731102741e-05	0.000429164026252324	5.65185731102742e-05	5.69972875433522e-05	5.71046776943562e-05	5.63868302317196e-05	3.43441599939949e-07	5.63868302317195e-05	3.4344159993995e-07	7.12301929675628e-07	3.4344159993995e-07	9.29546184021917e-07	3.4344159993995e-07	6.78913556793805e-07	5.66232104159043e-05	5.63868302317195e-05	5.68509150143391e-05	5.64574186033509e-05	0.000428715947346754	5.6405966161558e-05	5.66232104159042e-05	5.64059661615579e-05	1.48711166125867e-07	5.61751315103342e-05	5.61751315103344e-05	5.61751315103343e-05	5.61751315103342e-05	1.94730433814083e-07	7.26683189561772e-07	1.94730433814083e-07	5.61751315103343e-05	9.54728434562015e-08	2.11698721385222e-07	5.61751315103344e-05	1.48711166125867e-07	5.61751315103342e-05	0.00037254081583642	6.75783504004953e-07	5.61751315103342e-05	5.61751315103343e-05	5.61751315103342e-05	5.61751315103342e-05	5.61751315103342e-05	1.48711166125867e-07	5.61751315103342e-05	1.48711166125867e-07	5.61751315103343e-05	1.48711166125867e-07	1.48711166125867e-07	5.61751315103342e-05	1.48711166125867e-07	0	5.61751315103342e-05	5.61751315103343e-05	5.61751315103343e-05	5.61751315103342e-05	1.48711166125867e-07	1.94730433814083e-07	5.61751315103342e-05	5.61751315103343e-05	5.61751315103342e-05	5.61751315103342e-05	5.61751315103342e-05	5.61751315103342e-05	2.30834651223758e-07	1.94730433814083e-07	1.48711166125867e-07	2.30834651223758e-07	1.94730433814083e-07	5.61751315103342e-05
"Metasyrphus_chillcotti"	0.0336244157320131	0.0336038032419496	0.0335624881347129	3.14151478600607e-05	2.30952545644917e-05	4.1589034567711e-05	2.35686360383974e-05	1.84823882675114e-05	1.90764247762597e-05	1.21069280536163e-05	6.31418839397077e-06	1.26201705409917e-05	1.88585730189725e-06	4.59914910054788e-06	2.81611522043662e-06	8.0286447111211e-06	0	4.59840646388374e-06	4.59914910054788e-06	4.59840646388374e-06	0.000321940437038352	0.000321707555993052	0.000321888452471863	5.72521966025453e-05	0.000196992532591225	0.000321230644912846	0.000320817226461905	5.69383015538834e-05	0.000321020607218242	0.000140639887547844	0.000321145788444844	0.000320973932500781	0.000180704583282067	5.64478348905546e-05	0.000320342923973732	5.65643595192825e-05	5.64524318805928e-05	5.65185731102742e-05	5.65185731102742e-05	1.00032034292397	0.00026471812143272	0.000320342923973731	5.65078456551615e-05	0.000320342923973731	5.62928404616327e-05	5.65042679197494e-05	5.64565832323658e-05	0.000264302231087042	5.64565832323657e-05	0.000264302231087043	4.11738993904135e-07	0.000264302231087043	4.63575033060778e-07	0.000264302231087043	4.71749758511037e-07	5.63024857855224e-05	5.64565832323657e-05	5.63025666204485e-05	5.63223044087322e-05	5.62460527563277e-05	5.62506497463658e-05	5.63024857855223e-05	5.62506497463657e-05	0.000124458530525739	5.60406928866886e-05	5.60406928866888e-05	5.60406928866886e-05	5.60406928866885e-05	0.000139843700561304	1.57854709849269e-07	0.000139843700561304	5.60406928866886e-05	9.42928650948624e-08	4.1589034567711e-07	5.60406928866887e-05	0.000124458530525739	5.60406928866886e-05	2.05359869639016e-07	2.61873733759971e-07	5.60406928866886e-05	5.60406928866887e-05	5.60406928866885e-05	5.60406928866885e-05	5.60406928866886e-05	0.000124458530525739	5.60406928866886e-05	0.000124458530525739	5.60406928866887e-05	0.000124458530525739	0.000124458530525739	5.60406928866886e-05	0.000124458530525739	0	5.60406928866886e-05	5.60406928866887e-05	5.60406928866886e-05	5.60406928866886e-05	0.000124458530525739	0.000139843700561304	5.60406928866886e-05	5.60406928866886e-05	5.60406928866886e-05	5.60406928866886e-05	5.60406928866886e-05	5.60406928866886e-05	2.09956859677197e-07	0.000139843700561304	0.000124458530525739	2.09956859677197e-07	0.000139843700561304	5.60406928866886e-05
"Paraphaenocladius_despectus"	0.000160239952506218	0.0336192692139325	0.0335844583060214	2.80792336948299e-05	2.25577561313985e-05	0.0334841719938706	2.5370675969913e-05	4.29231221916099e-06	1.68266963076892e-05	5.38379572153466e-06	7.98571345924642e-06	1.04304282621443e-05	1.56613900668297e-08	8.59303488517979e-06	1.34204315331841e-08	6.63453938427871e-06	0	8.59262051406465e-06	8.59303488517979e-06	8.59262051406465e-06	0.000601512441962585	0.000265960603369902	0.000601483435984523	1.27610084539989e-06	0.000475765950079943	0.000600046808281378	0.000265048232737237	1.03667955747203e-06	0.00059979383498555	0.000140691514331369	0.000265381575371148	0.000265239642845827	0.000124830570848955	4.04488874193285e-07	0.00026471812143272	7.82956601299645e-07	5.61867026488047e-07	5.55140321325171e-07	5.55140321325171e-07	0.00026471812143272	1.00059929277478	0.00026471812143272	5.48752559624623e-07	0.00026471812143272	4.67492493494865e-07	5.9079013032619e-07	0.000335108786526216	0.000264451054845209	0.000335108786526216	0.00026445105484521	2.94800438977686e-07	0.00026445105484521	3.23723542815828e-07	0.00026445105484521	4.39064124409024e-07	5.01060201633946e-07	0.000335108786526216	5.48962987176061e-07	2.68408630663681e-07	3.1475894550104e-07	4.72137097795803e-07	5.01060201633944e-07	4.72137097795802e-07	0.000124515811903453	2.67066587510362e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510362e-07	0.000139935242941756	1.99642836481161e-07	0.000139935242941756	2.67066587510363e-07	7.83069503341484e-10	0.000334841719938706	2.67066587510363e-07	0.000124515811903453	2.67066587510363e-07	4.76923579906777e-08	2.818963996657e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510362e-07	2.67066587510362e-07	2.67066587510363e-07	0.000124515811903453	2.67066587510363e-07	0.000124515811903454	2.67066587510363e-07	0.000124515811903454	0.000124515811903454	2.67066587510363e-07	0.000124515811903454	0	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	0.000124515811903454	0.000139935242941756	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	2.67066587510363e-07	2.05070510285441e-07	0.000139935242941756	0.000124515811903454	2.05070510285441e-07	0.000139935242941756	2.67066587510363e-07
