"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Premna_serratifolia"	"Ochna_kirkii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_115"	"Unidentified_sp2_M_PL_115"	"Ceratina_tabescens"	"Hemipyrellia_sp1_M_PL_115"	"Lygistorrhina_sp1_M_PL_115"	"Tricimba_seychellensis"	"Unidentified_sp4_M_PL_115"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_115"	"Unidentified_sp3_M_PL_115"
"Rhynchium_brunneum"	6.79605900902784e-05	0.000236522699416159	6.76767701117972e-05	6.77237275847358e-05	0.100570217222898	0	0.00335985959991263	7.51902581602821e-06	7.5511766766976e-07	0.00335571946980255	1.0033523405741	7.5511766766976e-07	3.38501244241333e-06	7.5511766766976e-07	3.37889570594512e-06	3.37889570594512e-06	2.44703692046469e-06	7.5511766766976e-07	7.5511766766976e-07	0	3.37889570594512e-06	3.37889570594513e-06	7.5511766766976e-07	1.69309318961839e-06
"Neophyllomyza_approximatonervis"	0.100778593847221	5.09802660076704e-05	0.000106933896615031	5.09394702269288e-05	2.26535300300928e-05	0	0.00112519239521113	0.00112443727754346	0.00111976215385801	1.48340718206505e-06	7.5511766766976e-07	1.00111976215386	3.94683417104899e-06	0.00111976215385801	7.28289514395291e-07	7.28289514395291e-07	0.00112243550127339	0.00111976215385801	0.00111976215385801	0	7.28289514395291e-07	7.28289514395292e-07	0.00111976215385801	1.27348675567322e-06
"Unidentified_sp1_M_PL_115"	0.000177607537697205	0.000114266188000898	0.0503022578025681	0.0503651942951986	5.07751866361999e-05	0	0.0025219845998652	0.00252029209364399	1.9734170855245e-06	3.32488033550521e-06	1.69250622120666e-06	1.9734170855245e-06	1.00251668630244	1.9734170855245e-06	1.63237411429855e-06	1.63237411429855e-06	0.00125952986214973	1.9734170855245e-06	1.9734170855245e-06	0	1.63237411429855e-06	1.63237411429855e-06	1.9734170855245e-06	0.00125912985737997
"Unidentified_sp2_M_PL_115"	0.100778593847221	5.09802660076704e-05	0.000106933896615031	5.09394702269288e-05	2.26535300300928e-05	0	0.00112519239521113	0.00112443727754346	0.00111976215385801	1.48340718206505e-06	7.5511766766976e-07	0.00111976215385801	3.946834171049e-06	1.00111976215386	7.28289514395291e-07	7.28289514395291e-07	0.00112243550127339	0.00111976215385801	0.00111976215385801	0	7.28289514395291e-07	7.28289514395291e-07	0.00111976215385801	1.27348675567322e-06
"Ceratina_tabescens"	6.55460562955762e-05	0.100712598153483	6.52723199983689e-05	6.5317609145515e-05	0.000101366871178354	0	0.00144612333564155	0.00144274443993561	7.28289514395291e-07	0.00144213029789856	3.37889570594513e-06	7.28289514395291e-07	3.2647482285971e-06	7.28289514395291e-07	1.00143875140219	0.00143875140219262	2.36009751435451e-06	7.28289514395291e-07	7.28289514395291e-07	0	0.00143875140219262	0.00143875140219262	7.28289514395291e-07	1.63294022863787e-06
"Hemipyrellia_sp1_M_PL_115"	6.55460562955762e-05	0.100712598153483	6.52723199983689e-05	6.5317609145515e-05	0.000101366871178354	0	0.00144612333564155	0.00144274443993561	7.28289514395292e-07	0.00144213029789856	3.37889570594512e-06	7.28289514395291e-07	3.2647482285971e-06	7.28289514395291e-07	0.00143875140219262	1.00143875140219	2.36009751435452e-06	7.28289514395291e-07	7.28289514395291e-07	0	0.00143875140219262	0.00143875140219262	7.28289514395291e-07	1.63294022863787e-06
"Lygistorrhina_sp1_M_PL_115"	0.0505095975573025	8.2603413002408e-05	0.050235843400028	0.000145351085961056	3.67055538069704e-05	0	0.00182315118000383	0.0018219276615436	0.000561217750636695	2.4035672174096e-06	1.22351846023234e-06	0.000561217750636695	0.00125952986214973	0.000561217750636695	1.18004875717726e-06	1.18004875717726e-06	1.00181711383564	0.000561217750636695	0.000561217750636695	0	1.18004875717726e-06	1.18004875717726e-06	0.000561217750636695	3.63377714902639e-06
"Tricimba_seychellensis"	0.100778593847221	5.09802660076704e-05	0.000106933896615031	5.09394702269288e-05	2.26535300300928e-05	0	0.00112519239521113	0.00112443727754346	0.00111976215385801	1.48340718206505e-06	7.55117667669759e-07	0.00111976215385801	3.94683417104899e-06	0.00111976215385801	7.28289514395291e-07	7.28289514395291e-07	0.00112243550127339	1.00111976215386	0.00111976215385801	0	7.28289514395291e-07	7.28289514395292e-07	0.00111976215385801	1.27348675567322e-06
"Unidentified_sp4_M_PL_115"	0.100778593847221	5.09802660076704e-05	0.000106933896615031	5.09394702269288e-05	2.26535300300928e-05	0	0.00112519239521113	0.00112443727754346	0.00111976215385801	1.48340718206505e-06	7.5511766766976e-07	0.00111976215385801	3.94683417104899e-06	0.00111976215385801	7.28289514395291e-07	7.28289514395291e-07	0.00112243550127339	0.00111976215385801	1.00111976215386	0	7.28289514395291e-07	7.28289514395292e-07	0.00111976215385801	1.27348675567322e-06
"Xylocopa_caffra"	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0
"Hemipyrellia_germana"	6.55460562955763e-05	0.100712598153483	6.52723199983689e-05	6.5317609145515e-05	0.000101366871178354	0	0.00144612333564155	0.00144274443993561	7.28289514395291e-07	0.00144213029789856	3.37889570594513e-06	7.28289514395291e-07	3.2647482285971e-06	7.28289514395291e-07	0.00143875140219262	0.00143875140219262	2.36009751435452e-06	7.28289514395291e-07	7.28289514395291e-07	0	1.00143875140219	0.00143875140219262	7.28289514395291e-07	1.63294022863787e-06
"Ornidia_obesa"	6.55460562955763e-05	0.100712598153483	6.52723199983689e-05	6.5317609145515e-05	0.000101366871178354	0	0.00144612333564155	0.00144274443993561	7.28289514395292e-07	0.00144213029789856	3.37889570594513e-06	7.28289514395292e-07	3.2647482285971e-06	7.28289514395291e-07	0.00143875140219262	0.00143875140219262	2.36009751435451e-06	7.28289514395291e-07	7.28289514395291e-07	0	0.00143875140219262	1.00143875140219	7.28289514395291e-07	1.63294022863787e-06
"Phelsuma_sp1_M_PL_115"	0.100778593847221	5.09802660076704e-05	0.000106933896615031	5.09394702269288e-05	2.26535300300928e-05	0	0.00112519239521113	0.00112443727754346	0.00111976215385801	1.48340718206505e-06	7.5511766766976e-07	0.00111976215385801	3.94683417104899e-06	0.00111976215385801	7.28289514395291e-07	7.28289514395291e-07	0.00112243550127339	0.00111976215385801	0.00111976215385801	0	7.28289514395291e-07	7.28289514395291e-07	1.00111976215386	1.27348675567322e-06
"Unidentified_sp3_M_PL_115"	0.00011461380801059	0.000114305816004651	0.000239762701695182	0.100490625888702	5.07927956885519e-05	0	0.00252285923493386	0.00252116614174424	1.27348675567322e-06	3.32603341825627e-06	1.6930931896184e-06	1.27348675567322e-06	0.00251825971475993	1.27348675567322e-06	1.63294022863787e-06	1.63294022863787e-06	7.26755429805278e-06	1.27348675567322e-06	1.27348675567322e-06	0	1.63294022863787e-06	1.63294022863787e-06	1.27348675567322e-06	1.00251226564722
