"Pimelodus_albicans"	"Pseudoplatystoma_corruscans"	"Gymnotus_carapo"	"Colossoma_mitrei"	"Pterodoras_granulosus"	"Salminus_brasiliensis"	"Serrasalmus_spilopleura"	"Luciopimelodus_pati"	"Pseudoplatystoma_fasciatum"	"Aequidens_portalegrensis"	"Hoplias_malabaricus"	"Leporinus_obtusidens"	"Potamotrygon_motoro"	"Ageneiosus_inermis"	"Auchenipterus_nigripinnis"	"Paulicea_luetkeni"	"Pimelodus_clarias"	"Prochilodus_lineatus"	"Ageneiosus_brevifilis"	"Ageneiosus_militaris"	"Auchenipterus_nuchalis"	"Jenynsia_lineata"	"Sorubim_lima"	"Triportheus_paranensis"	"Zungaro_zungaro"	"Acestrorhynchus_pantaneiro"	"Apareiodon_affinis"	"Astyanax_bimaculatus"	"Brycon_orbygnianus"	"Cheirodon_piaba"	"Ephyppicharax_orbicularis_paraguayensis"	"Holoshestes_pequira"	"Hoplosternum_littorale"	"Hyphessobrycon_callistus"	"Lepidosiren_paradoxa"	"Leporinus_maculatus"	"Leporinus_sp."	"Metynnis_maculatus"	"Oligosarcus_jenynsii"	"Oxydoras_kneri"	"Pimelodella_gracilis"	"Pimelodella_howesi"	"Pimelodus_argenteus"	"Pimelodus_clarias_maculatus"	"Pimelodus_maculatus"	"Pimelodus_ornatus"	"Potamotrygon_falkneri"	"Potamotrygon_s_Province"	"Pseudopimelodus_zungaro"	"Salminus_maxillosus"	"Serrasalmus_marginatus"	"Serrasalmus_nattereri"	"Serrasalmus_sp."	"Thoracocharax_stellatus"	"Genarchella_genarchella"	"Genarchella_parva"	"Procamallanus_(Spirocamallanus)_inopinatus"	"Cucullanus_pinnai"	"Therodamas_fluviatilis"	"Dolops_longicauda"	"Crepidostomum_macrorchis"	"Genarchella_szidati"	"Argulus_nattereri"	"Argulus_salminei"	"Henneguya_sp."	"Ageneiella_brevifilis"	"Gibsoniela_meursaulti"	"Monticellia_magna"	"Dadaytrema_oxycephala"	"Travassosinia_dilatata"	"Rondonia_rondoni"	"Spectatus_spectatus"	"Lernaea_argentinensis"	"Myxobolus_paranensis"	"Amphocleithrum_paraguayensis"	"Demidospermus_armostus"	"Demidospermus_bidiverticulatum"	"Demidospermus_idolus"	"Demidospermus_majusculus"	"Demidospermus_sp"	"Unibarra_paranoplatensis"	"Vancleaveus_janauacaensis"	"Scleroductus_yuncensi"	"Monogenea_n.n."	"Jauella_glandicephala"	"Luciaella_ivanovae"	"Monticellia_belavistensis"	"Monticellia_ventrei"	"Spatulifer_maringaensis"	"Spatulifer_rugosa"	"Travassiella_avitellina"	"Peltidocotyle_rugosa"	"Rudolphiella_szidati"	"Nomimoscolex_chubbi"	"Nomimoscolex_dechambrieri"	"Nomimoscolex_guillermoi"	"Nomimoscolex_lopesi"	"Acanthobothrium_ramiroi"	"Rhinebothrium_paranaensis"	"Rhinebothroides_campbelli"	"Rhinebothroides_mclennanae"	"Paroncomegas_araya"	"Creptotrema_creptotrema"	"Creptotrematina_dispar"	"Creptotrematina_dissimilis"	"Curumai_curumai"	"Prosorhynchoides_cambapuntaensis"	"Rhipidocotyle_santanaensis"	"Diplostomulum_gymnoti"	"Neodiplostomulum_gymnoti"	"Sphinclerodiplostomum_musculosum"	"Kalipharynx_piramboae"	"Chalcinotrema_salobrensis"	"Saccocoelioides_elongatus"	"Saccocoelioides_szidati"	"Herpetodiplostomulum_gymnoti"	"Cystodiplostomulum_gymnoti"	"Tetracotyloides_gymnoti"	"Tylodelphylus_jenynsiae"	"Tylodelphylus_sp."	"Digenea_n.n."	"Eustrongylides_sp."	"Contracaecum_sp."	"Goezia_spinulosa"	"Klossinemella_iheringi"	"Cucullanus_paulicea"	"Procamallanus_(Spirocamallanus)_rarus"	"Spinitectus_asperus"	"Paracavisoma_impudica"	"Echinorhynchus_jucundus"	"Gracilisentis_variabilis"	"Mizobdella_platensis"	"Mollusca_n.n."	"Taurocherus_tarangophilus"	"Ergasilidae_n.n."	"Argulus_paranensis"	"Argulus_pestifer"	"Argulus_cf._violaceus"	"Dipteropeltis_hirundo"	"Dolops_cf._bidentata"	"Dolops_cf._Carvalhoi"	"Dolops_striata"	"Braga_fluviatilis"	"Isonebula_maculatus"	"Paracymothoa_oliverosae"	"Paracymothoa_parva"	"Isopoda_n.n."
"Hoplias_malabaricus"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202020202020202	0	0	0	0	0	0	0	0	0.0202020202020202	0	0	0	0	0	0	0	0	0	0	0	0.0202020202020202	0	0.0202020202020202	0	0	0	0	0	0	0	0.0202020202020202	0	0	0	0	0
"Leporinus_obtusidens"	0.000212806582034755	0.000494664673923537	0	0	0	0.000211646249341059	0.000283493601915573	0.000493772592986625	0.000211949847429718	0	0	1.00551884724536	0	0	0.000211100772261268	0.000211600019174351	0.00021106302758704	0	0.000210776722363887	0	9.1141988141243e-07	1.01630852024518e-07	0.000211245580281261	1.01630852024518e-07	0	0	0	0	0.000281063656756296	0	0.000281063656756296	0	0	0	0	0.000281063656756296	0	0	0.000210189352379855	0	3.24049897379966e-07	3.24049897379966e-07	0	0	0	3.24049897379966e-07	0	2.8828726927636e-07	1.60431639844561e-07	0	0.000281063656756296	0.000281063656756296	0	0	0.0252227222855826	2.9164490764197e-05	0.0252957291080667	2.19850123922034e-05	0	1.15314907710544e-05	1.76210995209739e-05	3.03368093293187e-06	1.02525323800203e-05	4.81294919533683e-06	0	0	0	0	0	0	0	0	8.47914419639734e-06	0	4.94664673923538e-06	1.77338818362296e-06	1.77338818362296e-06	1.77338818362296e-06	1.77338818362296e-06	1.77338818362296e-06	0	0	1.77338818362296e-06	0	0	0	0	8.22954321644376e-06	1.05622790140631e-05	3.53249745716196e-06	7.05333397247836e-06	0	8.22954321644375e-06	0	0	0	3.53249745716196e-06	0	0	0	0	0	0.0251379711811341	5.08154260122591e-09	0	0	3.02351784772942e-06	0	0	0	0	0	0	0	0.0251379711811341	0	0	0	5.08154260122591e-09	0	0	4.0499085987939e-06	4.0499085987939e-06	4.94664673923537e-06	0	7.05333397247835e-06	1.77338818362296e-06	0	0	0	0	0	0	0	0	3.02351784772942e-06	4.94664673923537e-06	4.0499085987939e-06	3.02351784772942e-06	4.0499085987939e-06	4.0499085987939e-06	0	4.0499085987939e-06	0	0	0	0
"Potamotrygon_motoro"	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252525252525252	0	0.0252525252525253	0.0252525252525253	0.0252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_inermis"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00672838569333	0	0	0	0	0	0.00337262440768284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337262440768284	0.0337262440768284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335576128564442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nigripinnis"	0.000659228673685882	0.000658262232904918	0	0	0	0.000281830464312225	2.76929765577441e-07	0.0006569699070193	0.000282234020730813	0	0	0.000281467696348357	0	0	1.0017712788754	0.0002816635588437	0.000654505451247363	0	0.00139768028947367	0	0.00149149307361567	1.35332755972257e-07	0.000281191760587681	1.35332755972257e-07	0	0	0	0	2.74556081872491e-07	0	2.74556081872491e-07	0	0	0	0	2.74556081872491e-07	0	0	0.000279785801784742	0	0.000373598585926746	0.000373598585926746	0	0	0	0.000373598585926746	0	3.8377624473026e-07	3.18385343508038e-07	0	2.74556081872491e-07	2.74556081872491e-07	0	0	0.0335742962141691	0.0336238727334072	2.47100473685242e-05	4.48425414349987e-05	0	1.53510497892104e-05	0.0335368346306678	4.03968276577187e-06	1.67800949552784e-05	9.55156030524113e-06	0	0	0	0	0	0	0	0	1.12865226745627e-05	0	6.58262232904919e-06	5.49357228071568e-06	5.49357228071568e-06	5.49357228071569e-06	5.49357228071568e-06	5.49357228071568e-06	0	0	5.49357228071568e-06	0	0	0	0	1.09494984503217e-05	1.4059588029384e-05	4.70390034551354e-06	9.38878529479001e-06	0	1.09494984503217e-05	0	0	0	4.70390034551354e-06	0	0	0	0	0	7.03669240870892e-06	6.76663779861285e-09	0	0	4.02614949017465e-06	0	0	0	0	0	0	0	7.03669240870891e-06	0	0	0	6.76663779861285e-09	0	0	3.95613950824916e-09	3.95613950824916e-09	6.58262232904918e-06	0	9.38878529479e-06	5.49357228071568e-06	0	0	0	0	0	0	0	0	4.02614949017465e-06	6.58262232904918e-06	3.95613950824916e-09	4.02614949017465e-06	3.95613950824916e-09	3.95613950824916e-09	0	3.95613950824916e-09	0	0	0	0
"Paulicea_luetkeni"	0.000283560164012334	0.000283372555835852	0	0	0	0.000282408948566408	1.64507112180452e-07	0.000282466587099152	0.000282498663625026	0	0	0.000282133358899134	0	0	0.0002816635588437	1.00699385194133	0.000281361934757603	0	0.000281343300002901	0	1.10396379028065e-06	1.35610539527687e-07	0.000281969442264744	1.35610539527687e-07	0	0	0	0	1.63097051218905e-07	0	1.63097051218905e-07	0	0	0	0	1.63097051218905e-07	0	0	0.00028055959505342	0	3.20258840799011e-07	3.20258840799011e-07	0	0	0	3.20258840799011e-07	0	2.90136595732439e-07	2.13960365141075e-07	0	1.63097051218905e-07	1.63097051218905e-07	0	0	0.0336671514064103	2.8823295671911e-05	1.46787346097014e-05	1.92832345353673e-05	0	1.16054638292975e-05	2.35111484844491e-05	4.04797460490145e-06	9.90503798554507e-06	6.41881095423224e-06	0	0	0	0	0	0	0	0	7.54203661877562e-06	0	2.83372555835852e-06	2.36300136676945e-06	2.36300136676945e-06	2.36300136676945e-06	2.36300136676945e-06	2.36300136676945e-06	0	0	2.36300136676945e-06	0	0	0	0	4.70777645165254e-06	1.40984721132372e-05	4.70831106041709e-06	0.0335664617313776	0	4.70777645165253e-06	0	0	0	4.70831106041709e-06	0	0	0	0	0	7.05333397247836e-06	6.78052697638434e-09	0	0	4.03441355094868e-06	0	0	0	0	0	0	0	7.05333397247835e-06	0	0	0	6.78052697638434e-09	0	0	2.35010160257788e-09	2.35010160257788e-09	2.83372555835852e-06	0	0.0335664617313776	2.36300136676945e-06	0	0	0	0	0	0	0	0	4.03441355094868e-06	2.83372555835852e-06	2.35010160257788e-09	4.03441355094868e-06	2.35010160257788e-09	2.35010160257788e-09	0	2.35010160257788e-09	0	0	0	0
"Pimelodus_clarias"	0.00149893567659316	0.00149623039863632	0	0	0	0.000281976069013769	5.28625818027881e-07	0.00149407134938574	0.000283080385697499	0	0	0.000281417370116053	0	0	0.000654505451247363	0.000281361934757603	1.00148856701681	0	0.000281307294400252	0	0.000375019262721478	1.35402674196288e-07	0.000280890641734559	1.35402674196288e-07	0	0	0	0	5.24094739587642e-07	0	5.24094739587642e-07	0	0	0	0	5.24094739587642e-07	0	0	0.000279486188525885	0	0.000373198156847111	0.000373198156847111	0	0	0	0.000373198156847111	0	5.9419899679184e-07	5.52486963064076e-07	0	5.24094739587642e-07	5.24094739587642e-07	0	0	0.0335383426231062	0.03358783411624	4.71685265628878e-05	0.0334353068576749	0	2.37679598716736e-05	5.46331762309986e-05	4.04176982475918e-06	3.21714410529312e-05	1.65746088919223e-05	0	0	0	0	0	0	0	0	1.96803104146549e-05	0	1.49623039863632e-05	1.24911306382763e-05	1.24911306382763e-05	1.24911306382763e-05	1.24911306382763e-05	1.24911306382763e-05	0	0	1.24911306382763e-05	0	0	0	0	2.49011891564291e-05	1.40445320867279e-05	4.71800642829165e-06	9.37873115858676e-06	0	2.4901189156429e-05	0	0	0	4.71800642829166e-06	0	0	0	0	0	7.03543425290134e-06	6.77013370981437e-09	0	0	4.02822955733955e-06	0	0	0	0	0	0	0	7.03543425290133e-06	0	0	0	6.77013370981437e-09	0	0	7.5517974003983e-09	7.5517974003983e-09	1.49623039863632e-05	0	9.37873115858676e-06	1.24911306382763e-05	0	0	0	0	0	0	0	0	4.02822955733955e-06	1.49623039863632e-05	7.5517974003983e-09	4.02822955733955e-06	7.5517974003983e-09	7.5517974003983e-09	0	7.5517974003983e-09	0	0	0	0
"Prochilodus_lineatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336700336700337	0	0	0.0336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ageneiosus_brevifilis"	0.000425256016138336	0.000424972446396191	0	0	0	0.000421965587388623	2.46271397506041e-07	0.000423617159297851	0.000422100947118195	0	0	0.000421553444727775	0	0	0.0020965204342105	0.000422014950004352	0.000421960941600378	0	1.002094483989	0	0.00167731891720618	2.02624531759243e-07	0.000421308057290777	2.02624531759243e-07	0	0	0	0	2.44160499813132e-07	0	2.44160499813132e-07	0	0	0	0	2.44160499813132e-07	0	0	0.000419201517004323	0	2.03644521338629e-06	2.03644521338629e-06	0	0	0	2.03644521338629e-06	0	4.3390526488979e-07	3.20129764358649e-07	0	2.44160499813132e-07	2.44160499813132e-07	0	0	0.0503041820405187	0.000183280069204767	2.19744449831819e-05	2.89191753067582e-05	0	1.73562105955916e-05	0.0502584741597839	6.04834227301339e-06	1.48285403837513e-05	9.60389293075947e-06	0	0	0	0	0	0	0	0	1.12847402492652e-05	0	4.24972446396192e-06	3.54380013448613e-06	3.54380013448613e-06	3.54380013448613e-06	3.54380013448613e-06	3.54380013448613e-06	0	0	3.54380013448613e-06	0	0	0	0	7.06028598829752e-06	2.10654028645388e-05	7.03501578530324e-06	1.40671650001451e-05	0	7.0602859882975e-06	0	0	0	7.03501578530325e-06	0	0	0	0	0	1.05388361181944e-05	1.01312265879621e-08	0	0	6.02807981983747e-06	0	0	0	0	0	0	0	1.05388361181944e-05	0	0	0	1.01312265879621e-08	0	0	3.51816282151487e-09	3.51816282151487e-09	4.24972446396191e-06	0	1.40671650001451e-05	3.54380013448613e-06	0	0	0	0	0	0	0	0	6.02807981983747e-06	4.24972446396192e-06	3.51816282151487e-09	6.02807981983747e-06	3.51816282151487e-09	3.51816282151487e-09	0	3.51816282151487e-09	0	0	0	0
"Ageneiosus_militaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505893661152426	0	0	0	0	0	1.00504207348949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504207348948584	0.0504207348948584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168631220384142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Auchenipterus_nuchalis"	0.000566338366150445	0.000565168241161958	0	0	0	1.95636310439043e-06	1.70279051217289e-07	0.000564579645751213	2.42802229493059e-06	0	0	1.82283976282486e-06	0	0	0.00223723961042351	1.65594568542097e-06	0.000562528894082217	0	0.00167731891720618	0	1.00223559470438	9.3943006213226e-10	1.65317190705343e-06	9.3943006213226e-10	0	0	0	0	1.68819516492569e-07	0	1.68819516492569e-07	0	0	0	0	1.68819516492569e-07	0	0	1.64490604751817e-06	0	0.000559920693217329	0.000559920693217329	0	0	0	0.000559920693217329	0	1.43360839454057e-07	1.58777071201855e-07	0	1.68819516492569e-07	1.68819516492569e-07	0	0	0.00019738872570218	0.0503928623895596	1.51937564843312e-05	3.85317926948008e-05	0	5.73443357816226e-06	0.0502702203347599	2.80419873546479e-08	1.04116358344555e-05	4.76331213605566e-06	0	0	0	0	0	0	0	0	5.69214944986843e-06	0	5.65168241161958e-06	4.71948638458704e-06	4.71948638458704e-06	4.71948638458704e-06	4.71948638458704e-06	4.71948638458704e-06	0	0	4.71948638458704e-06	0	0	0	0	9.40966076252023e-06	8.26585953526717e-08	4.04670382488432e-08	5.51981895140324e-08	0	9.40966076252021e-06	0	0	0	4.04670382488432e-08	0	0	0	0	0	4.55709940706215e-08	4.69715031066129e-11	0	0	2.79480443484347e-08	0	0	0	0	0	0	0	4.55709940706215e-08	0	0	0	4.6971503106613e-11	0	0	2.4325578745327e-09	2.4325578745327e-09	5.65168241161958e-06	0	5.51981895140324e-08	4.71948638458704e-06	0	0	0	0	0	0	0	0	2.79480443484347e-08	5.65168241161958e-06	2.4325578745327e-09	2.79480443484347e-08	2.4325578745327e-09	2.4325578745327e-09	0	2.4325578745327e-09	0	0	0	0
"Jenynsia_lineata"	1.01794696951321e-06	8.13568947898897e-07	0	0	0	0.00169033992066851	1.87297035700986e-10	2.03969601598966e-07	8.12606931797141e-07	0	0	2.03261704049037e-07	0	0	2.02999133958385e-07	2.0341580929153e-07	2.03104011294431e-07	0	2.02624531759242e-07	0	9.3943006213226e-10	1.00671505517418	2.03075079292717e-07	0.00168992954603561	0	0	0	0	1.85691632537835e-10	0	1.85691632537835e-10	0	0	0	0	1.85691632537835e-10	0	0	2.02059703896253e-07	0	3.74602199142872e-10	3.74602199142872e-10	0	0	0	3.74602199142872e-10	0	6.05749180219287e-07	8.07899533238124e-07	0	1.85691632537835e-10	1.85691632537835e-10	0	0	2.42471644675504e-05	3.37141979228585e-08	1.67122469284051e-08	2.67882079613962e-08	0	2.42299672087715e-05	1.69448358896816e-08	0.050444396949163	3.01620297548847e-08	2.42369859971437e-05	0	0	0	0	0	0	0	0	2.16791383422747e-08	0	8.13568947898896e-09	8.48289141261009e-09	8.48289141261009e-09	8.4828914126101e-09	8.48289141261009e-09	8.48289141261009e-09	0	0	8.48289141261008e-09	0	0	0	0	3.39949335998276e-09	1.01537539646358e-08	1.35434488632857e-08	6.78052697638434e-09	0	3.39949335998276e-09	0	0	0	1.35434488632857e-08	0	0	0	0	0	5.08154260122591e-09	8.44964773017805e-05	0	0	2.41477131524073e-05	0	0	0	0	0	0	0	5.08154260122591e-09	0	0	0	0.0503357527587088	0	0	2.67567193858551e-12	2.67567193858551e-12	8.13568947898896e-09	0	6.78052697638434e-09	8.48289141261009e-09	0	0	0	0	0	0	0	0	2.41477131524073e-05	8.13568947898896e-09	2.67567193858551e-12	2.41477131524073e-05	2.67567193858551e-12	2.67567193858551e-12	0	2.67567193858551e-12	0	0	0	0
"Sorubim_lima"	0.000424627783294852	0.000424346842407457	0	0	0	0.000422903852627083	2.46347333817963e-07	0.000422990165605766	0.00042303819980029	0	0	0.000422491160562523	0	0	0.000421787640881521	0.000422954163397115	0.000421335962601837	0	0.000421308057290777	0	1.65317190705343e-06	2.03075079292717e-07	1.0054473713256	2.03075079292717e-07	0	0	0	0	2.4423578524238e-07	0	2.4423578524238e-07	0	0	0	0	2.4423578524238e-07	0	0	0.000420134468974467	0	4.79583590744248e-07	4.79583590744248e-07	0	0	0	4.79583590744248e-07	0	4.3447590717722e-07	3.20402958854474e-07	0	2.4423578524238e-07	2.4423578524238e-07	0	0	0.0504161362769361	4.31625231669823e-05	2.19812206718142e-05	2.88764014650224e-05	0	1.73790362870888e-05	3.52076494892756e-05	6.0617911168876e-06	1.48326699482032e-05	9.61208876563421e-06	0	0	0	0	0	0	0	0	1.12941050874127e-05	0	4.24346842407457e-06	3.53856486079043e-06	3.53856486079043e-06	3.53856486079044e-06	3.53856486079044e-06	3.53856486079044e-06	0	0	3.53856486079044e-06	0	0	0	0	7.04983609342943e-06	0.0502723685662801	7.05063666333816e-06	1.40984721132372e-05	0	7.04983609342942e-06	0	0	0	7.05063666333816e-06	0	0	0	0	0	1.05622790140631e-05	1.01537539646358e-08	0	0	6.04148360895833e-06	0	0	0	0	0	0	0	1.05622790140631e-05	0	0	0	1.01537539646358e-08	0	0	3.5192476259709e-09	3.51924762597090e-09	4.24346842407457e-06	0	1.40984721132372e-05	3.53856486079044e-06	0	0	0	0	0	0	0	0	6.04148360895833e-06	4.24346842407457e-06	3.5192476259709e-09	6.04148360895833e-06	3.5192476259709e-09	3.5192476259709e-09	0	3.5192476259709e-09	0	0	0	0
"Triportheus_paranensis"	1.01794696951321e-06	8.13568947898897e-07	0	0	0	0.00169033992066851	1.87297035700986e-10	2.03969601598966e-07	8.12606931797141e-07	0	0	2.03261704049037e-07	0	0	2.02999133958385e-07	2.0341580929153e-07	2.03104011294431e-07	0	2.02624531759242e-07	0	9.3943006213226e-10	0.00168992954603561	2.03075079292717e-07	1.00671505517418	0	0	0	0	1.85691632537835e-10	0	1.85691632537835e-10	0	0	0	0	1.85691632537835e-10	0	0	2.02059703896253e-07	0	3.74602199142872e-10	3.74602199142872e-10	0	0	0	3.74602199142872e-10	0	6.05749180219287e-07	8.07899533238124e-07	0	1.85691632537835e-10	1.85691632537835e-10	0	0	2.42471644675504e-05	3.37141979228585e-08	1.67122469284051e-08	2.67882079613962e-08	0	2.42299672087715e-05	1.69448358896816e-08	0.050444396949163	3.01620297548847e-08	2.42369859971437e-05	0	0	0	0	0	0	0	0	2.16791383422747e-08	0	8.13568947898896e-09	8.48289141261009e-09	8.48289141261009e-09	8.4828914126101e-09	8.48289141261009e-09	8.48289141261009e-09	0	0	8.48289141261008e-09	0	0	0	0	3.39949335998276e-09	1.01537539646358e-08	1.35434488632857e-08	6.78052697638434e-09	0	3.39949335998276e-09	0	0	0	1.35434488632857e-08	0	0	0	0	0	5.08154260122591e-09	0.0503357527587088	0	0	2.41477131524073e-05	0	0	0	0	0	0	0	5.08154260122591e-09	0	0	0	8.44964773017806e-05	0	0	2.67567193858551e-12	2.67567193858551e-12	8.13568947898896e-09	0	6.78052697638434e-09	8.48289141261009e-09	0	0	0	0	0	0	0	0	2.41477131524073e-05	8.13568947898896e-09	2.67567193858551e-12	2.41477131524073e-05	2.67567193858551e-12	2.67567193858551e-12	0	2.67567193858551e-12	0	0	0	0
"Zungaro_zungaro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Acestrorhynchus_pantaneiro"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apareiodon_affinis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00252525252525	0	0	0.00252525252525253	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Astyanax_bimaculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Brycon_orbygnianus"	1.96090774156824e-06	0.00112431518582484	0	0	0	7.73405649520082e-07	0.00112781430442968	0.0011234644905313	1.7143751676993e-06	0	0	0.00112425462702519	0	0	8.23668245617475e-07	4.89291153656715e-07	1.57228421876293e-06	0	4.88320999626264e-07	0	3.37639032985139e-07	3.7138326507567e-10	4.8847157048476e-07	3.7138326507567e-10	0	0	0	0	1.00111814732468	0	0.00111814732467743	0	0	0	0	0.00111814732467743	0	0	4.86029212632337e-07	0	3.35347245991211e-07	3.35347245991211e-07	0	0	0	3.35347245991211e-07	0	2.82776276437245e-07	9.16038460949939e-10	0	0.00111814732467743	0.00111814732467743	0	0	5.83235055158804e-05	3.0181252139209e-05	0.100633259220968	3.00363104055752e-05	0	1.13110510574898e-05	6.87536098178193e-08	1.10857904625087e-08	1.12880656755565e-05	2.74811538284982e-08	0	0	0	0	0	0	0	0	1.12717247777101e-05	0	1.12431518582484e-05	1.6340897846402e-08	1.6340897846402e-08	1.6340897846402e-08	1.6340897846402e-08	1.6340897846402e-08	0	0	1.6340897846402e-08	0	0	0	0	1.87244081755216e-05	2.4423578524238e-08	2.85729194616549e-08	1.63097051218905e-08	0	1.87244081755216e-05	0	0	0	2.85729194616549e-08	0	0	0	0	0	2.81063656756297e-05	1.85691632537835e-11	0	0	1.10486521360012e-08	0	0	0	0	0	0	0	2.81063656756297e-05	0	0	0	1.85691632537835e-11	0	0	1.6111632920424e-05	1.6111632920424e-05	1.12431518582484e-05	0	1.63097051218905e-08	1.6340897846402e-08	0	0	0	0	0	0	0	0	1.10486521360012e-08	1.12431518582484e-05	1.6111632920424e-05	1.10486521360012e-08	1.6111632920424e-05	1.6111632920424e-05	0	1.6111632920424e-05	0	0	0	0
