"Rhombomys_opimus"	"Meriones_libycus"	"Meriones_tamariscinus"	"Meriones_meridianus"	"Cricetulus_migratorius"	"Spermophilus_erythrogenys"	"Apodemus_uralensis"	"Allactaga_elater"	"Xenopsylla_gerbilli"	"Paradoxopsyllus_repandus"	"Echidnophaga_oschanini"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Ctenophthalmus_dolichus"	"Rhadinopsylla_cedestis"	"Xenopsylla_hirtipes"	"Stenoponia_conspecta"	"Stenoponia_vlasovi"	"Paradoxopsyllus_teretifrons"	"Neopsylla_teratura"	"Nosopsyllus_tersus"	"Pectinoctenus_lauta"	"Neopsylla_setosa"	"Neopsylla_mana"	"Mesopsylla_hebes"
"Echidnophaga_oschanini"	0.661702019134118	0.00467968984548566	0.00021399138529719	4.79635863597151e-05	1.63447361385697e-05	0	6.657979267381e-06	0	0.283071260341192	0.016002069177019	1.01300485685233	0.00864345342408326	0.00618975124787683	0.00150531871036644	0.00168834041084673	0.000785768493098478	0.000615872602698807	0.000573398630098889	0.00055216164379893	0.000371025647717981	0.000150701996117033	0.000148658904099712	8.12666983217793e-06	0	2.25685821534351e-05	0
"Coptopsylla_lamellifer"	0.66597745319708	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	1.00869930109286	0.00558892564323869	0.000308979421824756	0.00169924923066846	0.000790845553896012	0.000619851920621199	0.000577103512302495	0.000555729308143144	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368019e-06	0	2.2714403810467e-05	0
"Nosopsyllus_laeviceps"	0.595349556212072	0.0678035157070797	0.00285335381824833	0.000639544821331522	1.4705760486018e-05	0	5.99034744867696e-06	0	0.257907840440377	0.0143974546057448	0.0129614449207677	0.00777672730529281	1.01551424510447	0.0200718682387124	0.00151904132867513	0.000706975209572074	0.000554115704799734	0.000515900828606648	0.000496793390510106	0.000613966630386255	0.00013559028673655	0.000133752066675798	7.31176441685985e-06	0	2.03055075862779e-05	0
"Xenopsylla_conformis"	0.0943841257374093	0.363075482156882	0.170898860657613	0.0383049170439477	2.33138721998497e-06	0	9.49683594969027e-07	0	0.0587367108455869	0.00228250974847994	0.00903929127548477	0.00123288847728113	0.0575590339198369	1.20218508876389	0.000240822196422236	0.000112080770661921	8.78470905188031e-05	8.17886704830236e-05	7.87594604651339e-05	0.00164943342854136	2.14958935277265e-05	2.12044701252284e-05	1.15917528598507e-06	0	3.21914673688357e-06	0
"Ctenophthalmus_dolichus"	0.665977453197079	0.000612293649655375	4.39235452594016e-05	9.84493255814173e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	1.00169924923067	0.000790845553896012	0.000619851920621199	0.000577103512302495	0.000555729308143144	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368018e-06	0	2.2714403810467e-05	0
"Rhadinopsylla_cedestis"	0.66597745319708	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	0.00169924923066846	1.0007908455539	0.000619851920621199	0.000577103512302495	0.000555729308143144	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368019e-06	0	2.2714403810467e-05	0
"Xenopsylla_hirtipes"	0.66597745319708	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	0.00169924923066846	0.000790845553896012	1.00061985192062	0.000577103512302495	0.000555729308143143	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368018e-06	0	2.2714403810467e-05	0
"Stenoponia_conspecta"	0.66597745319708	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	0.00169924923066846	0.000790845553896012	0.000619851920621199	1.0005771035123	0.000555729308143144	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368019e-06	0	2.2714403810467e-05	0
"Stenoponia_vlasovi"	0.66597745319708	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	0.00169924923066846	0.000790845553896012	0.000619851920621199	0.000577103512302495	1.00055572930814	0.00035537169748241	0.000151675722097798	0.000149619429115462	8.17917842368019e-06	0	2.2714403810467e-05	0
"Paradoxopsyllus_teretifrons"	0.632724077151825	0.032247597395002	0.00136667341221998	0.000306323351014824	1.56289504800052e-05	0	6.3664061251652e-06	0	0.272081704115998	0.0153012899458855	0.0129858976701293	0.00826493033573377	0.0102620136793131	0.00961384055492677	0.00161440285427723	0.000751357303248524	0.000588901670113708	0.000548287761830004	0.000527980807688152	1.00047712464376	0.000144102297802965	0.000142148678992964	7.7707782675515e-06	0	2.1580235366885e-05	0
"Neopsylla_teratura"	0.555989664602726	0.000511171871173737	3.6669465429651e-05	8.21901811354248e-06	0.104735789716239	0	0.0053851519929848	0	0.237674986595677	0.0134456066589048	0.0108594085437274	0.00726259045809454	0.00466590104358128	0.000257950722332718	0.0014186141066794	0.000660235496190412	0.000517481875392486	0.000481793470193004	0.000463949267593263	0.000296681201359045	1.01321688313273	0.000124909418198186	0.040891466741485	0	0.0010948746011967	0
"Nosopsyllus_tersus"	0.665977453197079	0.000612293649655375	4.39235452594016e-05	9.84493255814174e-06	1.64503438586857e-05	0	6.70099825557678e-06	0	0.284692670276056	0.0161054628340715	0.0130076541087248	0.00869930109285613	0.00558892564323869	0.000308979421824756	0.00169924923066846	0.000790845553896012	0.000619851920621199	0.000577103512302495	0.000555729308143144	0.00035537169748241	0.000151675722097798	1.00014961942912	8.17917842368019e-06	0	2.2714403810467e-05	0
"Pectinoctenus_lauta"	0.0424744735541712	3.90506469923661e-05	2.80134027446393e-06	6.27886613241915e-07	0.463360284071542	0	0.160789429167073	0	0.018157028044504	0.00102716849037384	0.000829597545368163	0.000554820936406306	0.000356448515321918	1.97059798617462e-05	0.000108374114113762	5.04382669460278e-05	3.95326957144542e-05	3.68063029065608e-05	3.54431065026141e-05	2.26647699470252e-05	0.0579295778837704	9.54237482762688e-06	1.22199693527695	0	0.0321592490298186	0
"Neopsylla_setosa"	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0
"Neopsylla_mana"	0.353867696963266	0.000325342761423279	2.33388138424059e-05	5.2311134474358e-06	0.0365897331339947	0	0.275855323880693	0	0.151271697096175	0.00855765163559346	0.00691162828448949	0.00462238117543004	0.00296968048449315	0.000164176483581062	0.000902897551466065	0.00042021647049364	0.000329358855251772	0.000306644451441305	0.000295287249536071	0.000188827059460244	0.00465321705508598	7.95004133366346e-05	0.0964777470894559	0	1.05518242197804	0
"Mesopsylla_hebes"	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333
