"Nephrosperma_vanhoutteanum"	"Memecylon_eleagni"	"Dillenia_suffruticosa"	"Chrysobalanus_icaco"	"Nepenthes_pervillei"	"Roscheria_melanochaetes"	"Cinnamomum_verum"	"Mimusops_sechellarum"	"Canthium_bibracteatum"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp1_M_PL_126"	"Xylocopa_caffra"	"Lygistorrhina_sp1_M_PL_126"	"Unidentified_sp2_M_PL_126"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_126"	"Unidentified_sp4_M_PL_126"	"Chalcidoma_disjunctum"	"Hemipyrellia_sp1_M_PL_126"	"Neavella_albipectus"	"Nectarinia_dussumieri"	"Parasarcophaga_hirticeps"	"Polistes_olivaceus"	"Unidentified_sp5_M_PL_126"
"Lasioglossum_mahense"	0.531195050346312	0.0701240322536062	0	0.00887524451949361	0.00689848551287913	0.00579433184492122	0.00761553239414613	0.0330021839352385	0.0031618058600696	0.151766681283341	1.08700144896764	0.0676005381907476	0	0.00880071347692878	0.0122583473156841	0.000766498390319903	0.000643814649435691	0.000643814649435691	0.0014609173386168	0.000475970774634133	0.000321907324717846	0.000443762225974681	0.000383249195159951	0.000443762225974681	0.000321907324717846
"Unidentified_sp1_M_PL_126"	0.424160777140324	0.0185108161519836	0	0.00605470552510153	0.00470615747632892	0.0937153425161873	0.00519532796670003	0.112166551046724	0.00215698884331742	0.103535464479236	0.0740386846851045	1.09334566268885	0	0.0192865682154466	0.00978832562631517	0.000522906386258769	0.0104128158351319	0.0104128158351319	0.000385642003166324	0.000324707997918751	0.00520640791756596	0.000302735276255077	0.000261453193129384	0.000302735276255077	0.00520640791756596
"Xylocopa_caffra"	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0
"Lygistorrhina_sp1_M_PL_126"	0.26534725376269	0.0125787980198286	0	0.00381521712874685	0.00296546422279868	0.0115719409292679	0.00327370243950536	0.365755119061713	0.00135917110211606	0.0652402129015711	0.067472136656454	0.135005977508126	0	1.05429186401578	0.00612339816375439	0.00032949602475541	0.0012857712143631	0.0012857712143631	0.000262058292079762	0.000204606402469085	0.000642885607181552	0.000190760856437342	0.000164748012377705	0.000190760856437342	0.000642885607181553
"Unidentified_sp2_M_PL_126"	0.599003713685714	0.0256417588522574	0	0.00853675846642672	0.00663538953526804	0.0058729953757891	0.00732508952280486	0.0106097410247423	0.00304122020366452	0.145978569775897	0.0939806627535783	0.0685182793842062	0	0.00612339816375439	1.01382316262352	0.000737265503918672	0.000652555041754344	0.000652555041754344	0.000534203309422028	0.000457818095175304	0.000326277520877172	0.000426837923321336	0.000368632751959336	0.000426837923321336	0.000326277520877172
"Hemipyrellia_germana"	0.0479222577547137	0.0331024993657267	0	0.0129822285589335	0.555545277652626	0.000470615747632892	0.0111395896666978	0.000879278996216449	0.00462491892412006	0.221996108357763	0.00881473148867888	0.00549051705571707	0	0.000494244037133114	0.00110589825587801	1.06172725307251	5.22906386258769e-05	5.22906386258769e-05	0.00068963540345264	0.000696224354168612	2.61453193129384e-05	0.000649111427946676	0.030863626536257	0.000649111427946676	2.61453193129384e-05
"Unidentified_sp3_M_PL_126"	0.0424160777140324	0.00185108161519836	0	0.000605470552510153	0.000470615747632892	0.609371534251619	0.000519532796670002	0.0112166551046724	0.000215698884331742	0.0103535464479236	0.00740386846851045	0.109334566268885	0	0.00192865682154466	0.000978832562631517	5.22906386258769e-05	1.06770794825018	0.0677079482501799	3.85642003166324e-05	3.24707997918752e-05	0.0338539741250899	3.02735276255077e-05	2.61453193129384e-05	3.02735276255077e-05	0.0338539741250899
"Unidentified_sp4_M_PL_126"	0.0424160777140324	0.00185108161519836	0	0.000605470552510153	0.000470615747632892	0.609371534251619	0.000519532796670003	0.0112166551046724	0.000215698884331742	0.0103535464479236	0.00740386846851045	0.109334566268885	0	0.00192865682154466	0.000978832562631517	5.22906386258769e-05	0.0677079482501799	1.06770794825018	3.85642003166324e-05	3.24707997918752e-05	0.0338539741250899	3.02735276255077e-05	2.61453193129384e-05	3.02735276255077e-05	0.0338539741250899
"Chalcidoma_disjunctum"	0.0694464302248637	0.546985123592091	0	0.0159705040799559	0.0124134372621475	0.000694155605699384	0.0137037228557041	0.00176380096772081	0.00568949207848428	0.273095619767245	0.0336010987881863	0.00809848206649281	0	0.000786174876239287	0.00160260992826609	0.00137927080690528	7.71284006332649e-05	7.71284006332649e-05	1.01139552340817	0.000856482678481504	3.85642003166324e-05	0.000798525203997794	0.00068963540345264	0.000798525203997794	3.85642003166324e-05
"Hemipyrellia_sp1_M_PL_126"	0.0595163523727895	0.0411111685671122	0	0.0161230903070626	0.012532038375035	0.000584474396253753	0.529963683940899	0.00109200778562365	0.00574385092189105	0.27570484425077	0.0109473278165851	0.00681886795629378	0	0.000613819207407255	0.00137345428552591	0.00139244870833722	6.49415995837503e-05	6.49415995837503e-05	0.000856482678481505	1.03312273024631	3.24707997918752e-05	0.00080615451535313	0.000696224354168612	0.00080615451535313	3.24707997918752e-05
"Neavella_albipectus"	0.0424160777140324	0.00185108161519836	0	0.000605470552510153	0.000470615747632892	0.609371534251619	0.000519532796670003	0.0112166551046724	0.000215698884331742	0.0103535464479236	0.00740386846851045	0.109334566268885	0	0.00192865682154466	0.000978832562631517	5.22906386258769e-05	0.0677079482501798	0.0677079482501799	3.85642003166324e-05	3.24707997918752e-05	1.03385397412509	3.02735276255077e-05	2.61453193129384e-05	3.02735276255077e-05	0.0338539741250899
"Nectarinia_dussumieri"	0.0554889300317737	0.0383292097918941	0	0.541347843594555	0.0116840057030402	0.000544923497259138	0.0128984722456501	0.00101811252193484	0.00535516928056007	0.257048125466884	0.0102065311974177	0.00635744080135661	0	0.000572282569312027	0.00128051376996401	0.00129822285589335	6.05470552510153e-05	6.05470552510153e-05	0.000798525203997794	0.00080615451535313	3.02735276255077e-05	1.02706739217973	0.000649111427946676	0.0270673921797277	3.02735276255077e-05
"Parasarcophaga_hirticeps"	0.0479222577547136	0.0331024993657267	0	0.0129822285589335	0.555545277652626	0.000470615747632892	0.0111395896666978	0.000879278996216449	0.00462491892412006	0.221996108357763	0.00881473148867888	0.00549051705571707	0	0.000494244037133114	0.00110589825587801	0.0617272530725139	5.22906386258769e-05	5.22906386258769e-05	0.00068963540345264	0.000696224354168612	2.61453193129384e-05	0.000649111427946676	1.03086362653626	0.000649111427946676	2.61453193129384e-05
"Polistes_olivaceus"	0.0554889300317737	0.0383292097918941	0	0.541347843594555	0.0116840057030402	0.000544923497259138	0.0128984722456501	0.00101811252193484	0.00535516928056008	0.257048125466884	0.0102065311974177	0.00635744080135661	0	0.000572282569312027	0.00128051376996401	0.00129822285589335	6.05470552510153e-05	6.05470552510153e-05	0.000798525203997794	0.00080615451535313	3.02735276255077e-05	0.0270673921797277	0.000649111427946676	1.02706739217973	3.02735276255077e-05
"Unidentified_sp5_M_PL_126"	0.0424160777140324	0.00185108161519836	0	0.000605470552510154	0.000470615747632892	0.609371534251619	0.000519532796670003	0.0112166551046724	0.000215698884331742	0.0103535464479236	0.00740386846851045	0.109334566268885	0	0.00192865682154466	0.000978832562631517	5.22906386258769e-05	0.0677079482501799	0.0677079482501799	3.85642003166324e-05	3.24707997918752e-05	0.0338539741250899	3.02735276255077e-05	2.61453193129384e-05	3.02735276255077e-05	1.03385397412509
