"Spondias_cytherea"	"Uvaria_sp."	"Cerbera_manghas"	"Ochrosia_coccinea"	"Ochrosia_oppositifolia"	"Barringtonia_calyptrocalyx"	"Garcinia_hollrungii"	"Garcinia_ledermannii"	"Terminalia_sp."	"Pimelodendron_amboinicum"	"Pangium_edule"	"Gnetum_costatum"	"Gnetum_gnemon"	"Medusanthera_laxiflora"	"Neuburgia_corynocarpa"	"Ficus_conocephaliafolia"	"Ficus_hispidioides"	"Myristica_sp."	"Syzygium_pachycladum"	"Syzygium_samaragense"	"Syzygium_longipes"	"Syzygium_sp."	"Galearia_celebica"	"Morinda_bracteata"	"Nauclea_orientalis"	"Randia_dryadum"	"Versteegia_cauliflora"	"Pometia_pinnata"	"Phaleria_macrocarpa"	"Gmelina_moluccana"	"Adrama_selecta"	"Bactrocera_bancroftii"	"Bactrocera_bullata"	"Bactrocera_cheesmane"	"Bactrocera_diaphana"	"Bactrocera_enochra"	"Bactrocera_frauenfeldi"	"Bactrocera_hastigerina"	"Bactrocera_lineata"	"Bactrocera_neocheesmanae"	"Bactrocera_paramusae"	"Bactrocera_penefurva"	"Bactrocera_tinomiscii"	"Bactrocera_trivialis"	"Bactrocera_sp._1"	"Bactrocera_sp._2"	"Bactrocera_sp._3"	"Bactrocera_sp._4"	"Bactrocera_sp._5"	"Bactrocera_sp._6"	"Bactrocera_sp._7"	"Bactrocera_sp._8"	"Bactrocera_sp._9"	"Bactrocera_sp._10"	"Bactrocera_sp._11"	"Euphranta_marginata"	"Euphranta_perkinsi"	"Euphranta_quatei"	"Euphranta_sp."
"Syzygium_pachycladum"	0	0	0	0	0	0.00190826947594585	0	0	1.71832744057039e-05	0	0	0	0	0	0	0	0	0	1.00777886180471	0.000190603875947191	0.000136124263339662	1.70155329174578e-05	3.40310658349155e-05	0	0	0	0	0	1.89208079053002e-05	0	6.63745904676816e-06	0	1.88768060264506e-06	0	0	0	0.0159222338682803	0	0	0	0	1.67741488246157e-06	0	0.0850776645872888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_samaragense"	0	0	0	0	0	0.00189128920458686	0	0	1.66976590016407e-05	0	0	0	0	0	0	0	0	0	0.00779743128874873	1.00019193293338	0.000132277264357759	1.65346580447199e-05	3.30693160894398e-05	0	0	0	0	0	2.17777767981957e-05	0	6.57839723334559e-06	0	2.17271308056417e-06	0	0	0	0.0183264296666184	0	0	0	0	1.63000956920778e-06	0	0.0826732902235995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_longipes"	0	0	0	0	0	0.00201971142494896	0	0	2.03703805449761e-05	0	0	0	0	0	0	0	0	0	0.007656989812856	0.000181881238491919	1.00016137221464	2.01715268301323e-05	4.03430536602646e-05	0	0	0	0	0	1.70449036801091e-07	0	7.02508321721376e-06	0	1.70052643692251e-08	0	0	0	0.000143436233809543	0	0	0	0	1.98853714843814e-06	0	0.100857634150661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_sp."	0	0	0	0	0	0.00201971142494896	0	0	2.03703805449761e-05	0	0	0	0	0	0	0	0	0	0.007656989812856	0.000181881238491919	0.000161372214641058	1.00002017152683	4.03430536602646e-05	0	0	0	0	0	1.70449036801091e-07	0	7.02508321721376e-06	0	1.70052643692251e-08	0	0	0	0.000143436233809543	0	0	0	0	1.98853714843814e-06	0	0.100857634150661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Galearia_celebica"	0	0	0	0	0	0.00201971142494896	0	0	2.03703805449761e-05	0	0	0	0	0	0	0	0	0	0.007656989812856	0.000181881238491919	0.000161372214641058	2.01715268301323e-05	1.00004034305366	0	0	0	0	0	1.70449036801091e-07	0	7.02508321721376e-06	0	1.70052643692251e-08	0	0	0	0.000143436233809543	0	0	0	0	1.98853714843814e-06	0	0.100857634150661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Morinda_bracteata"	0	0	0	0.000147764630113816	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96882900279286e-08	0	0	0	0	0	1.00995316578261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100995358676446	0	1.47423336551668e-05
"Nauclea_orientalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0
"Randia_dryadum"	0	0	0	0	0	0	0.00865878717034166	0.000193731438448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00124849149222	0	0	0	0	0	0	0	5.44958633098426e-05	0	0	0	0	0	0.100955605146791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Versteegia_cauliflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pometia_pinnata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130243454426135	0	0	0	0	0	0	0	0	0	0	0	1.00879857555675	0	0	0	0	0	0	0	0	0	0	0.0803167968961164	0	0	0	0	0	0	0	0	0.0206933041139846	0	0	0	0	0	0	0	0	0	0	0
"Phaleria_macrocarpa"	0	0	0	0	0	3.08517350533793e-06	0	0	4.00300807195704e-10	0	0	0	0	0	0	0	0	0	1.98008454822909e-05	5.57105918093378e-07	3.17114487071797e-09	3.96393108839746e-10	7.92786217679491e-10	0	0	0	0	0	1.01007756221548	0	1.07310382794363e-08	0	0.100772854462893	0	0	0	0.000235253811548374	0	0	0	0	3.90769835595806e-11	0	1.98196554419873e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gmelina_moluccana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0
"Adrama_selecta"	0	0	0	0	0	0.10022305012512	0	0	1.77358436597125e-06	0	0	0	0	0	0	0	0	0	0.000746714142761418	1.80905923917004e-05	1.40501664344275e-05	1.75627080430344e-06	3.51254160860688e-06	0	0	0	0	0	1.1535866150394e-06	0	1.00034860191348	0	1.15090385546954e-07	0	0	0	0.000970765940011999	0	0	0	0	1.73135616678146e-07	0	0.0087813540215172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bancroftii"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00525252525253	0	0	0.00121212121212121	0	0	0	0	0	0	0	0	0	0	0	0.00363636363636364	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_bullata"	0	0	0	0	0	3.08517350533793e-07	0	0	4.00300807195704e-11	0	0	0	0	0	0	0	0	0	1.98008454822909e-06	5.57105918093378e-08	3.17114487071797e-10	3.96393108839746e-11	7.92786217679492e-11	0	0	0	0	0	0.101007756221548	0	1.07310382794363e-09	0	1.01007728544629	0	0	0	2.35253811548374e-05	0	0	0	0	3.90769835595806e-12	0	1.98196554419873e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_cheesmane"	0	0	0	0	0	0	0.10087487053448	1.81652877699475e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117065187850773	0	0	0	0	0	0	0	1.00063487680756	0	0	0	0	0	0.00946613329345043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_diaphana"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525252525252525	0	0	1.00121212121212	0	0	0	0	0	0	0	0	0	0	0	0.00363636363636364	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_enochra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_frauenfeldi"	0	0	0	0	0	0.0131338921295741	0	0	1.70412056631283e-06	0	0	0	0	0	0	0	0	0	0.0842941793026605	0.00237165560391532	1.34998808291335e-05	1.68748510364168e-06	3.37497020728336e-06	0	0	0	0	0	0.00119010751724471	0	4.56831030593882e-05	0	0.000118733982534414	0	0	0	1.00149900114258	0	0	0	0	1.66354626711491e-07	0	0.00843742551820841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_hastigerina"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00918273645546	0	0	0.000183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734618916437098	0	0	0	0
"Bactrocera_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163518556331134	0	0	0	0	0	0	0	0	0	0	0	0.0846582453769876	0	0	0	0	0	0	0	0	0	0	1.00836443070866	0	0	0	0	0	0	0	0	0.00173657939234846	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_neocheesmanae"	0	0	0	0	0	0	0.0865878717034166	0.00193731438448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124849149222045	0	0	0	0	0	0	0	0.000544958633098426	0	0	0	0	0	1.00955605146791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_paramusae"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00918273645546373	0	0	1.00018365472911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734618916437098	0	0	0	0
"Bactrocera_penefurva"	0	0	0	0	0	4.85624290682606e-06	0	0	0.100985862876606	0	0	0	0	0	0	0	0	0	1.84106511489685e-05	4.37319640519161e-07	3.88007248475735e-07	4.85009060594669e-08	9.70018121189338e-08	0	0	0	0	0	4.09831778795601e-10	0	1.68912796759167e-08	0	4.08878681635612e-11	0	0	0	3.44881543182359e-07	0	0	0	0	1.009858143757	0	0.000242504530297335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_tinomiscii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_trivialis"	0	0	0	0	0	0.0201971142494896	0	0	0.000203703805449761	0	0	0	0	0	0	0	0	0	0.07656989812856	0.00181881238491919	0.00161372214641058	0.000201715268301323	0.000403430536602646	0	0	0	0	0	1.70449036801091e-06	0	7.02508321721376e-05	0	1.70052643692251e-07	0	0	0	0.00143436233809543	0	0	0	0	1.98853714843814e-05	0	1.00857634150661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._1"	0	0	6.48511608327804e-06	0	0.100999995020494	0	0	0	0	0	3.73785979380596e-10	0	0	0	0	0	3.62049973726263e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00992679479462	3.74315921695408e-09	0	0	0	0	6.55965711142004e-05	0	0	0.000108614992117879	0	0	0	0	0
"Bactrocera_sp._2"	0	0	0.000144423914094175	0	1.64812059906473e-08	0	0	0	0	0	0.10086566061421	0	0	0	0	0	5.90794107928439e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61985700894143e-09	1.01008664858937	0	0	0	0	1.43598740573528e-05	0	0	1.77238232378532e-11	0	0	0	0	0
"Bactrocera_sp._3"	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00525252525252525	0	0	0.00121212121212121	0	0	0	0	0	0	0	0	0	0	0	1.00363636363636	0	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130243454426135	0	0	0	0	0	0	0	0	0	0	0	0.100879857555675	0	0	0	0	0	0	0	0	0	0	0.00803167968961164	0	0	0	0	0	0	0	0	1.0020693304114	0	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._5"	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0
"Bactrocera_sp._7"	0	0	0.0998451834030962	0	0.00115912122821116	0	0	0	0	0	5.75482831540881e-06	0	0	0	0	0	4.15504783078699e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113924347938867	5.76298733475958e-05	0	0	0	0	1.00992820936537	0	0	1.2465143492361e-06	0	0	0	0	0
"Bactrocera_sp._8"	0	0	0	0	0	0	0	0	0	0	0	0.0923579674169634	0.00865213359313763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00571425044335	0.00438675965765672	0	0	0	0	0	0
"Bactrocera_sp._9"	0	0	0	0	0	0	0	0	0	0	0	0.0387210659551777	0.0622890350549233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287133359410258	1.00722967650691	0	0	0	0	0	0
"Bactrocera_sp._10"	0	0	4.33787028981809e-06	0	0.0675585250973207	0	0	0	0	0	2.50024066475315e-10	0	0	0	0	0	0.0334472377924664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663999651813967	2.50378542940072e-09	0	0	0	0	4.38773050931106e-05	0	0	1.00341713377399	0	0	0	0	0
"Bactrocera_sp._11"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00918273645546373	0	0	0.000183654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00073461891644	0	0	0	0
"Euphranta_marginata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0
"Euphranta_perkinsi"	0	0	0	0.00147764630113816	0	0	0	0	0	0	0	0	0	0	0	0	0	7.96882900279286e-07	0	0	0	0	0	0.0995316578260626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00995358676446	0	0.000147423336551668
"Euphranta_quatei"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0
"Euphranta_sp."	0	0	0	0.0955475347561268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00545985685211325	0	0	0	0	0	2.70940186094957e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74924600596354e-05	0	1.01007351764095
