"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Pygeretmus_pumilio"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642857142857143	0	0.0357142857142857	0	0	0	0	0	0	0	0
"Diplomesodon_pulchellum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	0.0222222222222222	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222222222222222
"Microtus_socialis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0
"Crocidura_suaveolens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
"Allactaga_severtzovi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0
"Eremodipus_lichtensteini"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
"Xenopsylla_gerbilli"	0.0980930036131575	0.00170193796630848	2.01773731875557e-05	0.000112617896860776	3.98855051381915e-05	7.03861855379851e-06	1.4077237107597e-05	9.38482473839801e-06	0	9.38482473839801e-07	0	9.38482473839801e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_lamellifer"	0.0974657969173931	0.00121803382785892	0.000404087051896323	1.15453443398949e-05	0.000808174103792646	1.73180165098424e-05	1.73180165098424e-05	4.61813773595798e-05	0	0	0	1.15453443398949e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_laeviceps"	0.0811093247588424	0.011664880314398	0.00636834583779921	0.000223294033583423	0.000357270453733476	0.00011611289746338	2.67952840300107e-05	0.000133976420150054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_conformis"	0.0528851339205465	0.00643537659536221	0.0354125471867697	0.000539277368326443	0.00316376056084846	7.19036491101923e-05	0.000413445982383606	0.000107855473665289	0.000916771526154952	0	0	5.39277368326443e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_skrjabini"	0.0993051359516616	0	0.000634441087613293	6.04229607250755e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Echidnophaga_oschanini"	0.099424736337488	0	0	0.000287631831255992	0	0.000127836369447108	0	0.000159795461808885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_dolichus"	0.0943475646422129	0.00511124473842453	0	0	0.000120264582080577	0	0.000120264582080577	0.000120264582080577	0	0	0	0	0	0.000180396873120866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citellophilus_trispinus"	0.0106889890534449	0.000193174500965873	0.00482936252414681	0.0842884739214424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_setosa"	0.0211722488038278	0	0.00322966507177034	0.075	0	0	0	0.000358851674641148	0.000239234449760766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_turkmenicus"	0.0380025940337224	0.0206225680933852	0.0207522697795071	0	0.0206225680933852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_cedestis"	0.0927728613569322	0	0.00722713864306785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_conspecta"	0.0833795013850416	0.00581717451523546	0.00609418282548476	0	0.00470914127423823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_hirtipes"	0.0968208092485549	0	0.000578034682080925	0.00260115606936416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_vlasovi"	0.0922033898305085	0.0023728813559322	0.00271186440677966	0	0.00203389830508475	0	0	0	0.000677966101694915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oropsylla_ilovaiskii"	0.0300492610837438	0	0.00147783251231527	0.0684729064039409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_tersus"	0.0958041958041958	0.0020979020979021	0.0020979020979021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_aralis"	0.0392	0.0016	0.0016	0	0.0576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rostropsylla_daca"	0.0189189189189189	0	0	0	0	0	0	0	0	0.0810810810810811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_lenis"	0.00689655172413793	0	0	0	0	0.0931034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_tuschkan"	0	0	0	0	0	0.0181818181818182	0	0	0	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desertopsylla_rothschildi"	0	0	0	0	0	0	0.0904761904761905	0	0	0	0	0	0	0	0	0	0.00952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ophthalmopsylla_volgensis"	0	0	0	0	0	0.0375	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_macrophthalma"	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Synosternus_longispinus"	0.0625	0	0	0	0	0.0375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_eucta"	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_repandus"	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_nana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_hebes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fidus"	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
