"Antidesma_madagascariense"	"Antirhea_borbonica"	"Aphloia_theiformis"	"Badula_insularis"	"Badula_platiphylla"	"Bertiera_zaluzania"	"Calophyllum_eputamen_var_eputamen"	"Casearia_coriacea"	"Chassalia_coriacea_var_coriacea"	"Claoxylon_linostachys_ssp_brachyphyllum"	"Coffea_macrocarpa"	"Coffea_mauritiana"	"Cordemoya_integrifolia"	"Croton_fothergillifolius"	"Croton_grangeroides"	"Diospyros_revaughanii"	"Dodonaea_viscosa"	"Doratoxylon_apetalum_var_diphyllum"	"Dracaena_reflexa_var_angustifolia"	"Embelia_angustifolia"	"Erythroxylum_macrocarpum"	"Eugenia_orbiculata"	"Euodia_chapelieri_var_chapelieri"	"Euodia_obtusifolia_ssp_gigas_var_gigas"	"Faujasiopsis_flexuosa_ssp_erecta"	"Flagellaria_indica"	"Gaertnera_psychotrioides/edentata"	"Gaertnera_rotundifolia"	"Grangeria_borbonica"	"Harungana_madagascariensis"	"Helichrysum_proteoides"	"Homalanthus_populifolius"	"Labourdonnaisia_callophylloides"	"Molinaea_alternifolia"	"Molinaea_macrantha"	"Myonima_violacea_var_ovata"	"Ochna_mauritiana"	"Olea_lancea"	"Phyllanthus_phillyreifolius_var_telfairianus"	"Psathura_terniflora"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Rubus_alcefolius"	"Sideroxylon_cinereum"	"Sideroxylon_puberulum"	"Smilax_anceps"	"Stillingia_lineata_ssp_lineata"	"Syzygium_commersonii"	"Syzygium_coriaceum"	"Syzygium_glomeratum"	"Syzygium_petrinese"	"Tabernaemontana_persicarifolia"	"Toddalia_asiatica"	"Tristhema_mauritiana"	"Trochetia_blackburniana"	"Turraea_rigida"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Agathidinae_sp"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"	"Apis_mellifera_Linnaeus"	"Atherigona_orientalis_Schiner"	"Brachymyrmex_sp"	"Calopsilia_florella_Fabricius"	"Campopleginae_sp_1"	"Cerambycidae_sp_1"	"Cerambycidae_sp_2"	"Cerambycidae_sp_3"	"Ceratitis_roas_Karsch"	"Chaetocnema_sp_1"	"Cheloninae_sp_1"	"Cheloninae_sp_3"	"Chrysomya_megacephala_Fabricius"	"Cixiidae_sp_1"	"Cixiidae_sp_2"	"Cotesia_sp1"	"Cratopus_psittacus_Faimaire"	"Cryptocephalinae_sp_1"	"Dasytinae_sp_1"	"Dioxyna_sororcula_Wiedemann"	"Diptera_sp_2"	"Diptera_sp_3"	"Dysauxes_florida_Joan."	"Episyrphus_sp._near_circularis_Hull"	"Eristalinus_flaveolus_Bigot"	"Eumolpinae_sp_2"	"Eumolpinae_sp_3"	"Eurytonidae_sp_1"	"Fannia_pusio_Wiedemann"	"Gelechioidea_sp_1"	"Gelechioidea_sp_2"	"Gelechioidea_sp_3"	"Goniurellia_or_Dectodes_sp"	"Graphomya_maculata_Scopoli"	"Henotesia_narcissus_Fabricius"	"Hippotion_eson_Cramer"	"Homoneura_sp_2"	"Homoneura_sp_3"	"Hydrotaea_fuliginosa_Robineau-Desvoidy"	"Ischiodon_aegyptius_Wiedemann"	"Lecithoceridae_sp_1"	"Leptotes_pirithous_Linnaeus"	"Limnophora_quaterna_Loew"	"Lygaeidae_sp_2"	"Lygaeidae_sp_3"	"Lygaeidae_sp_5"	"Lygistorrhina_sp"	"Macroglossum_milvus_Boisduval"	"Mauritiborium_undulatus"	"Melanagromyza_sojae_Zehntner"	"Melanostoma_annulipes_Macquart"	"Melanostoma_bituberculatum_Loew"	"Miridae_sp_1"	"Mordellidae_sp_1"	"Mordellidae_sp_2"	"Mordellidae_sp_3"	"Musca_confiscata_Speiser"	"Musca_domestica_Linnaeus"	"Nacoleia_sp_1"	"Nacoleia_sp_2"	"Nitidulidae_sp_1"	"Nyctemera_insulare_Boisduval"	"Ophyra_capensis_Wiedemann"	"Orchisia_costata_Meigen"	"Ornidia_obesa_Fabricius"	"Orthellia_albigena_Stein"	"Pachycerina_crinicornis_Thomson"	"Palexorista_sp_1"	"Panara_naso_Fabricius"	"Paragus_borbonicus_Macquart"	"Pelecophora_intemipta_All"	"Phalanta_phalantha_Drury"	"Pheidole_megacephala_Fabricius"	"Phelsuma_cepediana_Merrem"	"Phorinia_sp"	"Polistes_hebraeus_Fabricius"	"Psyllidae_sp_2"	"Sapromyza_sp._near_nudiuscula_Lamb."	"Sarcophaga_arno_Curran"	"Scatopsidae_sp"	"Scirtidae_sp_1"	"Scirtidae_sp_2"	"Scolia_carniflex_Coquillett"	"Scopariinae_sp"	"Simulium_(Byssodon)_sp_2"	"Siphona_sp"	"Stomorhina_lunata_Fabricius"	"Stomoxys_calcitrans_Linnaeus"	"Stomoxys_niger_Macquart"	"Syritta_bulbus_Walker"	"Syritta_nigrofemorata_Macquart"	"Syritta_sp._(near_abyssinica_Rondani)"	"Technomyrmex_albipes_Smith"	"Thelairodrino_sp"	"Thysanoplusia_orichalcea_Fabricius"	"Villa_unifasciata_Macquart"	"Zosterops_mauritianus_Gmelin"
"Euodia_chapelieri_var_chapelieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euodia_obtusifolia_ssp_gigas_var_gigas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faujasiopsis_flexuosa_ssp_erecta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079298148434655	0	0	0	0	0	0	0	0	0.102543834255644	0	0	0	0	0	0	0	0	0	0	0	0	0.325065767096988	0	0	0	0	0	0.114189333757322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134580286234378	0	0	0	0	0	0	0	0	0	0	0	0.00475788893034453	0	0	0	0	0	0.0158596296726573	0	0.0618525558090056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0618525558090056	0	0	0	0	0	0	0	0	0	0
"Flagellaria_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821739130613422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0782608693865784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gaertnera_psychotrioides/edentata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136907331153553	0.0317929246304656	0.131925425358685	0	0	0	0	0	0	0	0	0.102789154868426	0	0	0.0543826342482121	0	0	0	0	0	0	0	0	0	0	0.04120530363786	0	0	0	0	0	0	0	0	0	0	0	0.0167331182186346	0	0	0	0	0.0188247580147887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050199354731203	0.317261008282506	0	0	0	0	0	0	0	0	0	0.015059806411831	0	0	0	0	0	0	0.0317929246304656	0	0	0	0	0	0	0	0	0	0	0.00752990320591549	0.0167331182186346	0	0	0	0	0	0	0.0107570045906363	0.0393228278363811	0
"Gaertnera_rotundifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Grangeria_borbonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019130614995996	0.019130614995996	0.308532829069607	0	0	0	0	0	0	0	0	0.229020790466695	0	0	0.00229567379492817	0	0	0	0	0	0	0	0	0	0.156871042691686	0	0.019130614995996	0	0.0262362719912292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019130614995996	0.0196772039073341	0.0135039635198334	0	0	0	0	0.00229567379492817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0497395988518491	0	0	0	0	0	0.0153044919279265	0	0	0	0
"Harungana_madagascariensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153191489361702	0	0	0	0	0	0	0.459574468085106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287234042553191	0	0	0	0
"Helichrysum_proteoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0366137156214797	0	0	0	0	0	0	0	0	0.223169314292153	0	0	0.0754939945212154	0	0	0	0	0	0	0	0	0	0.141573033638752	0	0	0	0	0	0.0183068578107399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0585819449943675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0802014723695098	0	0	0	0	0	0	0.0183068578107399	0	0.0427160014607564	0	0.0183068578107399	0	0	0	0	0	0	0.0549205734322196	0	0	0.0585819449943675	0	0	0	0	0	0	0	0.0183068578107399	0	0	0	0.0549205734322196	0	0	0	0	0	0
"Homalanthus_populifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245106170202406	0	0	0	0	0	0	0	0	0	0.449326455218614	0	0	0	0.0165409071895438	0	0.00827045359477192	0	0	0	0.00827045359477192	0	0	0	0.0115786350326807	0	0	0	0	0.148970842486519	0	0	0	0	0	0	0	0	0	0.00441090857285108	0	0	0	0	0	0	0	0	0	0.00268230927129777	0	0.024051373155794	0	0	0	0	0	0	0.0409584368471484	0.000894103090432591	0	0	0	0	0	0	0	0.0507254487035738	0.00300743767383359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287539296478567	0	0.0078766224680607	0	0	0	0.0661636287581754	0	0	0.00300743767383359	0
"Labourdonnaisia_callophylloides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80069033484535	0	0	0	0	0	0	0	0	0.0475102717082059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148469599088143	0	0	0.0131972976835266	0.0237551358541029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Molinaea_alternifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00939448325556963	0	0.0197284148860173	0.1760123545716	0	0	0	0	0	0	0	0	0.144205318356993	0	0	0.0352293122964594	0	0	0	0	0	0	0	0	0	0.0187889665815979	0.0140917249185838	0.0140917249185838	0	0	0	0.0789136595440691	0	0	0	0	0	0	0	0	0	0	0.0140917249185838	0	0.0169100699023005	0	0	0	0	0.0281834498371675	0	0	0	0	0	0	0	0	0	0	0.0272440015327482	0	0	0	0	0.0748874524345392	0	0	0	0	0	0	0	0.0122128282392864	0	0	0	0	0.0867371326246976	0	0	0	0	0	0	0	0	0	0	0.101093931344035	0	0	0	0.00469724166301413	0	0.0234862081741534	0	0	0	0
"Molinaea_macrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172892209339681	0	0	0.172892209218656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709818569847376	0	0	0	0
"Myonima_violacea_var_ovata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118581031551186	0.153600166314735	0	0.0667018303142441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106722928502791	0	0	0	0	0.355743094973728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106722928502791	0	0	0	0	0.00609845304205619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266807321256977	0	0.0213445857005581	0	0	0	0	0	0	0.0320168785508372	0	0	0	0	0	0	0	0	0	0	0.034151337120893	0.0213445857005581	0	0	0	0	0.173128306214144	0	0	0	0
"Ochna_mauritiana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0239663504429694	0.140010459994707	0	0	0	0.0138935364504707	0	0	0	0	0.463928339266154	0	0	0.0133146391616123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186404947623469	0	0	0	0	0	0	0	0	0	0	0.0133146391616123	0.0213034226426021	0	0	0	0	0	0.0133146391616123	0.0355057043244489	0	0	0	0	0	0	0	0.0153118350318597	0	0.00199719587024745	0	0	0	0	0	0	0.044033413695477	0	0	0.00199719587024745	0	0	0	0	0	0	0	0.0688164228822755	0	0	0	0.0106517112813571	0	0	0	0	0	0
"Olea_lancea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0718391772087004	0.0106428410573128	0	0	0	0	0	0	0	0	0.723280461716791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106428410573128	0	0	0	0	0	0	0	0	0.0835946789598837	0
"Phyllanthus_phillyreifolius_var_telfairianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564791736611151	0.0647224691293289	0	0	0	0	0	0	0	0	0	0	0	0.0230020343662479	0	0	0	0	0.0223180927962906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502157088418695	0	0	0	0	0.0401725670734956	0	0	0	0	0	0	0.0334771392948673	0	0	0.109561546472778	0	0.0251078544209347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474943413943073	0	0	0	0
"Psathura_terniflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0
"Psiadia_terebinthina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106380630832169	0.00930830513079497	0.0338290403499544	0	0.120518055805211	0	0	0.00546551818610231	0	0	0.011169966136848	0.0918442004489525	0	0	0.00521265088396835	0	0	0	0	0	0	0.0368173689498402	0	0	0.0962285330545931	0.000744664402421222	0	0	0	0	0	0	0.0017636788672402	0	0.00944369865850792	0	0	0	0	0	0	0	0.011169966136848	0.0033509898444054	0	0	0	0.0722856380673865	0.0145209559812534	0	0.0081381181983431	0	0.0143613850618131	0.00268079187552432	0.00106380630832169	0.0023935641602139	0	0	0	0.00268079187552432	0.0435628679772702	0.0207442228447234	0	0	0.011169966136848	0.011169966136848	0.0016754949222027	0	0.0276855589462046	0	0.0033509898444054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019148513348731	0	0	0	0.110991974301245	0.0284326410877986	0.0311163342838401	0.0134039593776216	0.00781897629244263	0	0.00197117048291086	0	0	0.0289355313383767	0
"Psidium_cattleianum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0621159163252393	0.106484427986124	0	0	0	0	0	0	0	0	0.324242266172207	0	0	0.0295790077739235	0	0	0	0	0	0	0.0118316031095694	0	0	0	0	0.0563409671658893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405654963925688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236632062191388	0	0	0	0	0	0	0	0	0.0131462256641531	0	0	0	0	0	0	0	0	0	0	0.0427252334380766	0	0	0	0	0	0	0	0	0.18930564975311	0
"Rubus_alcefolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266920152111553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205323193931964	0	0	0	0	0	0.119771863058538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307984790897946	0	0	0	0
"Sideroxylon_cinereum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00360898609281155	0.426543947545842	0	0	0	0	0	0	0	0	0.00384958516566565	0	0	0.0196260100925447	0	0	0	0	0	0	0	0	0	0.00866156662274772	0.00160399380298742	0.00280698916725793	0	0	0	0.146070717658607	0	0.00384958516566565	0	0	0	0.0145734295626085	0	0	0.00384958516566565	0	0	0.00384958516566565	0	0.00384958516566565	0	0	0	0	0	0	0.00120299536427052	0.0197728692643845	0	0	0	0	0	0	0.0370522572195319	0.00160399380298742	0.00240599072854103	0	0	0.0134735480798298	0	0	0.0223883768895944	0.0100822468853719	0	0	0.00687425923127721	0	0	0	0	0.00120299536427052	0.00320798765409465	0	0.00687425923127721	0.00192479258283283	0	0	0	0	0.00384958516566565	0	0	0.0685467800355326	0.0300800918736948	0.0211358802871164	0	0	0	0	0	0	0	0.00557752396599238
"Sideroxylon_puberulum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.619328164419459	0.00576163885178277	0.0252071700395675	0	0	0	0	0	0	0	0	0	0.0196615926308627	0	0	0	0	0	0	0	0	0	0.0115232777035655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635220684997102	0	0	0	0	0	0	0	0	0	0	0.0302486040474811	0.00504143400791351	0	0	0	0	0	0	0	0.00252071700395676	0	0.00896254935860498	0	0	0	0	0	0	0.00672191204416091	0	0	0	0	0	0	0	0	0	0	0.0662108333375403	0.0352900380553946	0	0	0	0	0	0	0	0	0
"Smilax_anceps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stillingia_lineata_ssp_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00750191375201583	0.0277111508023869	0	0	0.0413370757848499	0	0	0.00459300842053888	0	0.00306200561522359	0	0.342026027064772	0	0	0.0321510589437721	0	0	0	0.00306200561522359	0	0	0	0	0	0	0.00229650421026944	0.0036744067364311	0	0	0	0.0126307731564819	0	0	0	0	0	0	0	0	0	0	0.00459300842053888	0	0.00153100280531529	0	0	0	0	0.00612401122585417	0	0.00643021178875443	0	0	0.00459300842053888	0	0	0.00918601684107776	0	0.00183720336821555	0.0741005358360505	0.00306200561522359	0	0	0	0.0459300842053888	0	0	0.00413370757848499	0.130900739985358	0	0	0.00421025772035831	0.00183720336821555	0	0	0	0.00658331206790806	0	0	0	0.00459300842053888	0	0	0	0	0	0.00183720336821555	0	0.0176065322772014	0	0	0	0.0133197244195627	0.00727226333098888	0.0606277111511132	0	0	0.00964531768313164	0
"Syzygium_commersonii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316981131995728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384905660506942	0	0	0	0.19811320749733
"Syzygium_coriaceum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384507790774564	0	0	0	0	0	0	0.251009576666626	0	0	0.0160097224143358	0	0	0	0	0	0	0	0	0	0	0	0.0205839288595996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120072918179562	0.0276167712403752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160097224143358	0	0	0	0	0	0	0	0	0	0	0	0.00960583350623647	0	0	0	0	0	0.046108000599395	0	0	0.00847573534497041	0
"Syzygium_glomeratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
