"Agropyron_smithii"	"Amaranthus_retroflexus"	"Ambrosia_psilostachya"	"Andropogon_hallii"	"Argemone_intermedia"	"Aristida_longiseta"	"Artemisia_filifolia"	"Astragalus_spp."	"Asclepias_pumila"	"Bouteloua_gracilis"	"Bromus_tectorum"	"Buchloe_dactyloides"	"Calamovilfa_longifolia"	"Carex_heliophila"	"Chenopodium_album"	"Cirsium_undulatum"	"Croton_texensis"	"Eriogonum_annum"	"Euphorbia_spp."	"Evolvulus_nuttallianus"	"Festuca_octoflora"	"Ipamoea_leptophylla"	"Juncus_balticus"	"Lepidium_densiflorum"	"Lesquerella_ludoviciana"	"Lithospermum_incisum"	"Lupinus_pussilus"	"Medicago_sativa"	"Melilotus_alba"	"Other_grasses"	"Other_forbs"	"Paspalum_stramineum"	"Penstemon_aIbidus"	"Psoralea_lanceolata"	"Psoralea_tenuiflora"	"Solanum_rostratum"	"Sphaeralcea_coccinea"	"Sporobolus_cryptandrus"	"Stipa_comata"	"Tradescantia_occidentalis"	"Ageneotettix_deorum"	"Amphitornus_coloradus"	"Cordillacris_occipitalis"	"Eritettix_simplex"	"Mermiria_maculipennis"	"Melanoplus_angustipennis"	"Melanoplus_confusus"	"Melanoplus_foedus"	"Arphia_conspersa"	"Arphia_pseudonictana"	"Pardalophora_apiculata"	"Spharagemon_collare"	"Trachyrhachys_kiowa"	"Xanthippus_corallipes"
"Bromus_tectorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
"Buchloe_dactyloides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
"Calamovilfa_longifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0436507936507936	0.00396825396825397	0.0238095238095238	0.178571428571429	0.134920634920635	0.0119047619047619	0.00793650793650794	0.0198412698412698	0.0158730158730159	0.00793650793650794	0.0277777777777778	0.0158730158730159	0	0.00793650793650794
"Carex_heliophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0340909090909091	0	0.0113636363636364	0.0227272727272727	0	0.0113636363636364	0	0.0227272727272727	0.0454545454545455	0.0909090909090909	0.170454545454545	0.0340909090909091	0	0.0568181818181818
"Chenopodium_album"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
"Cirsium_undulatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0.214285714285714	0.214285714285714	0	0	0	0	0	0
"Croton_texensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0
"Eriogonum_annum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
"Euphorbia_spp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
"Evolvulus_nuttallianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.05	0.4	0	0	0	0	0	0
"Festuca_octoflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147058823529412	0	0	0.0441176470588235	0	0	0	0	0.117647058823529	0	0.213235294117647	0.00735294117647059	0	0.102941176470588
"Ipamoea_leptophylla"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"Juncus_balticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0
"Lepidium_densiflorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
"Lesquerella_ludoviciana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
"Lithospermum_incisum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"Lupinus_pussilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0
"Medicago_sativa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0	0	0	0	0	0
"Melilotus_alba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"Other_grasses"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.125	0.125	0	0	0	0	0	0
"Other_forbs"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173076923076923	0.25	0.0769230769230769	0	0	0	0	0	0
"Paspalum_stramineum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
"Penstemon_aIbidus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.166666666666667	0	0	0	0	0	0
"Psoralea_lanceolata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
"Psoralea_tenuiflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.3	0	0	0	0	0	0
"Solanum_rostratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0
"Sphaeralcea_coccinea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0.0833333333333333	0.333333333333333	0	0	0	0	0	0
"Sporobolus_cryptandrus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.025	0	0.125	0	0.075	0	0	0.025	0.2	0.025	0
"Stipa_comata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.02734375	0.052734375	0.017578125	0.033203125	0.0078125	0.00390625	0.005859375	0.056640625	0.130859375	0.03125	0.017578125	0.015625	0.052734375
"Tradescantia_occidentalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111111111111111	0.411111111111111	0.0222222222222222	0	0	0.0222222222222222	0.0333333333333333	0	0
"Ageneotettix_deorum"	0.0489130434782609	0	0	0	0	0	0	0	0	0.228260869565217	0	0	0.0597826086956522	0.016304347826087	0	0	0	0	0	0	0.0108695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00543478260869565	0.130434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphitornus_coloradus"	0.01	0	0	0	0	0.005	0	0	0	0.41	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cordillacris_occipitalis"	0.0707070707070707	0	0	0	0	0	0	0	0	0.257575757575758	0	0	0.0303030303030303	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eritettix_simplex"	0.005	0	0	0	0	0	0	0	0	0.18	0	0	0.225	0.01	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mermiria_maculipennis"	0.0247524752475248	0	0	0.0297029702970297	0	0	0	0	0	0.193069306930693	0	0	0.168316831683168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841584158415842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_angustipennis"	0.0194805194805195	0	0.0844155844155844	0.00649350649350649	0.00649350649350649	0	0.0194805194805195	0.025974025974026	0	0.038961038961039	0	0	0.0194805194805195	0.00649350649350649	0.00649350649350649	0.012987012987013	0.0194805194805195	0	0	0.00649350649350649	0	0.012987012987013	0	0	0.00649350649350649	0.012987012987013	0	0.012987012987013	0.012987012987013	0.012987012987013	0.0584415584415584	0	0	0.012987012987013	0.012987012987013	0	0.00649350649350649	0.0324675324675325	0.025974025974026	0.00649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_confusus"	0.0306122448979592	0.00510204081632653	0.0102040816326531	0.00510204081632653	0	0	0.0612244897959184	0.00510204081632653	0	0.00510204081632653	0	0	0.0102040816326531	0	0.00510204081632653	0.0306122448979592	0	0.0102040816326531	0	0.00510204081632653	0	0	0	0.0153061224489796	0.00510204081632653	0	0	0	0	0.00510204081632653	0.0663265306122449	0	0.0102040816326531	0	0.0102040816326531	0	0.00510204081632653	0	0.0102040816326531	0.188775510204082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanoplus_foedus"	0.0182926829268293	0.00609756097560976	0.0548780487804878	0	0.0121951219512195	0	0.024390243902439	0.0121951219512195	0.0121951219512195	0.0365853658536585	0	0	0.0304878048780488	0.0121951219512195	0	0.0365853658536585	0.0182926829268293	0	0.00609756097560976	0.0487804878048781	0	0	0	0	0	0	0.00609756097560976	0.0121951219512195	0	0.00609756097560976	0.024390243902439	0	0.00609756097560976	0	0.0365853658536585	0.00609756097560976	0.024390243902439	0.0182926829268293	0.0182926829268293	0.0121951219512195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Arphia_conspersa"	0.142156862745098	0	0	0.0196078431372549	0	0	0	0	0	0.0735294117647059	0.00490196078431373	0	0.0196078431372549	0.0196078431372549	0	0	0	0	0	0	0.0784313725490196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142156862745098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Arphia_pseudonictana"	0.0808080808080808	0	0	0	0	0	0	0	0	0.0303030303030303	0	0	0.0101010101010101	0.0404040404040404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338383838383838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pardalophora_apiculata"	0.125	0.01	0	0.01	0	0	0	0	0	0.005	0	0	0.035	0.075	0	0	0	0	0	0	0.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.08	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spharagemon_collare"	0.147368421052632	0.0421052631578947	0.00526315789473684	0.0210526315789474	0	0	0	0	0	0.110526315789474	0	0.0157894736842105	0.0210526315789474	0.0157894736842105	0	0	0	0	0	0	0.00526315789473684	0	0.00526315789473684	0	0	0	0.00526315789473684	0	0	0	0	0	0	0	0	0	0	0.0421052631578947	0.0473684210526316	0.0157894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trachyrhachys_kiowa"	0.00495049504950495	0	0	0	0	0	0	0	0	0.450495049504951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00495049504950495	0.0396039603960396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xanthippus_corallipes"	0.151515151515152	0.00505050505050505	0.00505050505050505	0.00505050505050505	0	0	0	0	0	0.0858585858585859	0	0	0.0101010101010101	0.0252525252525253	0	0	0	0	0	0	0.0707070707070707	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0.136363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
